,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
579,,,215136,-1,1,-2,2,0,2,0.5,0.0,0,Neco,0.0,467,False,,,43,215136.jpg,1.5,Williams,0.2,False,,a,16,17,3,4340,291,13417,704,0.0,0.7,Williams,108,0,0,0,1,0,0,0,0,0,0,0,9,26.8,15.9,6.0,4.9,1,0.02,0.07,0.09,0.97,311.0,120.0,295.0,98.0,328.0,111.0,342.0,118.0,,,3.0,,,,0.02,0.0,0.06,0.08,0.81,0.83,581.0,148.0,476.0,181.0,280.0,89.0,326.0,126.0,0.83,0.0
580,,,60689,0,0,-1,1,0,4,1.8,1.3,2,Chris,1.3,468,False,,,49,60689.jpg,1.9,Wood,0.5,False,,a,16,17,15,37059,4501,49556,2461,0.3,3.1,Wood,142,1,0,1,0,0,0,0,0,0,0,2,47,45.2,44.9,33.0,12.3,1,0.35,0.06,0.41,3.23,267.0,30.0,193.0,34.0,206.0,42.0,264.0,39.0,,,,,,,0.22,0.0,0.04,0.26,2.05,0.0,219.0,48.0,207.0,27.0,244.0,32.0,228.0,41.0,0.63,0.63
581,100.0,100.0,208912,0,0,0,0,0,2,0.5,0.0,0,Joe,0.0,469,False,,2023-08-26T19:30:07.624115Z,45,208912.jpg,2.4,Worrall,0.1,False,,a,16,17,12,4714,158,6403,357,0.0,2.7,Worrall,425,0,0,1,7,0,0,0,0,1,0,3,64,74.0,21.9,16.0,11.2,5,0.10,0.31,0.41,7.78,203.0,81.0,269.0,87.0,268.0,82.0,274.0,94.0,,,,,,,0.02,0.0,0.07,0.09,1.65,1.48,379.0,68.0,562.0,214.0,180.0,62.0,413.0,159.0,1.06,0.21
582,100.0,50.0,204968,0,0,-1,1,0,3,0.5,0.0,0,Ryan,0.0,470,False,,2023-10-02T09:30:09.366703Z,49,204968.jpg,1.3,Yates,0.0,False,,a,16,17,8,974,36,2652,102,0.0,1.6,Yates,324,0,0,1,5,0,0,0,2,0,0,0,21,50.2,7.1,3.0,5.9,3,0.02,0.03,0.05,6.54,255.0,103.0,350.0,175.0,356.0,179.0,323.0,147.0,,,,,,,0.01,0.0,0.01,0.02,1.82,1.39,249.0,162.0,656.0,268.0,315.0,145.0,551.0,205.0,0.83,0.28
583,25.0,50.0,159506,0,0,0,0,0,2,0.2,0.1,0,Olu,0.3,604,False,Muscle injury - 25% chance of playing,2023-10-02T09:30:09.688162Z,45,159506.jpg,1.6,Aina,0.1,False,,d,16,17,8,10445,49,13448,1078,0.1,1.8,Aina,397,0,0,1,8,0,0,0,3,0,0,0,56,55.0,14.8,5.0,7.5,5,0.05,0.03,0.08,6.17,241.0,97.0,300.0,101.0,342.0,117.0,308.0,108.0,,,,,,,0.01,0.0,0.01,0.02,1.4,1.81,362.0,56.0,319.0,109.0,271.0,87.0,393.0,151.0,1.13,0.23
584,,,450197,0,0,0,0,0,1,0.5,0.0,0,George,0.0,636,False,,,40,450197.jpg,0.0,Shelvey,0.0,False,,a,16,17,0,1032,63,1779,90,0.0,0.0,G.Shelvey,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,503.0,63.0,487.0,47.0,463.0,42.0,508.0,63.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,663.0,61.0,440.0,61.0,511.0,63.0,512.0,68.0,0.0,0.0
585,,,547659,0,0,0,0,0,2,0.5,0.0,0,Josh,0.0,637,False,,,40,547659.jpg,0.0,Powell,0.1,False,,a,16,17,0,3581,292,4480,270,0.0,0.0,Powell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,525.0,202.0,508.0,198.0,485.0,187.0,529.0,201.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,689.0,213.0,462.0,169.0,532.0,200.0,396.0,153.0,0.0,0.0
586,50.0,,218430,0,0,0,0,0,2,0.4,0.3,1,Gonzalo,0.3,679,False,Muscle injury - 50% chance of playing,2023-10-18T22:00:10.626977Z,45,218430.jpg,0.5,Montiel,0.0,False,,d,16,17,2,4035,535,2212,382,0.1,0.4,G.Montiel,166,0,0,0,1,0,0,0,2,0,0,0,13,23.4,26.8,11.0,6.2,1,0.09,0.08,0.17,1.83,324.0,125.0,248.0,77.0,296.0,95.0,319.0,112.0,,,,,,,0.05,0.0,0.04,0.09,0.99,0.54,385.0,73.0,320.0,110.0,429.0,148.0,513.0,194.0,0.54,0.0
587,,,575476,0,0,0,0,0,2,3.5,3.0,7,Murillo,3.0,696,False,,,45,575476.jpg,4.5,Santiago Costa dos Santos,0.1,False,,a,16,17,9,4163,3676,497,260,0.7,2.0,Murillo,180,0,0,1,1,0,0,0,0,0,0,1,51,56.6,21.9,42.0,12.0,2,0.59,0.06,0.65,2.51,238.0,96.0,270.0,88.0,176.0,39.0,268.0,89.0,,,,,,,0.3,0.0,0.03,0.33,1.26,0.5,467.0,94.0,91.0,36.0,42.0,10.0,498.0,192.0,1.0,0.5
588,,,111452,0,0,0,0,0,1,0.5,0.0,0,Odysseas,0.0,710,False,,,45,111452.jpg,0.0,Vlachodimos,0.0,False,,a,16,17,0,1714,390,994,216,0.0,0.0,Odysseas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,593.0,81.0,588.0,73.0,576.0,69.0,597.0,81.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,357.0,19.0,552.0,80.0,601.0,81.0,579.0,75.0,0.0,0.0
589,,,466404,0,0,0,0,0,2,0.5,0.0,0,Andrew,0.0,711,False,,,45,466404.jpg,0.0,Omobamidele,0.0,False,,a,16,17,0,300,48,219,56,0.0,0.0,Omobamidele,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,627.0,233.0,624.0,233.0,615.0,230.0,632.0,233.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,428.0,90.0,590.0,219.0,633.0,232.0,662.0,224.0,0.0,0.0
590,100.0,50.0,250199,0,0,0,0,1,3,5.5,2.5,3,Nicolás,5.0,712,False,,2023-10-01T19:30:09.351809Z,50,250199.jpg,5.0,Domínguez,0.0,False,,a,16,17,15,3116,1786,719,253,1.0,3.0,Dominguez,259,1,0,1,3,0,0,0,0,0,0,3,57,75.8,16.6,41.0,13.4,3,0.10,0.24,0.34,3.01,198.0,81.0,290.0,153.0,179.0,99.0,253.0,114.0,,,,,,,0.03,0.0,0.08,0.11,1.05,1.04,199.0,125.0,36.0,21.0,30.0,16.0,557.0,209.0,1.04,0.35
591,,,210462,0,0,0,0,0,3,1.8,1.3,3,Ibrahim,1.3,713,False,,,50,210462.jpg,1.5,Sangaré,0.0,False,,a,16,17,6,1255,179,499,88,0.3,1.2,Sangaré,296,0,0,1,4,0,0,0,2,0,0,0,27,45.2,23.5,7.0,7.5,4,0.10,0.14,0.24,2.99,268.0,112.0,264.0,142.0,326.0,166.0,309.0,138.0,,,,,,,0.03,0.0,0.04,0.07,0.91,1.22,191.0,119.0,209.0,98.0,295.0,136.0,646.0,261.0,1.22,0.3
592,,,152760,0,0,0,0,0,4,1.2,0.7,1,Divock,0.7,714,False,,,50,152760.jpg,0.8,Origi,0.2,False,,a,16,17,3,20577,3174,9288,1742,0.1,0.6,Origi,58,0,0,0,0,0,0,0,1,0,0,0,10,4.2,14.9,8.0,2.5,0,0.06,0.16,0.22,1.78,405.0,48.0,299.0,43.0,321.0,50.0,389.0,48.0,,,,,,,0.09,0.0,0.25,0.34,2.76,0.0,178.0,43.0,285.0,40.0,416.0,54.0,354.0,57.0,0.0,0.0
593,,,201410,0,0,-1,1,0,2,-0.3,0.2,1,Auston,0.7,27,False,,,39,201410.jpg,0.7,Trusty,1.2,False,,a,17,49,2,57504,20234,49313,4198,0.2,0.5,Trusty,105,0,0,0,5,0,0,0,0,0,0,0,20,45.6,10.3,2.0,5.8,1,0.00,0.00,0.00,3.16,265.0,104.0,338.0,121.0,358.0,126.0,325.0,113.0,,,,,,,0.0,0.0,0.0,0.0,2.71,4.29,712.0,226.0,258.0,83.0,418.0,141.0,158.0,62.0,0.86,0.0
594,,,433979,0,0,0,0,0,4,1.0,1.5,2,Cameron,2.0,33,False,,,45,433979.jpg,3.2,Archer,8.4,False,,a,17,49,19,741673,64318,476229,33367,0.4,4.2,Archer,415,1,1,0,16,0,0,0,2,0,0,3,45,55.0,78.5,50.0,18.3,5,0.33,0.14,0.47,11.78,242.0,27.0,112.0,11.0,151.0,37.0,184.0,27.0,,,,,,,0.07,0.0,0.03,0.1,2.55,3.47,410.0,70.0,155.0,21.0,115.0,16.0,46.0,8.0,1.08,0.0
595,,,432714,0,0,-1,1,0,3,0.3,0.8,1,James,1.3,360,False,,,44,432714.jpg,1.6,McAtee,0.2,False,,a,17,49,8,20855,1771,9616,1206,0.3,1.8,McAtee,237,0,0,1,11,0,0,0,1,0,0,0,22,17.4,34.4,48.0,10.1,3,0.29,0.10,0.39,6.38,342.0,150.0,220.0,123.0,156.0,89.0,285.0,125.0,,,,,,,0.11,0.0,0.04,0.15,2.42,4.18,544.0,292.0,198.0,93.0,269.0,126.0,347.0,109.0,1.14,0.38
596,100.0,100.0,233821,0,0,-2,2,0,2,-1.3,-0.8,1,Anel,-0.3,471,False,,2023-09-08T19:00:07.413291Z,43,233821.jpg,0.4,Ahmedhodžić,0.3,False,,a,17,49,3,8005,227,26703,1190,-0.1,0.7,Ahmedhodžić,720,0,0,0,22,0,0,0,3,0,0,0,77,135.8,8.6,68.0,21.4,8,0.85,0.08,0.93,19.57,102.0,38.0,346.0,125.0,117.0,15.0,152.0,42.0,,,,,,,0.11,0.0,0.01,0.12,2.45,2.75,586.0,153.0,719.0,231.0,432.0,150.0,299.0,114.0,1.0,0.0
597,,,538206,0,0,-1,1,0,1,-1.0,-0.5,0,Jordan,0.0,472,False,,,39,538206.jpg,0.0,Amissah,0.4,False,,a,17,49,0,14409,3473,13251,1143,0.0,0.0,Amissah,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,451.0,37.0,433.0,20.0,407.0,15.0,455.0,37.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,724.0,85.0,385.0,34.0,458.0,37.0,254.0,32.0,0.0,0.0
598,50.0,25.0,82691,0,0,-1,1,0,2,-0.5,-0.1,0,George,0.0,473,False,Lack of match fitness - 50% chance of playing,2023-09-13T01:00:07.638722Z,39,82691.jpg,1.3,Baldock,5.7,False,,d,17,49,4,178012,2600,952893,36163,0.0,1.0,Baldock,250,0,0,0,4,0,0,0,1,0,0,0,17,41.0,28.6,6.0,7.5,3,0.00,0.12,0.12,7.40,280.0,109.0,239.0,71.0,327.0,110.0,307.0,107.0,,,,,,,0.0,0.0,0.04,0.04,2.66,1.44,700.0,220.0,367.0,120.0,305.0,102.0,72.0,28.0,1.08,0.0
599,0.0,,40386,0,0,0,0,0,2,0.0,0.5,1,Chris,1.0,474,False,Leg injury - Unknown return date,2023-10-07T21:00:08.209470Z,40,40386.jpg,1.0,Basham,0.8,False,,i,17,49,8,95773,147,66144,12166,0.2,2.0,Basham,316,0,0,0,6,0,0,0,1,0,0,0,35,69.2,27.4,14.0,11.1,3,0.12,0.07,0.19,7.12,216.0,85.0,245.0,74.0,277.0,85.0,275.0,95.0,,,,,,,0.03,0.0,0.02,0.05,2.03,1.71,605.0,162.0,221.0,71.0,338.0,115.0,180.0,70.0,0.85,0.0
600,100.0,100.0,226182,0,0,0,0,0,2,0.7,1.2,4,Jayden,1.7,476,False,,2023-08-04T11:00:04.348112Z,45,226182.jpg,3.6,Bogle,0.1,False,,a,17,49,18,9143,536,6939,800,0.4,4.0,Bogle,317,1,1,1,9,0,0,0,0,0,0,0,55,54.6,33.4,43.0,13.1,4,0.62,0.14,0.76,7.19,243.0,98.0,223.0,64.0,173.0,36.0,257.0,86.0,,,,,,,0.18,0.0,0.04,0.22,2.04,2.56,391.0,78.0,182.0,63.0,84.0,30.0,451.0,173.0,1.14,0.28
601,100.0,100.0,195473,0,0,-1,1,0,4,-0.3,0.2,1,Rhian,0.7,477,False,,2023-08-06T23:30:06.086613Z,49,195473.jpg,1.0,Brewster,0.0,False,,a,17,49,2,1167,170,5624,147,0.1,0.4,Brewster,22,0,0,0,1,0,0,0,0,0,0,0,6,4.0,10.8,6.0,2.1,0,0.00,0.02,0.02,0.80,406.0,49.0,336.0,46.0,337.0,52.0,397.0,49.0,,,,,2.0,,0.0,0.0,0.08,0.08,3.27,4.09,244.0,50.0,281.0,39.0,389.0,50.0,544.0,76.0,0.0,0.0
602,100.0,100.0,476938,0,0,-1,1,0,3,-1.0,-0.5,0,Ismaila,0.0,478,False,,2023-08-04T11:00:04.362630Z,44,476938.jpg,0.0,Coulibaly,0.0,False,,a,17,49,0,2730,223,3487,234,0.0,0.0,Coulibaly,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,582.0,221.0,571.0,222.0,557.0,219.0,586.0,225.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,554.0,297.0,539.0,197.0,590.0,226.0,519.0,182.0,0.0,0.0
603,75.0,,102549,0,0,0,0,0,1,-0.8,-0.5,0,Adam,0.0,479,False,Knock - 75% chance of playing,2023-10-12T09:30:10.081141Z,40,102549.jpg,0.0,Davies,0.2,False,,d,17,49,0,5319,193,8183,655,0.0,0.0,A.Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,460.0,45.0,443.0,28.0,417.0,23.0,465.0,45.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,610.0,42.0,395.0,42.0,467.0,45.0,332.0,51.0,0.0,0.0
604,0.0,0.0,108416,0,0,-1,1,0,2,0.0,0.0,0,John,-1.0,480,False,Leg injury - Unknown return date,2023-09-30T23:00:09.253470Z,44,108416.jpg,0.2,Egan,0.1,False,,i,17,49,1,4033,41,11694,736,-0.2,0.2,Egan,482,0,0,0,17,0,0,0,2,0,0,0,54,91.2,1.4,38.0,13.1,6,0.17,0.00,0.17,14.85,163.0,65.0,386.0,144.0,188.0,46.0,256.0,85.0,,,,,,,0.03,0.0,0.0,0.03,2.77,3.17,486.0,104.0,725.0,235.0,434.0,151.0,426.0,164.0,1.12,0.0
605,100.0,75.0,47247,0,0,-1,1,0,3,-1.0,-0.4,0,John,0.0,481,False,,2023-08-04T11:00:04.379703Z,49,47247.jpg,0.0,Fleck,0.0,False,,a,17,49,0,330,18,953,22,0.0,0.0,Fleck,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,668.0,272.0,666.0,272.0,659.0,269.0,670.0,273.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,217.0,139.0,645.0,258.0,670.0,272.0,696.0,289.0,0.0,0.0
606,,,82143,0,0,0,0,0,1,0.0,0.5,0,Wes,1.0,482,False,,,45,82143.jpg,2.1,Foderingham,0.3,False,,a,17,49,17,19693,372,22516,1848,0.2,3.8,Foderingham,720,0,0,0,22,1,0,0,1,0,45,2,164,314.8,0.0,0.0,31.6,8,0.00,0.00,0.00,19.57,1.0,1.0,586.0,71.0,574.0,67.0,80.0,1.0,,,,,,,0.0,5.62,0.0,0.0,2.45,2.75,351.0,17.0,229.0,21.0,204.0,19.0,269.0,37.0,1.0,0.0
607,25.0,25.0,523700,0,0,-2,2,0,4,-0.2,-0.1,0,Daniel,0.0,483,False,Illness - 25% chance of playing,2023-08-06T23:30:06.119901Z,48,523700.jpg,0.0,Jebbison,0.0,False,,d,17,49,0,510,54,1525,85,0.0,0.0,Jebbison,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,666.0,79.0,664.0,81.0,657.0,80.0,668.0,80.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,320.0,62.0,642.0,80.0,668.0,81.0,650.0,89.0,0.0,0.0
608,0.0,0.0,155197,0,0,-1,1,0,2,0.0,0.0,0,Max,0.0,484,False,Ankle injury - Unknown return date,2023-08-25T14:00:09.439172Z,44,155197.jpg,1.5,Lowe,0.0,False,,i,17,49,3,1096,24,6212,165,0.0,0.7,Lowe,124,0,0,0,2,0,0,0,0,0,0,0,11,29.4,11.0,2.0,4.2,2,0.00,0.01,0.01,2.62,304.0,117.0,334.0,119.0,363.0,131.0,349.0,123.0,,,,,,,0.0,0.0,0.01,0.01,1.9,1.45,497.0,110.0,501.0,192.0,282.0,91.0,539.0,199.0,1.45,0.0
609,100.0,100.0,169432,0,0,-1,1,0,4,0.0,0.5,1,Oliver,1.0,485,False,,2023-09-16T20:00:07.914030Z,54,169432.jpg,1.6,McBurnie,0.0,False,,a,17,49,8,2864,216,5086,334,0.2,1.5,McBurnie,379,0,1,0,10,0,0,0,1,1,0,0,12,57.2,50.2,134.0,24.1,4,0.78,0.59,1.36,9.46,235.0,26.0,178.0,28.0,47.0,17.0,130.0,22.0,,,,,,,0.19,0.0,0.14,0.33,2.25,2.37,122.0,35.0,243.0,31.0,276.0,37.0,535.0,75.0,0.95,0.0
610,0.0,0.0,440993,0,0,0,0,0,4,0.0,0.0,0,Iliman,0.0,486,False,Permanent transfer to Marseille,2023-08-02T07:28:59.550053Z,55,440993.jpg,0.0,Ndiaye,0.0,False,,u,17,49,0,0,0,2071,16,0.0,0.0,Ndiaye,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,712.0,87.0,712.0,87.0,711.0,87.0,712.0,87.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,115.0,33.0,700.0,86.0,712.0,87.0,655.0,90.0,0.0,0.0
611,0.0,0.0,443211,0,0,-1,1,0,2,0.0,0.0,0,Rhys,0.0,487,False,Lack of match fitness - Unknown return date,2023-08-06T23:30:06.150503Z,39,443211.jpg,0.0,Norrington-Davies,0.1,False,,i,17,49,0,6648,1612,5189,690,0.0,0.0,Norrington-Davies,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,448.0,163.0,430.0,159.0,404.0,145.0,452.0,162.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,721.0,233.0,382.0,128.0,455.0,161.0,423.0,163.0,0.0,0.0
612,100.0,100.0,79934,0,0,-1,1,0,3,0.0,0.5,1,Oliver,1.0,488,False,,2023-08-06T23:30:06.165508Z,49,79934.jpg,1.6,Norwood,0.0,False,,a,17,49,11,2593,44,3785,135,0.2,2.2,Norwood,520,0,0,0,16,0,0,0,2,0,0,0,91,104.6,121.7,26.0,25.3,6,0.10,0.57,0.67,14.08,143.0,52.0,57.0,39.0,225.0,117.0,121.0,68.0,1.0,,1.0,,1.0,,0.02,0.0,0.1,0.12,2.44,2.77,222.0,142.0,237.0,110.0,273.0,128.0,575.0,216.0,1.04,0.0
613,75.0,0.0,167878,0,0,-2,2,0,3,-0.8,0.0,0,Ben,0.0,489,False,Lack of match fitness - 75% chance of playing,2023-08-27T23:00:07.645002Z,48,167878.jpg,1.3,Osborn,0.0,False,,d,17,49,4,629,7,2488,61,0.0,0.8,Osborn,192,0,0,0,3,0,0,0,1,0,0,0,18,20.6,9.0,5.0,3.4,3,0.12,0.10,0.22,3.63,332.0,144.0,345.0,173.0,343.0,174.0,361.0,165.0,,,,,,,0.06,0.0,0.05,0.11,1.7,1.41,300.0,198.0,638.0,254.0,312.0,142.0,638.0,257.0,1.41,0.0
614,25.0,25.0,538207,0,0,-1,1,0,4,-0.2,-0.1,0,William,0.0,490,False,Knock - 25% chance of playing,2023-09-13T01:00:07.758026Z,44,538207.jpg,1.3,Osula,0.6,False,,d,17,49,4,40319,570,128801,4351,0.0,0.9,Osula,233,0,0,0,3,0,0,0,2,0,0,0,-6,1.0,6.0,21.0,2.5,3,0.29,0.06,0.35,6.06,421.0,51.0,353.0,48.0,240.0,46.0,388.0,47.0,,,,,,,0.11,0.0,0.02,0.13,2.34,1.16,569.0,93.0,547.0,57.0,309.0,40.0,206.0,36.0,1.16,0.0
615,,,83427,-1,1,-1,1,0,2,-1.7,-1.2,0,Jack,-0.7,576,False,,,44,83427.jpg,0.8,Robinson,0.1,False,,a,17,49,6,4706,109,6819,578,-0.2,1.4,Robinson,674,0,1,0,22,0,0,0,2,0,0,0,107,155.6,36.5,29.0,22.2,7,0.50,0.12,0.62,18.64,72.0,24.0,215.0,59.0,214.0,58.0,144.0,37.0,,,,,,,0.07,0.0,0.02,0.09,2.49,2.94,482.0,102.0,722.0,234.0,412.0,139.0,422.0,162.0,0.93,0.0
616,100.0,100.0,504198,0,0,-2,2,0,3,-0.7,-0.2,0,Anis,0.3,587,False,,2023-08-18T23:30:05.917352Z,48,504198.jpg,0.3,Slimane,0.0,False,,a,17,49,1,333,22,4409,70,0.1,0.2,Slimane,45,0,0,0,3,0,0,0,2,0,0,0,-1,3.4,6.5,12.0,2.1,0,0.12,0.08,0.20,2.17,411.0,188.0,351.0,176.0,289.0,149.0,396.0,184.0,,,,,,,0.24,0.0,0.16,0.4,4.34,6.0,319.0,211.0,332.0,153.0,433.0,203.0,586.0,224.0,0.0,0.0
617,,,432990,0,0,-1,1,0,2,-1.0,-0.5,0,Yasser,0.0,592,False,,,44,432990.jpg,0.8,Larouci,0.1,False,,a,17,49,4,707,48,2842,147,0.0,0.9,Larouci,219,0,0,0,7,0,0,0,0,0,0,0,25,36.2,2.8,31.0,7.0,1,0.17,0.02,0.19,6.90,289.0,111.0,369.0,134.0,209.0,56.0,312.0,110.0,,,,,,,0.07,0.0,0.01,0.08,2.84,2.88,546.0,133.0,535.0,207.0,413.0,140.0,501.0,193.0,0.41,0.0
618,,,523957,-1,1,-3,3,0,4,-0.7,-0.2,0,Bénie,0.3,593,False,,,52,523957.jpg,1.6,Traoré,0.0,False,,a,17,49,8,6050,91,10115,309,0.1,1.5,T.Bénie,317,0,0,0,9,0,0,0,0,0,0,0,4,20.4,42.0,29.0,9.0,3,0.27,0.40,0.67,9.48,335.0,41.0,203.0,36.0,215.0,43.0,294.0,43.0,,,,,,,0.08,0.0,0.11,0.19,2.69,2.56,161.0,42.0,341.0,48.0,274.0,35.0,530.0,74.0,0.85,0.0
619,100.0,100.0,424001,0,0,0,0,0,3,1.3,1.8,3,Vini,2.3,638,False,,2023-08-10T15:30:07.083501Z,50,424001.jpg,1.8,de Souza Costa,0.0,False,,a,17,49,14,1002,73,1053,145,0.5,2.8,Vini Souza,607,0,0,0,20,0,0,0,1,0,0,1,82,119.0,24.7,36.0,17.9,7,0.16,0.06,0.22,17.23,122.0,40.0,260.0,140.0,194.0,105.0,191.0,92.0,,,,,,,0.02,0.0,0.01,0.03,2.55,2.97,200.0,126.0,135.0,55.0,255.0,116.0,630.0,250.0,1.04,0.0
620,,,471848,0,0,0,0,0,2,-1.0,-0.5,0,Femi,0.0,653,False,,,40,471848.jpg,0.0,Seriki,0.1,False,,a,17,49,0,3842,122,2566,189,0.0,0.0,Seriki,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,513.0,196.0,496.0,192.0,473.0,181.0,517.0,195.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,674.0,204.0,450.0,163.0,520.0,194.0,465.0,178.0,0.0,0.0
621,0.0,0.0,532377,0,0,0,0,0,4,0.0,0.0,0,Louie,0.0,654,False,Season-long loan to Doncaster Rovers,2023-09-01T21:50:15.739167Z,45,532377.jpg,0.0,Marsh,0.0,False,,u,17,49,0,3568,0,4199,114,0.0,0.0,Marsh,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,652.0,76.0,648.0,78.0,640.0,77.0,657.0,77.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,458.0,84.0,616.0,76.0,656.0,78.0,556.0,77.0,0.0,0.0
622,,,538210,0,0,0,0,0,3,-1.0,-0.5,0,Andre,0.0,655,False,,,45,538210.jpg,1.0,Brooks,0.0,False,,a,17,49,2,3778,130,2811,182,0.0,0.4,Brooks,19,0,0,0,1,0,0,0,0,0,0,0,6,2.8,1.0,2.0,0.6,0,0.00,0.01,0.01,0.12,414.0,191.0,388.0,191.0,374.0,185.0,417.0,193.0,,,,,,,0.0,0.0,0.05,0.05,0.57,4.74,462.0,262.0,618.0,240.0,372.0,168.0,541.0,198.0,0.0,0.0
623,,,487836,0,0,0,0,0,4,-1.0,-0.5,0,Antwoine,0.0,656,False,,,45,487836.jpg,1.0,Hackford,0.1,False,,a,17,49,2,7654,252,5814,396,0.0,0.4,Hackford,11,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.12,633.0,68.0,402.0,54.0,621.0,69.0,638.0,69.0,,,,,,,0.0,0.0,0.0,0.0,0.98,8.18,437.0,76.0,597.0,68.0,367.0,46.0,447.0,66.0,0.0,0.0
624,100.0,100.0,196100,0,0,0,0,1,3,1.0,1.5,2,Gustavo,2.0,663,False,,2023-09-28T17:00:09.719767Z,50,196100.jpg,3.7,Hamer,0.3,False,,a,17,49,26,44983,1843,20749,3278,0.4,5.2,Hamer,558,2,0,1,14,0,0,0,1,0,0,2,107,132.4,164.5,81.0,37.8,7,0.67,0.70,1.37,14.66,104.0,35.0,33.0,26.0,98.0,58.0,58.0,37.0,2.0,,,,,,0.11,0.0,0.11,0.22,2.36,2.26,189.0,117.0,164.0,70.0,80.0,35.0,272.0,86.0,1.13,0.16
625,0.0,75.0,173807,0,0,0,0,0,3,0.0,0.1,0,Tom,0.7,666,False,Thigh injury - Unknown return date,2023-10-06T11:00:10.190930Z,50,173807.jpg,0.7,Davies,0.0,False,,i,17,49,2,220,10,304,52,0.1,0.4,T.Davies,57,0,0,0,5,0,0,0,1,0,0,0,-2,6.4,13.0,8.0,2.8,0,0.09,0.04,0.13,2.51,390.0,178.0,320.0,168.0,322.0,164.0,380.0,176.0,,,,,,,0.14,0.0,0.06,0.2,3.96,7.89,186.0,114.0,286.0,132.0,424.0,201.0,700.0,293.0,0.0,0.0
