assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
1,5,418,100.0,100.0,12,203341,0,0,0,0,246.9,160,99,0,3,1.5,2.0,3,Wilfred,2.0,27,2,104.2,133,73,176,False,591.0,70,21,2512,,2020-02-01T14:30:20.874570Z,50,0,0,0,203341.jpg,2.7,0,0,Ndidi,1.7,False,,a,9,13,203.0,192,103,81,405833,822,424469,829,0.4,16.2,Ndidi,6
0,0,3,100.0,100.0,0,61604,0,0,-2,2,0.1,479,215,0,3,-0.5,0.0,0,Matty,0.0,0,0,0.1,503,217,177,False,0.4,497,214,5,,2019-08-27T12:30:14.308742Z,43,0,0,0,61604.jpg,1.0,0,0,James,0.2,False,,a,9,13,0.0,535,212,1,15472,107,27883,106,0.0,0.2,James,0
0,0,0,0.0,0.0,0,155569,0,0,-3,3,0.0,549,220,7,3,0.0,0.0,0,Daniel,0.0,0,0,0.0,567,222,178,False,0.0,564,219,0,Ankle injury - Unknown return date,2020-01-10T15:00:19.392765Z,42,0,0,0,155569.jpg,0.0,0,0,Amartey,0.3,False,,i,9,13,0.0,523,209,0,36711,117,45360,174,0.0,0.0,Amartey,0
0,0,67,100.0,100.0,1,86881,0,0,-2,2,39.1,358,180,0,3,-0.1,0.4,0,Nampalys,0.4,3,0,9.9,419,180,179,False,50.8,413,171,268,,2020-01-22T21:30:23.983564Z,43,0,0,0,86881.jpg,1.7,0,0,Mendy,0.8,False,,a,9,13,9.0,412,191,10,102036,128,122794,398,0.1,2.3,Mendy,0
1,0,147,100.0,100.0,3,197469,-1,1,-3,3,68.5,311,164,0,3,-0.1,0.4,1,Hamza,0.4,11,1,32.7,346,151,180,False,175.4,322,138,811,,2020-02-14T22:30:11.974179Z,42,0,0,0,197469.jpg,1.7,1,0,Choudhury,0.7,False,,a,9,13,83.0,295,149,33,150706,542,152941,462,0.1,7.9,Choudhury,2
5,9,397,100.0,100.0,9,168580,0,0,-5,5,439.7,67,49,4,3,1.9,2.4,8,Ayoze,2.4,20,8,171.2,47,25,265,False,534.8,94,31,1908,,2020-07-05T00:00:20.762456Z,60,0,0,0,168580.jpg,4.1,0,0,Pérez,5.0,False,,a,9,13,735.0,41,19,127,1307284,6781,1971403,2741,0.4,21.2,Pérez,0
0,2,165,100.0,100.0,3,41727,0,0,-2,2,39.9,353,123,0,2,1.1,1.6,8,Ryan,1.6,14,0,20.8,383,139,404,False,152.6,337,131,887,,2020-06-16T09:30:20.239662Z,48,0,0,0,41727.jpg,2.1,0,0,Bennett,0.3,False,,a,9,13,16.0,398,144,32,19144,615,45791,89,0.3,6.7,Bennett,2
1,0,172,,,4,220627,0,0,-3,3,148.4,233,60,0,2,2.6,3.1,6,James,3.1,9,0,37.4,335,118,433,False,187.6,312,122,830,,,47,0,0,0,220627.jpg,3.2,0,0,Justin,0.7,False,,a,9,13,38.0,359,131,35,78589,1334,39266,3121,0.7,7.4,Justin,1
6,5,504,,,12,166989,0,0,-4,4,715.5,22,19,2,3,2.1,2.6,3,Youri,2.6,31,3,173.7,45,24,448,False,541.0,91,30,2682,,,61,0,0,0,166989.jpg,3.2,0,0,Tielemans,3.8,False,,a,9,13,479.0,71,37,113,952536,1505,1087068,2125,0.4,18.5,Tielemans,2
0,0,0,0.0,0.0,0,13152,0,0,-3,3,0.0,533,217,9,3,0.0,0.0,0,Andy,0.0,0,0,0.0,552,219,480,False,0.0,549,216,0,Joined Huddersfield Town on loan until the end of the season on 16/1. - Expected back 01 Aug,2019-08-15T22:00:13.587784Z,42,0,0,0,13152.jpg,0.0,0,0,King,0.4,False,,n,9,13,0.0,505,206,0,63205,175,83015,493,0.0,0.0,King,0
3,3,195,100.0,100.0,2,106837,0,0,-3,3,147.8,234,139,0,3,0.1,0.6,0,Dennis,0.6,16,1,53.2,280,134,517,False,186.6,314,133,1085,,2020-06-18T16:00:21.295216Z,52,0,0,0,106837.jpg,2.1,0,0,Praet,0.1,False,,a,9,13,201.0,193,104,52,10621,25,13521,50,0.1,10.0,Praet,2
0,0,0,0.0,0.0,0,213405,0,0,-1,1,0.0,494,187,0,2,0.0,0.0,0,Filip,0.0,0,0,0.0,516,186,597,False,0.0,513,186,0,Joined Bristol City on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T23:00:20.852440Z,39,0,0,0,213405.jpg,0.0,0,0,Benkovic,0.0,False,,n,9,13,0.0,460,175,0,4149,96,2491,72,0.0,0.0,Benkovic,0
1,3,37,,,1,244619,0,0,0,0,39.1,357,125,1,2,0.6,1.1,12,Luke,12.0,0,0,7.8,432,159,660,False,36.4,428,159,90,,,40,0,0,0,244619.jpg,12.0,0,0,Thomas,0.3,False,,a,9,13,2.0,438,164,12,19623,19623,406,406,3.0,3.0,Thomas,0
0,0,0,,,0,222625,0,0,0,0,0.0,600,83,0,4,0.7,1.2,0,George,0.0,0,0,0.0,612,82,661,False,0.0,609,82,0,,,45,0,0,0,222625.jpg,0.0,0,0,Hirst,0.0,False,,a,9,13,0.0,586,82,0,16,16,8,8,0.0,0.0,Hirst,0
0,0,0,,,0,173810,0,0,0,0,0.0,509,196,0,2,0.6,1.1,0,Darnell,0.0,0,0,0.0,529,195,662,False,0.0,526,195,0,,,40,0,0,0,173810.jpg,0.0,0,0,Johnson,0.0,False,,a,9,13,0.0,476,185,0,64,64,7,7,0.0,0.0,Johnson,0
10,19,792,100.0,100.0,13,122798,0,0,0,0,912.8,10,3,1,2,5.4,5.4,6,Andrew,4.9,27,2,207.9,31,2,181,True,782.0,27,5,2931,,2020-03-07T14:30:16.708069Z,70,0,0,0,122798.jpg,5.0,0,0,Robertson,17.8,False,,a,10,14,383.0,95,10,171,1522267,21988,2372138,9371,0.7,24.4,Robertson,2
14,21,861,100.0,100.0,14,169187,-1,1,7,-7,1349.1,2,1,7,2,4.8,4.8,0,Trent,4.3,29,3,271.6,10,1,182,True,953.0,8,1,3078,,2019-10-22T15:00:19.720774Z,77,0,0,0,169187.jpg,5.4,0,0,Alexander-Arnold,39.6,False,,a,10,14,413.0,86,8,196,3041885,6129,1926349,90300,0.6,25.5,Alexander-Arnold,5
2,13,769,100.0,100.0,15,97032,0,0,0,0,149.1,232,59,2,2,4.4,4.4,1,Virgil,3.9,29,4,143.7,67,7,183,True,865.4,17,4,3240,,2019-10-27T20:00:16.725016Z,65,0,0,0,97032.jpg,4.7,0,0,van Dijk,42.9,False,,a,10,14,424.0,80,4,168,2113344,8210,2736717,47144,0.6,25.8,van Dijk,1
0,7,429,100.0,100.0,12,171287,0,0,-2,2,103.0,269,78,0,2,2.6,2.6,1,Joseph,2.1,12,0,47.1,308,103,184,False,355.4,199,72,1819,,2020-02-29T20:00:17.305841Z,53,0,0,0,171287.jpg,3.5,0,0,Gomez,3.9,False,,a,10,14,12.0,408,149,91,653216,2884,513831,9772,0.4,17.2,Gomez,6
0,4,167,0.0,0.0,3,60914,0,0,-3,3,23.0,393,146,0,2,0.0,0.0,0,Joel,0.9,5,1,26.2,367,134,185,False,198.2,302,117,703,Toe Injury - Unknown return date,2020-06-21T21:30:15.129579Z,52,0,0,0,60914.jpg,4.3,0,0,Matip,1.1,False,,i,10,14,39.0,356,129,39,449156,7,498814,103,0.2,7.5,Matip,0
1,0,147,100.0,100.0,0,38454,0,0,-2,2,28.1,380,138,0,2,0.6,0.6,0,Dejan,0.1,11,0,29.8,352,126,186,False,196.6,305,119,776,,2020-07-02T22:00:22.906556Z,53,0,0,0,38454.jpg,1.8,0,0,Lovren,0.2,False,,a,10,14,72.0,313,104,18,53349,43,65958,27,0.0,3.4,Lovren,1
8,18,547,,,16,92217,0,0,-2,2,662.2,26,1,2,4,2.4,2.4,2,Roberto,1.9,23,8,294.8,6,2,187,False,674.0,53,8,2873,,,93,0,0,0,92217.jpg,4.0,0,0,Firmino,10.2,False,,a,10,14,1611.0,4,2,143,2172732,1249,2294152,11368,0.2,15.4,Firmino,0
3,6,196,100.0,100.0,2,152760,0,0,-4,4,125.0,249,39,1,4,1.1,1.1,1,Divock,0.6,11,3,49.9,294,44,188,False,171.4,325,37,633,,2019-09-14T13:30:10.426607Z,51,0,0,0,152760.jpg,2.2,0,0,Origi,2.4,False,,a,10,14,205.0,188,50,56,448487,386,636152,1174,0.1,11.0,Origi,1
1,11,534,100.0,100.0,13,116535,0,0,2,-2,10.0,427,10,1,1,4.8,4.8,1,Alisson,4.3,20,0,48.3,301,19,189,False,471.6,136,20,2363,,2020-03-06T14:00:17.901193Z,62,0,0,0,116535.jpg,4.4,1,55,Ramses Becker,9.2,False,,a,10,14,0.0,658,73,119,828075,970,2095763,9589,0.7,19.2,Alisson,0
0,0,0,0.0,0.0,0,66797,0,0,0,0,0.0,585,59,0,1,0.0,0.0,0,Simon,0.0,0,0,0.0,597,71,190,False,0.0,594,71,0,Joined Club Brugge on a permanent deal on 5/8,2019-08-05T14:30:10.321194Z,45,0,0,0,66797.jpg,0.0,0,0,Mignolet,0.0,False,,u,10,14,0.0,570,56,0,761,17,3150,5,0.0,0.0,Mignolet,0
9,26,644,100.0,100.0,16,118748,-1,1,0,0,794.0,16,13,8,3,6.4,6.4,2,Mohamed,5.9,23,19,389.6,1,1,191,True,1034.0,2,2,2775,,2019-11-12T23:00:18.865321Z,125,0,0,0,118748.jpg,7.1,0,0,Salah,33.9,False,,a,10,14,2069.0,1,1,227,3807096,14384,4267109,65975,0.5,18.2,Salah,1
9,27,647,100.0,100.0,12,110979,0,0,7,-7,818.9,13,10,8,3,5.5,5.5,8,Sadio,5.0,25,17,300.9,5,4,192,True,970.8,7,3,2633,,2020-01-23T22:00:20.209143Z,122,0,0,0,110979.jpg,6.4,0,0,Mané,20.4,False,,a,10,14,1218.0,14,4,210,4419007,10257,4139842,21638,0.4,17.2,Mané,3
0,2,231,100.0,100.0,8,81880,0,0,-4,4,279.1,144,90,0,3,1.8,1.8,2,Alex,1.3,11,3,90.9,157,83,193,False,247.2,266,107,1401,,2019-12-22T10:30:14.855332Z,61,1,0,0,81880.jpg,2.3,0,0,Oxlade-Chamberlain,0.5,False,,a,10,14,388.0,93,47,65,134467,376,140747,518,0.2,10.7,Chamberlain,1
0,0,54,100.0,100.0,1,68312,0,0,-2,2,51.6,337,173,0,3,0.6,0.6,1,Xherdan,0.1,2,1,13.7,404,175,194,False,47.8,417,174,181,,2020-01-20T01:30:26.101594Z,63,0,0,0,68312.jpg,2.1,0,0,Shaqiri,0.2,False,,a,10,14,37.0,363,172,15,9832,54,31231,29,0.0,2.4,Shaqiri,0
1,1,97,100.0,100.0,1,39155,0,0,-3,3,68.8,307,163,0,3,0.5,0.5,0,Adam,0.0,5,1,25.1,371,161,195,False,107.2,369,154,371,,2020-01-23T22:00:20.242805Z,57,0,0,0,39155.jpg,1.8,0,0,Lallana,0.1,False,,a,10,14,74.0,308,152,27,6161,6,11215,29,0.0,4.7,Lallana,1
3,3,180,100.0,100.0,5,175592,0,0,-2,2,223.7,173,108,1,3,3.1,3.1,1,Naby,2.6,5,1,59.2,255,123,196,False,227.8,280,114,657,,2020-02-29T20:00:17.326447Z,58,0,0,0,175592.jpg,2.7,0,0,Keita,0.3,False,,a,10,14,139.0,239,125,43,56040,508,77115,768,0.4,7.4,Keita,1
3,8,397,100.0,100.0,6,116643,0,0,-1,1,319.9,126,80,1,3,4.8,4.8,2,Fabio Henrique,4.3,23,2,82.4,191,98,197,False,418.0,167,64,1983,,2019-11-23T17:00:22.531327Z,54,0,0,0,116643.jpg,2.8,0,0,Tavares,1.2,False,,a,10,14,85.0,293,148,75,153630,2272,170644,1705,0.8,13.9,Fabinho,6
5,11,530,0.0,0.0,16,56979,0,0,-3,3,425.9,76,55,2,3,0.0,0.0,0,Jordan,2.4,14,4,128.5,89,52,198,False,582.6,73,22,2234,Knee injury - Unknown return date,2020-07-08T21:30:19.658398Z,52,0,0,0,56979.jpg,3.9,0,0,Henderson,1.3,False,,i,10,14,275.0,142,79,116,377609,77,369341,5200,0.5,22.3,Henderson,2
0,5,457,100.0,100.0,12,41733,0,0,-1,1,325.7,123,79,1,3,2.4,2.4,2,Georginio,1.9,25,3,110.5,121,67,199,False,396.6,181,72,2778,,2019-12-14T14:30:24.028899Z,54,0,0,0,41733.jpg,2.8,0,0,Wijnaldum,2.1,False,,a,10,14,383.0,94,48,98,337131,1129,390578,1722,0.4,18.1,Wijnaldum,0
2,3,177,75.0,25.0,4,15157,0,0,-2,2,141.4,240,141,1,3,0.4,0.1,0,James,0.1,7,2,45.6,311,141,200,False,214.4,292,122,810,Muscle injury - 75% chance of playing,2020-07-11T16:00:24.409220Z,53,0,0,0,15157.jpg,2.3,0,0,Milner,0.5,False,,d,10,14,100.0,272,140,46,44364,3,80162,83,0.0,8.7,Milner,4
0,0,0,0.0,0.0,0,217989,0,0,0,0,0.0,598,240,0,3,0.0,0.0,0,Rafael,0.0,0,0,0.0,610,241,201,False,0.0,607,238,0,Joined Sporting CP on a permanent deal on 27/6,2019-07-02T09:00:13.203360Z,45,0,0,0,217989.jpg,0.0,0,0,Camacho,0.0,False,,u,10,14,0.0,584,234,0,614,6,720,4,0.0,0.0,Camacho,0
0,0,0,0.0,0.0,0,195473,0,0,-3,3,0.0,551,75,9,4,0.0,0.0,0,Rhian,0.0,0,0,0.0,569,73,464,False,0.0,566,73,0,Joined Swansea City on loan until the end of the season on 7/1. - Expected back 01 Aug,2020-01-08T02:00:17.506626Z,42,0,0,0,195473.jpg,0.0,0,0,Brewster,0.5,False,,n,10,14,0.0,525,72,0,81122,936,96377,820,0.0,0.0,Brewster,0
0,0,136,100.0,100.0,2,60706,0,0,-5,5,0.0,506,22,0,1,0.5,0.5,0,Adrián,0.0,10,0,13.2,405,26,526,False,131.4,350,26,873,,2019-08-16T11:00:10.760553Z,40,0,0,0,60706.jpg,2.5,0,18,San Miguel del Castillo,2.0,False,,a,10,14,0.0,473,14,27,680744,577,649409,1172,0.0,6.8,Adrián,1
0,0,0,,,0,11948,0,0,-3,3,0.0,531,32,0,1,0.5,0.5,0,Andy,0.0,0,0,0.0,550,52,530,False,0.0,547,52,0,,,42,0,0,0,11948.jpg,0.0,0,0,Lonergan,0.0,False,,a,10,14,0.0,503,26,0,2428,6,3136,11,0.0,0.0,Lonergan,0
0,0,0,100.0,100.0,0,200720,0,0,-1,1,0.0,578,58,0,1,0.5,0.5,0,Caoimhin,0.0,0,0,0.0,591,70,531,False,0.0,588,70,0,,2020-03-06T23:30:18.068595Z,44,0,0,0,200720.jpg,0.0,0,0,Kelleher,0.0,False,,a,10,14,0.0,561,53,0,1569,9,2029,13,0.0,0.0,Kelleher,0
0,0,6,100.0,100.0,0,444884,0,0,0,0,1.7,453,204,0,3,0.6,0.6,0,Harvey,0.1,0,0,0.4,498,214,550,False,1.8,491,209,7,,2019-11-13T16:30:17.659021Z,45,0,0,0,444884.jpg,1.0,0,0,Elliott,0.0,False,,a,10,14,0.0,602,248,2,2317,19,1776,49,0.0,0.4,Elliott,0
0,0,38,,,1,206915,0,0,0,0,13.5,413,194,0,3,1.8,1.8,0,Curtis,1.3,0,1,12.5,407,177,569,False,47.8,416,173,92,,,45,0,0,0,206915.jpg,2.8,0,0,Jones,0.0,False,,a,10,14,65.0,321,158,11,3773,220,1718,201,0.3,2.4,Jones,0
0,3,39,,,1,215136,0,0,0,0,45.6,343,117,0,2,2.2,2.2,0,Neco,1.7,1,0,17.6,394,144,575,False,37.8,427,158,144,,,40,0,0,0,215136.jpg,2.4,0,0,Williams,0.3,False,,a,10,14,93.0,284,86,12,34071,2359,13901,1286,0.4,3.0,Williams,1
0,0,0,0.0,0.0,0,197464,0,0,-1,1,0.0,492,185,0,2,0.0,0.0,0,Nathaniel,0.0,0,0,0.0,514,184,589,False,0.0,511,184,0,Joined Stuttgart on loan until the end of the season on 13/1. - Expected back 01 Aug,2020-01-13T10:30:15.674267Z,39,0,0,0,197464.jpg,0.0,0,0,Phillips,0.0,False,,n,10,14,0.0,458,173,0,1404,59,821,59,0.0,0.0,Phillips,0
0,0,11,,,0,157882,-1,1,-7,7,15.9,407,193,0,3,1.2,1.2,1,Takumi,0.7,1,0,8.8,426,184,590,False,8.6,467,195,175,,,58,0,0,0,157882.jpg,1.0,0,0,Minamino,0.1,False,,a,10,14,69.0,314,155,8,21969,78,19842,124,0.1,1.4,Minamino,0
0,0,0,,,0,441271,0,0,0,0,0.0,523,205,0,2,0.5,0.5,0,Ki-Jana,0.0,0,0,0.0,543,204,628,False,0.0,540,204,0,,,40,0,0,0,441271.jpg,0.0,0,0,Hoever,0.0,False,,a,10,14,0.0,492,196,0,1437,30,927,57,0.0,0.0,Hoever,0
0,0,238,100.0,100.0,6,146941,0,0,-2,2,53.5,333,111,0,2,3.4,3.9,0,Aymeric,2.4,5,0,29.1,357,129,202,False,192.8,308,120,933,,2020-02-26T22:30:14.945527Z,63,0,0,0,146941.jpg,3.5,0,0,Laporte,3.7,False,,a,11,43,46.0,344,122,45,389465,7159,700764,9237,0.4,7.1,Laporte,1
2,4,498,100.0,100.0,10,58621,0,0,-4,4,341.9,114,24,1,2,3.0,3.5,1,Kyle,2.0,24,1,88.4,163,41,203,False,376.8,189,69,2239,,2019-10-19T19:00:18.236898Z,56,0,0,0,58621.jpg,3.4,0,0,Walker,12.6,False,,a,11,43,163.0,221,53,93,1066158,14862,1513124,11795,0.4,16.6,Walker,5
2,3,378,100.0,100.0,9,102826,0,0,-5,5,403.2,89,17,0,2,3.6,4.1,6,Benjamin,2.6,13,0,75.5,203,54,204,False,243.0,271,108,1491,,2020-03-12T23:00:15.905785Z,55,0,0,0,102826.jpg,3.9,0,0,Mendy,1.6,False,,a,11,43,106.0,262,74,74,373257,9980,306957,2124,0.5,13.5,Mendy,3
0,1,289,100.0,100.0,6,206325,0,0,-3,3,345.8,112,23,0,2,3.4,3.9,1,Oleksandr,2.4,15,0,66.8,231,69,206,False,220.4,288,113,1245,,2020-02-02T19:00:22.086802Z,52,0,0,0,206325.jpg,2.7,1,0,Zinchenko,2.4,False,,a,11,43,100.0,271,77,48,620590,868,1170217,1784,0.5,9.2,Zinchenko,0
0,0,228,100.0,100.0,3,97299,0,0,-2,2,52.7,335,113,0,2,2.3,2.8,2,John,1.3,16,0,33.2,344,122,207,False,211.6,294,114,1102,,2020-06-19T16:00:13.376850Z,53,0,0,0,97299.jpg,2.2,0,0,Stones,1.0,False,,a,11,43,66.0,319,107,33,108777,813,280916,382,0.2,6.2,Stones,0
1,6,389,100.0,100.0,7,57410,0,0,-7,7,65.5,314,102,1,2,3.3,3.8,2,Nicolás,2.3,21,2,82.7,188,51,208,False,443.6,149,54,1710,,2020-01-02T20:30:18.886401Z,48,0,0,0,57410.jpg,3.4,0,0,Otamendi,2.4,False,,a,11,43,319.0,119,18,82,843157,3805,817412,2988,0.5,17.1,Otamendi,3
0,0,0,0.0,0.0,0,100180,0,0,0,0,0.0,641,221,0,2,0.0,0.0,0,Danilo Luiz,0.0,0,0,0.0,647,221,209,False,0.0,645,221,0,Joined Juventus on a permanent deal on 7/8.,2019-08-07T20:30:14.457427Z,50,0,0,0,100180.jpg,0.0,0,0,da Silva,0.0,False,,u,11,43,0.0,637,220,0,774,6,5995,6,0.0,0.0,Danilo,0
6,14,509,0.0,0.0,5,37572,0,0,-3,3,256.4,157,23,4,4,0.0,0.0,0,Sergio,0.6,18,16,208.2,30,12,210,False,641.2,59,9,1449,Knee injury - Unknown return date,2020-06-22T21:30:22.286531Z,117,0,1,0,37572.jpg,5.5,0,0,Agüero,11.9,False,,i,11,43,1188.0,16,12,132,3383243,42,3964786,4377,0.1,11.3,Agüero,1
8,15,487,100.0,100.0,10,205651,0,0,3,-3,394.3,93,10,3,4,6.3,6.8,8,Gabriel Fernando,5.3,14,13,258.8,16,7,211,False,702.2,46,7,1838,,2019-12-27T19:30:12.474110Z,98,0,1,0,205651.jpg,4.2,0,0,de Jesus,7.5,False,,a,11,43,1496.0,5,3,136,1124633,48051,798445,10979,0.5,13.9,Jesus,3
0,2,597,100.0,100.0,14,121160,0,0,0,0,16.0,405,3,0,1,5.6,6.1,2,Ederson,4.6,31,0,58.9,258,15,212,False,574.6,76,15,2891,,2020-01-01T17:30:18.272745Z,60,0,0,0,121160.jpg,3.6,1,64,Santana de Moraes,13.2,False,,a,11,43,0.0,657,72,120,1213689,8194,1621901,8712,0.8,20.0,Ederson,3
0,0,69,50.0,100.0,1,33148,0,0,-3,3,0.0,625,63,0,1,0.5,1.5,0,Claudio,0.0,7,0,5.8,443,32,213,False,57.8,411,32,346,Muscle injury - 50% chance of playing,2020-07-17T13:00:17.198790Z,47,0,0,0,33148.jpg,2.8,0,8,Bravo,0.3,False,,d,11,43,0.0,616,60,11,23472,28,37079,101,0.0,2.3,Bravo,0
5,17,574,100.0,100.0,11,103955,1,-1,-1,1,706.2,23,20,6,3,8.3,8.8,1,Raheem,7.3,31,17,316.6,4,3,214,False,811.2,24,7,2498,,2020-02-02T19:00:22.102540Z,119,0,1,0,103955.jpg,5.8,0,0,Sterling,20.0,False,,a,11,43,1648.0,2,2,179,2747600,51165,3623930,23762,0.6,15.0,Sterling,5
21,32,886,100.0,100.0,16,61366,-1,1,12,-12,1774.2,1,1,8,3,5.9,6.4,0,Kevin,4.9,22,11,386.0,2,2,215,True,1169.6,1,1,2610,,2020-03-04T22:30:16.371900Z,107,0,0,0,61366.jpg,6.8,0,0,De Bruyne,50.5,False,,a,11,43,914.0,28,12,226,6068670,17025,3817530,96403,0.5,21.1,De Bruyne,3
0,0,2,0.0,0.0,0,182156,0,0,-4,4,1.1,463,209,0,3,0.0,0.0,0,Leroy,0.1,0,0,1.0,489,208,216,False,0.0,661,275,11,Joined Bayern Munich on a permanent deal on 3/7,2020-07-03T08:30:21.167208Z,91,0,0,0,182156.jpg,1.0,0,0,Sané,0.2,False,,u,11,43,11.0,410,190,1,19478,35,52199,67,0.0,0.1,Sané,0
13,17,638,100.0,100.0,10,103025,0,0,1,-1,867.5,12,9,5,3,6.4,6.9,1,Riyad,5.4,15,10,264.3,13,7,217,False,771.6,30,10,1863,,2020-01-27T16:30:23.592705Z,86,0,0,0,103025.jpg,5.3,0,0,Mahrez,10.3,False,,a,11,43,1003.0,23,10,165,2542867,26685,2062016,29613,0.6,19.2,Mahrez,0
7,7,506,100.0,100.0,8,165809,0,0,-4,4,723.0,19,16,2,3,4.6,5.1,1,Bernardo Mota,3.6,24,6,223.0,24,15,218,False,603.6,67,19,1926,,2019-11-13T14:30:18.982377Z,76,0,0,0,165809.jpg,3.5,0,0,Veiga de Carvalho e Silva,8.1,False,,a,11,43,905.0,30,14,112,1062774,4997,2182716,4740,0.5,14.7,Bernardo Silva,5
12,15,531,100.0,100.0,10,20664,1,-1,-1,1,717.5,21,18,6,3,7.1,7.6,13,David,6.1,15,6,218.0,25,16,219,False,627.4,61,17,1737,,2020-02-19T22:00:17.062940Z,74,0,0,0,20664.jpg,5.2,0,0,Silva,6.1,False,,a,11,43,836.0,35,16,136,1574060,84096,1542366,5121,0.8,18.4,David Silva,0
2,4,223,100.0,100.0,3,209244,0,0,0,0,257.3,156,98,1,3,6.0,6.5,2,Phil,5.0,7,4,86.7,173,88,220,False,270.4,253,101,753,,2020-06-25T21:00:17.015528Z,55,0,0,0,209244.jpg,2.9,0,0,Foden,6.2,False,,a,11,43,338.0,110,57,60,640198,19912,220510,29635,0.9,10.9,Foden,0
1,1,392,100.0,100.0,10,27789,0,0,-4,4,144.0,239,140,0,3,2.3,2.8,2,Fernando,1.3,27,0,86.0,178,91,221,False,551.4,84,28,2349,,2020-06-25T21:30:18.302743Z,51,1,0,0,27789.jpg,1.9,2,0,Luiz Rosa,0.6,False,,a,11,43,164.0,219,114,54,51920,234,96245,236,0.3,10.6,Fernandinho,7
1,4,377,100.0,100.0,7,59859,0,0,-4,4,589.5,32,25,0,3,2.3,2.8,3,Ilkay,1.3,28,2,136.7,79,45,222,False,403.8,176,70,1967,,2019-12-21T21:00:16.830224Z,51,0,1,0,59859.jpg,2.1,0,0,Gündogan,1.2,False,,a,11,43,373.0,100,51,64,140135,489,256872,736,0.3,12.5,Gündogan,7
1,1,94,0.0,0.0,0,145235,0,0,-4,4,164.0,217,53,0,2,0.0,0.0,0,José Ángel,0.0,7,0,31.6,348,124,440,False,92.6,380,145,422,Joined RB Leipzig on loan until the end of the season on 31/1. - Expected back 01 Aug,2020-01-31T20:30:19.011146Z,46,0,0,0,145235.jpg,1.8,0,0,Esmorís Tasende,0.1,False,,n,11,43,58.0,326,112,11,18944,10,30163,25,0.0,2.4,Angeliño,1
2,5,498,100.0,100.0,13,220566,0,0,-2,2,482.9,53,40,1,3,3.1,3.6,1,Rodrigo,2.1,27,3,123.0,95,56,443,False,570.2,77,25,2345,,2019-11-23T19:30:19.850877Z,53,0,0,0,220566.jpg,2.7,0,0,Hernandez,1.2,False,,a,11,43,178.0,212,113,88,253345,494,286268,1341,0.4,16.6,Rodrigo,8
0,3,242,100.0,100.0,3,121145,0,0,-4,4,234.2,167,38,0,2,2.3,2.8,0,João Pedro Cavaco,1.3,11,0,56.2,267,85,518,False,229.0,278,111,1025,,2020-06-25T21:00:17.624434Z,51,0,0,0,121145.jpg,2.3,0,0,Cancelo,0.8,False,,a,11,43,99.0,274,79,34,131673,371,188640,718,0.3,6.7,Cancelo,3
0,0,154,100.0,100.0,4,432656,0,0,0,0,25.8,388,144,0,2,3.0,3.5,0,Eric,2.0,7,0,18.0,391,142,544,False,130.0,352,138,655,,2020-06-17T22:00:17.332138Z,45,0,0,0,432656.jpg,2.8,0,0,Garcia,0.8,False,,a,11,43,24.0,380,136,31,78818,3290,20567,3411,0.4,6.9,Garcia,1
0,0,0,,,0,17601,0,0,0,0,0.0,501,18,0,1,1.0,1.5,0,Scott,0.0,0,0,0.0,523,41,562,False,0.0,520,41,0,,,40,0,0,0,17601.jpg,0.0,0,0,Carson,0.1,False,,a,11,43,0.0,468,10,0,8173,41,5399,54,0.0,0.0,Carson,0
0,0,0,,,0,245719,0,0,0,0,0.0,521,203,0,2,1.0,1.5,0,Taylor,0.0,0,0,0.0,541,202,642,False,0.0,538,202,0,,,40,0,0,0,245719.jpg,0.0,0,0,Harwood-Bellis,0.0,False,,a,11,43,0.0,490,194,0,523,45,259,35,0.0,0.0,Harwood-Bellis,0
0,0,0,,,0,244851,0,0,0,0,0.0,607,247,0,3,1.0,1.5,0,Cole,0.0,0,0,0.0,619,248,643,False,0.0,617,246,0,,,45,0,0,0,244851.jpg,0.0,0,0,Palmer,0.0,False,,a,11,43,0.0,593,241,0,108,7,57,7,0.0,0.0,Palmer,0
0,0,3,,,0,220394,0,0,0,0,2.0,449,203,0,3,1.2,1.7,0,Tommy,0.2,0,0,1.3,483,204,644,False,3.8,484,205,15,,,45,0,0,0,220394.jpg,1.0,0,0,Doyle,0.0,False,,a,11,43,7.0,420,197,1,156,10,63,10,0.0,0.2,Doyle,0
