chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
,,82514,0,0,-3,3,0,2,1.0,1.1,1,Tim,0.6,176,False,,,42,82514.jpg,1.4,Ream,0.1,False,,a,8,54,10,8748,0,18227,0,0.1,2.4,Ream,630,0,0,0,13,0,0,0,0,0,0,0,103,133.6,8.0,2.0,14.5,343,133,431,163,441,166,400,146,,,,,,
0.0,0.0,83543,0,0,-5,5,0,3,0.0,0.0,0,Anthony,0.0,177,False,Loan at Nottingham Forest extended until end of the season on 12/1. - Expected back 01 Jul,2020-10-16T21:30:11.452901Z,50,83543.jpg,0.0,Knockaert,0.0,False,,u,8,54,0,1026,0,12665,0,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,700,288,696,288,693,287,703,288,,,,,,
,,84915,0,0,-4,4,0,2,0.5,0.5,0,Michael,0.0,178,False,,,41,84915.jpg,0.0,Hector,0.1,False,,a,8,54,0,10666,0,26086,0,0.0,0.0,Hector,262,0,0,0,10,0,0,0,2,0,0,0,32,40.8,11.3,18.0,6.9,424,159,414,157,393,150,433,159,,,,,,
0.0,0.0,87107,0,0,-3,3,0,2,0.0,0.0,0,Cyrus,0.0,179,False,Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-09-21T00:30:18.332101Z,42,87107.jpg,0.0,Christie,0.0,False,,u,8,54,0,745,0,10271,0,0.0,0.0,Christie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,568,222,552,223,533,217,578,222,,,,,,
0.0,0.0,92259,0,0,-3,3,0,3,0.0,0.0,0,Neeskens,0.0,180,False,Joined Middlesbrough on loan until the end of the season on 1/2,2021-02-02T00:00:25.973137Z,47,92259.jpg,1.2,Kebano,0.0,False,,u,8,54,6,3056,0,12543,0,0.0,1.3,Kebano,116,0,0,0,3,0,0,0,0,0,0,0,13,1.4,14.6,47.0,5.9,498,210,402,192,354,172,446,195,,,,,,
100.0,100.0,96994,0,0,-2,2,1,4,4.0,3.7,2,Bobby,3.2,181,False,,2021-03-13T22:00:21.640873Z,53,96994.jpg,2.7,Decordova-Reid,0.6,False,,a,8,54,88,307029,0,279820,0,0.6,16.6,Decordova-Reid,2367,5,3,9,32,0,0,0,7,0,0,6,343,384.8,254.1,503.0,114.1,191,22,162,22,67,28,111,27,,,4.0,,,
,,101105,0,0,-5,5,1,2,3.3,3.1,2,Joe,2.6,182,False,,,45,101105.jpg,1.7,Bryan,0.3,False,,a,8,54,27,19644,0,69820,0,0.6,6.0,Bryan,663,1,1,0,17,0,0,0,2,0,0,2,132,143.0,100.3,85.0,32.8,335,130,269,74,303,99,346,122,5.0,,,,,
0.0,0.0,122074,0,0,-2,2,0,1,0.0,0.0,0,Marcus,0.0,183,False,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,43,122074.jpg,0.0,Bettinelli,0.0,False,,u,8,54,0,895,0,5545,0,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,582,75,567,53,548,49,591,75,,,,,,
100.0,0.0,128389,0,0,-5,5,0,4,0.0,0.0,0,Aleksandar,0.6,184,False,,2021-05-18T21:30:20.169512Z,55,128389.jpg,2.3,Mitrović,3.2,False,,a,8,54,63,593680,0,1926916,0,0.1,11.5,Mitrović,1389,3,3,1,24,0,0,1,3,0,0,7,178,245.6,323.8,697.0,124.9,266,29,116,14,48,22,94,22,,,,,3.0,
0.0,0.0,149266,0,0,-2,2,0,2,0.0,0.0,0,Alfie,0.0,185,False,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,43,149266.jpg,0.0,Mawson,0.0,False,,u,8,54,0,378,0,1695,0,0.0,0.0,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,583,225,568,226,549,220,592,225,,,,,,
100.0,100.0,155529,0,0,-2,2,0,1,0.5,0.7,1,Marek,0.2,186,False,,2021-03-05T00:00:28.909455Z,43,155529.jpg,1.0,Rodák,0.2,False,,a,8,54,2,14485,0,35417,0,0.0,0.5,Rodák,180,0,0,0,5,0,0,0,0,0,4,0,23,32.6,0.0,0.0,3.2,436,33,570,54,551,50,459,33,,,,,,
100.0,100.0,166324,0,0,-2,2,1,3,2.5,2.5,2,Ivan Ricardo,2.0,187,False,,2020-12-19T23:30:21.220340Z,53,166324.jpg,2.4,Neves Abreu Cavaleiro,0.1,False,,a,8,54,85,43069,0,46919,0,0.4,16.0,Cavaleiro,2465,3,0,7,43,0,0,1,2,0,0,4,261,342.8,645.7,530.0,152.0,217,89,38,29,62,36,67,39,2.0,,2.0,,2.0,
100.0,100.0,168765,0,0,-4,4,0,3,1.5,1.7,2,Josh,1.2,188,False,,2021-03-19T23:00:21.446678Z,46,168765.jpg,1.2,Onomah,0.0,False,,a,8,54,13,3628,0,14985,0,0.3,2.8,Onomah,369,0,0,0,12,0,0,0,1,0,0,0,46,33.4,28.6,47.0,10.7,435,186,376,188,353,171,418,181,,,,,,
0.0,0.0,170271,0,0,-4,4,0,3,0.0,0.0,0,Jean Michaël,0.0,189,False,Not included in Fulham's 25-man Premier League squad,2020-10-20T22:30:18.607195Z,46,170271.jpg,0.0,Seri,0.0,False,,u,8,54,0,2950,0,10856,0,0.0,0.0,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,669,274,660,274,651,272,672,274,,,,,,
0.0,0.0,197030,0,0,-2,2,0,3,0.0,0.0,0,Aboubakar,0.0,190,False,Joined Dijon on loan until the end of the season on 1/2,2021-02-01T22:30:23.485673Z,48,197030.jpg,0.7,Kamara,0.0,False,,u,8,54,8,5026,0,12209,0,0.0,1.7,Kamara,307,0,0,0,9,0,0,0,1,1,0,0,14,22.6,76.8,39.0,13.2,450,192,309,170,364,176,406,178,,,,,,
,,203325,0,0,-1,1,0,3,2.3,2.1,1,André-Frank,1.6,191,False,,,44,203325.jpg,2.1,Zambo Anguissa,1.2,False,,a,8,54,76,471824,0,455489,0,0.4,17.3,Anguissa,2581,0,3,6,40,0,0,0,6,0,0,4,391,508.2,409.4,312.0,123.2,117,43,84,58,123,71,96,57,,,,,,
0.0,0.0,208998,0,0,-2,2,0,2,0.0,0.0,0,Zeze Steven,0.0,192,False,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,43,208998.jpg,0.0,Sessegnon,0.0,False,,u,8,54,0,671,0,8819,0,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,587,228,573,229,554,223,596,228,,,,,,
100.0,75.0,153366,0,0,-1,1,0,3,1.0,0.8,0,Harrison,0.6,373,False,,2021-05-18T21:30:20.623679Z,44,153366.jpg,2.2,Reed,0.5,False,,a,8,54,69,127912,0,170769,0,0.1,15.7,Reed,2243,0,3,9,35,0,0,0,5,0,0,0,391,421.2,330.4,82.0,83.5,173,66,113,76,307,152,192,102,4.0,,,,,
100.0,0.0,169528,0,0,-1,1,0,2,0.0,0.0,0,Antonee,0.4,484,False,,2021-05-16T11:00:26.360710Z,44,169528.jpg,2.0,Robinson,0.2,False,,a,8,54,57,37337,0,38097,0,0.1,13.0,Robinson,2159,0,0,5,28,0,0,0,4,1,0,1,393,451.4,475.8,178.0,110.8,159,63,63,13,203,53,116,22,,,,,,
100.0,100.0,151086,0,0,0,0,0,3,1.5,1.3,0,Mario,0.8,493,False,,2021-05-07T23:30:25.145091Z,45,151086.jpg,2.0,Lemina,0.3,False,,a,8,54,55,28554,0,90419,0,0.2,12.2,Lemina,1696,1,1,3,27,0,0,0,5,0,0,3,267,294.0,169.5,134.0,59.9,234,97,208,127,252,126,258,120,,,,,,
,,84182,0,0,0,0,1,1,2.7,2.3,0,Alphonse,1.8,516,False,,,45,84182.jpg,3.4,Areola,4.7,False,,a,8,54,124,623846,0,387975,0,0.4,27.6,Areola,3240,0,0,9,48,0,0,0,2,0,116,9,637,876.2,0.0,0.0,87.4,11,5,607,63,593,59,175,5,,,,,,
100.0,100.0,167074,0,0,-2,2,1,2,1.0,0.9,0,Kenny,0.4,517,False,,2021-04-18T15:30:23.177935Z,43,167074.jpg,2.3,Tete,0.1,False,,a,8,54,50,30675,0,32807,0,0.1,11.6,Tete,1477,0,1,5,27,0,0,0,3,0,0,3,288,330.6,312.4,98.0,74.2,221,86,122,25,286,92,220,67,,,,,,
,,72681,0,0,-3,3,0,2,0.5,0.5,0,Denis,0.0,525,False,,,42,72681.jpg,0.3,Odoi,0.1,False,,a,8,54,1,8366,0,9823,0,0.0,0.2,Odoi,270,0,0,0,10,0,0,0,1,0,0,0,34,35.4,20.8,8.0,6.4,433,163,386,143,417,158,439,162,,,,,,
100.0,100.0,219352,0,0,-3,3,1,3,2.0,2.1,2,Ademola,1.6,557,False,,2021-04-04T19:30:29.273134Z,47,219352.jpg,3.1,Lookman,1.3,False,,a,8,54,107,624543,0,535035,0,0.3,22.8,Lookman,2746,4,4,10,33,0,0,1,5,0,0,8,367,512.2,884.6,928.0,232.5,115,42,14,10,22,9,18,11,1.0,,1.0,,4.0,
,,159506,0,0,-2,2,2,2,0.7,0.7,0,Ola,0.2,562,False,,,43,159506.jpg,3.3,Aina,2.0,False,,a,8,54,102,403771,0,260434,0,0.0,23.7,Aina,2664,2,1,8,36,0,0,0,3,0,0,8,477,483.6,248.8,144.0,87.7,140,55,165,36,238,67,172,44,,,3.0,,,
100.0,100.0,174874,0,0,0,0,2,2,1.3,1.1,0,Joachim,0.6,571,False,,2020-12-19T23:30:22.009824Z,45,174874.jpg,3.0,Andersen,0.4,False,,a,8,54,93,70075,0,45554,0,0.1,20.7,Andersen,2729,1,1,9,36,0,0,0,6,1,0,7,501,582.8,109.3,151.0,84.5,77,28,254,68,232,65,191,51,,,5.0,,,
,,109646,0,0,0,0,1,2,1.7,1.7,1,Tosin,1.2,572,False,,,45,109646.jpg,3.0,Adarabioyo,0.6,False,,a,8,54,100,125625,0,88947,0,0.3,22.2,Adarabioyo,2953,0,1,9,41,1,0,0,1,0,0,11,571,673.6,70.1,223.0,97.1,55,17,322,103,172,33,152,36,,,,,,
100.0,0.0,109434,0,0,-2,2,0,2,0.0,0.0,0,Terence,0.0,585,False,,2021-04-16T13:30:21.250132Z,43,109434.jpg,2.0,Kongolo,0.0,False,,a,8,54,2,3166,0,2051,0,0.0,0.5,Kongolo,90,0,0,0,1,0,0,0,0,0,0,0,15,16.8,4.7,2.0,2.4,458,172,442,169,442,167,467,173,,,,,,
,,195480,0,0,-5,5,1,4,1.5,1.5,1,Josh,1.0,665,False,,,50,195480.jpg,2.7,Maja,0.5,False,,a,8,54,40,189866,0,157890,0,0.2,8.0,Maja,804,3,0,5,9,0,0,0,0,0,0,5,123,138.0,103.2,314.0,55.3,339,39,260,40,122,38,267,38,,,,,1.0,
,,244858,0,0,0,0,0,3,3.0,2.9,2,Fabio,2.4,695,False,,,45,244858.jpg,3.0,Carvalho,0.0,False,,a,8,54,12,2193,0,482,0,0.5,2.7,Carvalho,254,1,0,0,6,0,0,0,0,0,0,0,42,67.6,31.1,161.0,26.0,403,174,367,185,218,111,363,164,,,,,,
,,223335,0,0,0,0,0,3,,1.8,0,Sylvester,0.0,707,False,,,45,223335.jpg,0.0,Jasper,0.0,False,,a,8,54,0,0,0,0,0,0.0,0.0,Jasper,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,632,247,624,248,610,243,638,249,,,,,,
,,432931,0,0,0,0,0,3,,1.8,1,Tyrese,1.0,708,False,,,45,432931.jpg,1.0,Francois,0.0,False,,a,8,54,1,0,0,0,0,0.2,0.2,Francois,14,0,0,0,1,0,0,0,0,0,0,0,2,1.2,1.3,0.0,0.3,499,211,454,204,618,249,501,210,,,,,,
100.0,100.0,15033,0,0,-1,1,0,2,0.0,0.0,0,Wes,0.0,216,False,,2021-01-22T15:00:21.292754Z,44,15033.jpg,1.0,Morgan,0.1,False,,a,9,13,3,9870,0,15140,0,0.0,0.7,Morgan,16,0,0,0,0,0,0,0,0,0,0,0,9,3.0,0.1,0.0,0.3,490,180,477,182,564,226,500,182,,,,,,
100.0,100.0,17745,0,0,-1,1,3,1,1.6,1.0,-2,Kasper,1.0,217,False,,2020-11-15T22:30:17.730436Z,54,17745.jpg,3.4,Schmeichel,9.6,False,,a,9,13,128,729252,0,1038585,0,0.2,23.7,Schmeichel,3420,0,0,11,50,1,0,0,0,0,88,6,631,769.0,0.0,0.0,76.9,25,9,705,79,705,78,208,9,,,,,,
100.0,100.0,37402,0,0,0,0,0,2,0.0,0.0,0,Christian,0.0,218,False,,2020-08-15T10:00:11.758506Z,45,37402.jpg,2.7,Fuchs,0.2,False,,a,9,13,24,45484,0,44838,0,0.0,5.3,Fuchs,701,0,0,3,9,0,0,0,4,0,0,2,112,137.0,33.9,22.0,19.2,340,132,359,126,387,145,383,135,,,3.0,,,
100.0,0.0,37642,0,0,1,-1,2,2,0.0,0.0,0,Jonny,2.5,219,False,,2021-05-15T21:30:23.275923Z,56,37642.jpg,3.9,Evans,1.4,False,,a,9,13,109,364144,0,285961,0,0.4,19.5,Evans,2473,2,2,10,31,1,0,0,7,0,0,12,536,532.4,129.0,115.0,77.9,103,36,240,60,266,82,205,59,,,,,,
0.0,0.0,46483,0,0,-1,1,0,3,0.0,0.0,0,Adrien,0.0,220,False,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,44,46483.jpg,0.0,Silva,0.2,False,,u,9,13,0,8544,0,45856,0,0.0,0.0,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,597,223,584,225,566,216,606,227,,,,,,
,,51938,0,0,-3,3,1,3,3.8,3.5,2,Marc,3.5,221,False,,,52,51938.jpg,2.5,Albrighton,0.2,False,,a,9,13,78,18615,0,24464,0,0.7,15.0,Albrighton,1735,1,7,4,22,0,0,0,2,0,0,3,325,412.6,544.2,282.0,123.9,177,67,47,35,142,85,95,56,3.0,,,,,
0.0,0.0,61604,0,0,-2,2,0,3,0.0,0.0,0,Matty,0.0,222,False,Joined Coventry City on loan until the end of the season on 6/1. - Expected back 01 Jul,2020-10-16T21:30:11.572098Z,43,61604.jpg,0.0,James,0.2,False,,u,9,13,0,29808,0,58030,0,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,573,216,558,218,539,209,582,220,,,,,,
,,95463,0,0,-2,2,0,1,0.0,0.0,0,Danny,0.0,223,False,,,43,95463.jpg,0.0,Ward,0.2,False,,a,9,13,0,5284,0,13185,0,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,579,72,564,50,545,46,588,72,,,,,,
100.0,100.0,101668,0,0,2,-2,7,4,2.6,4.3,13,Jamie,4.3,224,True,,2021-01-22T14:30:26.590916Z,102,101668.jpg,5.5,Vardy,17.5,False,,a,9,13,187,5184449,0,5485123,0,0.4,18.3,Vardy,2838,15,14,8,44,0,0,1,1,0,0,23,649,819.2,356.6,1306.0,248.3,17,3,100,12,9,6,15,5,,,,,1.0,
100.0,100.0,106837,0,0,-3,3,0,3,0.0,0.0,0,Dennis,0.0,225,False,,2021-01-09T23:30:20.784690Z,52,106837.jpg,2.5,Praet,0.1,False,,a,9,13,37,79845,0,89231,0,0.0,7.1,Praet,714,1,2,3,11,0,0,0,0,0,0,1,129,119.2,132.1,120.0,36.9,356,152,236,143,262,131,335,150,,,,,,
100.0,100.0,111931,0,0,-1,1,0,2,0.2,0.2,0,Ricardo Domingos,0.2,226,False,,2021-03-14T20:00:21.567007Z,59,111931.jpg,1.8,Barbosa Pereira,0.6,False,,a,9,13,27,184724,0,157983,0,0.0,4.6,Pereira,954,0,1,2,19,0,0,0,3,0,0,0,152,183.4,162.4,144.0,48.9,299,116,213,53,242,70,289,96,,,,,,
100.0,100.0,155569,0,0,-1,1,0,2,-0.2,-0.2,0,Daniel,-0.2,227,False,,2020-10-04T13:30:15.269052Z,39,155569.jpg,1.7,Amartey,1.2,False,,a,9,13,19,183417,0,204986,0,-0.1,4.9,Amartey,718,1,0,0,12,0,0,0,3,0,0,2,121,155.0,10.9,61.0,22.7,328,127,415,158,337,116,373,129,,,,,,
,,166989,0,0,-1,1,2,3,2.6,2.5,2,Youri,2.5,228,False,,,64,166989.jpg,3.5,Tielemans,3.8,False,,a,9,13,133,774692,0,679929,0,0.4,20.8,Tielemans,3356,6,4,11,50,0,0,0,6,0,0,11,633,840.4,788.2,462.0,209.1,16,6,18,14,76,44,29,20,1.0,,2.0,,3.0,
100.0,100.0,168580,0,0,-5,5,0,3,1.8,1.7,1,Ayoze,1.7,229,False,,2021-02-13T16:30:26.826935Z,60,168580.jpg,2.3,Pérez,0.6,False,,a,9,13,58,61739,0,249985,0,0.3,9.7,Pérez,1322,2,1,5,21,0,0,0,2,0,0,2,149,255.6,323.6,482.0,106.1,261,112,117,79,69,38,126,73,4.0,,4.0,,2.0,
0.0,0.0,172632,0,0,-4,4,0,3,0.0,0.0,0,Demarai,0.0,230,False,Joined Bayer Leverkusen on a permanent deal on 31/1,2021-01-31T20:00:26.383373Z,51,172632.jpg,1.0,Gray,0.1,False,,u,9,13,1,2724,0,14369,0,0.0,0.2,Gray,18,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.3,3.0,0.5,505,214,455,205,438,202,496,208,,,,,,
100.0,100.0,172780,0,0,2,-2,3,3,1.6,1.7,2,James,1.7,231,False,,2021-02-21T17:00:26.665350Z,72,172780.jpg,4.3,Maddison,5.5,False,,a,9,13,133,2715551,0,2509196,0,0.2,18.5,Maddison,2093,8,7,10,28,0,0,0,4,0,0,12,473,588.4,770.3,668.0,202.5,73,23,20,16,51,29,34,23,2.0,,1.0,,4.0,
,,173515,0,0,2,-2,3,4,6.4,5.7,2,Kelechi,5.7,233,False,,,62,173515.jpg,4.4,Iheanacho,19.5,False,,a,9,13,110,2481551,0,955935,0,0.9,17.7,Iheanacho,1452,12,2,5,23,0,0,1,1,0,0,18,424,540.2,413.9,814.0,176.5,99,13,80,8,33,16,47,16,,,,,5.0,
,,197469,0,0,-4,4,0,3,0.2,0.2,0,Hamza,0.2,234,False,,,46,197469.jpg,1.4,Choudhury,0.1,False,,a,9,13,14,4932,0,7729,0,0.0,3.0,Choudhury,311,0,0,2,2,0,0,0,1,0,0,0,59,34.0,13.5,29.0,7.6,434,185,403,193,378,181,429,188,,,,,,
100.0,0.0,201666,0,0,-4,4,2,3,0.0,0.0,0,Harvey,0.0,235,False,,2021-02-28T15:30:23.096089Z,66,201666.jpg,5.0,Barnes,2.7,False,,a,9,13,126,2581794,0,2718610,0,0.0,19.1,Barnes,1944,9,5,7,25,0,0,0,0,0,0,13,348,556.4,359.0,810.0,172.7,92,30,99,68,35,19,49,29,,,,,,
100.0,100.0,203341,0,0,-2,2,0,3,2.8,2.7,2,Wilfred,2.7,236,False,,2021-01-27T23:30:17.521967Z,48,203341.jpg,3.0,Ndidi,0.7,False,,a,9,13,79,75053,0,178430,0,0.6,16.5,Ndidi,2175,1,4,7,31,0,0,0,6,0,0,11,430,549.2,234.5,78.0,86.2,94,32,175,111,317,157,185,99,,,,,,
0.0,0.0,213405,0,0,-2,2,0,2,0.0,0.0,0,Filip,0.0,237,False,Joined OH Leuven on loan until the end of the season on 12/1. - Expected back 01 Jul,2021-01-12T14:30:25.457755Z,43,213405.jpg,0.0,Benkovic,0.0,False,,u,9,13,0,296,0,5037,0,0.0,0.0,Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,588,229,574,230,555,224,597,229,,,,,,
100.0,100.0,218031,0,0,-2,2,0,2,3.2,2.7,0,Çaglar,2.7,238,False,,2021-04-04T13:00:24.935459Z,53,218031.jpg,2.6,Söyüncü,3.0,False,,a,9,13,59,219265,0,921037,0,0.5,11.1,Söyüncü,1816,1,0,5,30,0,0,0,2,0,0,3,360,403.6,114.4,157.0,67.7,182,72,249,66,221,59,236,76,,,,,,
0.0,0.0,220627,0,0,3,-3,3,2,0.0,0.0,0,James,0.0,239,False,Knee injury - Unknown return date,2021-02-10T22:30:28.762851Z,48,220627.jpg,4.4,Justin,6.1,False,,i,9,13,101,2916788,0,3438570,0,0.0,21.0,Justin,2070,2,2,9,25,0,0,0,4,0,0,13,447,472.2,290.7,195.0,96.0,147,58,138,28,192,45,154,37,,,,,,
,,244619,0,0,-4,4,0,2,2.8,2.3,0,Luke,2.3,240,False,,,41,244619.jpg,1.9,Thomas,0.4,False,,a,9,13,26,50237,0,50534,0,0.6,6.3,Thomas,968,1,0,1,18,0,0,0,2,0,0,0,132,169.0,111.7,101.0,38.1,318,121,253,67,282,89,329,117,,,,,,
100.0,100.0,166477,0,0,3,-3,4,2,2.8,2.3,0,Timothy,2.3,498,False,,2021-01-31T17:00:19.980756Z,58,166477.jpg,3.5,Castagne,5.7,False,,a,9,13,94,2098048,0,2042062,0,0.4,16.2,Castagne,2345,2,4,6,37,0,0,0,1,0,0,7,479,486.6,350.2,181.0,101.7,137,52,106,23,201,52,139,30,,,,,,
,,86881,0,0,-3,3,0,3,0.2,0.5,2,Nampalys,0.5,518,False,,,42,86881.jpg,1.8,Mendy,1.5,False,,a,9,13,41,457969,0,438316,0,0.1,9.8,Mendy,1452,0,1,4,25,0,0,0,5,0,0,0,234,153.0,118.7,23.0,29.6,330,141,243,145,386,183,355,160,,,,,,
100.0,50.0,228798,0,0,-3,3,0,3,0.0,0.0,0,Cengiz,0.0,541,False,,2021-05-19T10:00:21.974660Z,57,228798.jpg,1.8,Ünder,0.0,False,,a,9,13,16,15324,0,15554,0,0.0,2.8,Ünder,275,0,2,0,5,0,0,0,0,0,0,0,62,73.4,87.5,88.0,24.9,395,169,294,165,298,148,366,166,,,,,,
100.0,100.0,444463,0,0,0,0,1,2,1.0,1.0,1,Wesley,1.0,561,False,,2021-02-01T15:00:21.074362Z,50,444463.jpg,2.5,Fofana,1.0,False,,a,9,13,71,238423,0,176127,0,0.2,14.2,Fofana,2260,0,1,7,30,0,0,0,7,0,0,5,464,502.0,107.8,121.0,73.4,122,44,255,69,261,79,223,68,,,,,,
0.0,0.0,149828,0,0,-1,1,0,4,0.0,0.0,0,Islam,0.0,579,False,Joined Lyon on a permanent deal on 14/1,2021-01-14T15:00:17.428974Z,49,149828.jpg,1.0,Slimani,0.1,False,,u,9,13,1,11121,0,11694,0,0.0,0.2,Slimani,19,0,0,0,1,0,0,0,0,0,0,0,3,0.2,11.7,6.0,1.8,504,66,411,59,425,65,478,65,,,,,,
,,232229,0,0,0,0,0,2,0.0,0.0,0,Vontae,0.0,660,False,,,40,232229.jpg,0.0,Daley-Campbell,0.0,False,,a,9,13,0,1414,0,1026,0,0.0,0.0,Daley-Campbell,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,537,201,518,201,495,191,547,201,,,,,,
,,232881,0,0,-1,1,0,3,0.0,0.0,0,Thakgalo,0.0,661,False,,,44,232881.jpg,1.0,Leshabela,0.0,False,,a,9,13,1,533,0,380,0,0.0,0.2,Leshabela,9,0,0,0,0,0,0,0,0,0,0,0,2,0.6,1.4,0.0,0.2,502,212,453,203,579,222,506,213,,,,,,
,,421796,0,0,-1,1,0,3,0.0,0.0,0,Sidnei,0.0,676,False,,,44,421796.jpg,1.5,Tavares,0.0,False,,a,9,13,3,530,0,352,0,0.0,0.7,Tavares,84,0,0,0,1,0,0,0,0,0,0,0,10,9.6,1.2,9.0,2.0,476,199,458,207,415,193,474,201,,,,,,
,,447373,0,0,0,0,0,3,0.0,0.0,0,Shane,0.0,684,False,,,45,447373.jpg,0.0,Flynn,0.0,False,,a,9,13,0,227,0,161,0,0.0,0.0,Flynn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,646,258,637,259,626,256,651,260,,,,,,
,,513789,0,0,0,0,0,3,0.0,0.0,0,Thanawat,0.0,687,False,,,45,513789.jpg,0.0,Suengchitthawon,0.0,False,,a,9,13,0,229,0,115,0,0.0,0.0,Suengchitthawon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,667,273,657,273,647,271,670,273,,,,,,
,,461585,0,0,0,0,0,3,0.0,0.0,0,Tawanda,0.0,703,False,,,45,461585.jpg,0.0,Maswanhise,0.0,False,,a,9,13,0,80,0,19,0,0.0,0.0,Maswanhise,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,654,263,645,264,636,263,659,265,,,,,,
100.0,100.0,28690,0,0,-3,3,0,3,0.7,1.9,6,Pablo,1.4,193,False,,2021-05-17T09:30:23.749337Z,57,28690.jpg,1.8,Hernández Domínguez,0.3,False,,a,10,2,28,27160,0,132343,0,0.2,4.9,Hernández,414,0,3,1,6,0,0,0,1,0,0,0,103,84.0,97.8,153.0,33.4,386,164,273,158,228,116,343,153,,,4.0,,,
100.0,100.0,39790,0,0,-4,4,1,1,2.3,2.9,3,Francisco,2.4,194,False,,2020-09-30T13:30:16.774093Z,41,39790.jpg,4.7,Casilla Cortés,1.0,False,,a,10,2,14,53051,0,143165,0,0.6,3.4,Casilla,270,0,0,1,2,0,0,0,0,0,8,2,58,68.2,0.0,0.0,6.8,402,28,548,40,525,36,435,28,,,,,,
100.0,100.0,55914,0,0,-2,2,0,2,1.7,1.9,1,Liam,1.4,195,False,,2021-05-10T17:30:25.616340Z,43,55914.jpg,2.4,Cooper,0.3,False,,a,10,2,59,71723,0,106684,0,0.3,13.7,Cooper,2186,1,0,6,41,0,0,0,4,1,0,2,454,620.0,17.7,259.0,89.7,64,22,395,148,153,23,168,43,,,,,,
0.0,0.0,57913,0,0,-2,2,0,2,0.0,0.0,0,Barry,0.0,196,False,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T10:30:16.158146Z,38,57913.jpg,0.0,Douglas,2.8,False,,u,10,2,0,252878,0,1037826,0,0.0,0.0,Douglas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,506,185,483,185,455,171,516,185,,,,,,
,,66588,0,0,-1,1,0,2,4.5,3.9,2,Luke,3.4,197,False,,,44,66588.jpg,2.6,Ayling,2.7,False,,a,10,2,100,452954,0,531709,0,0.8,22.7,Ayling,3399,0,0,12,54,0,0,0,7,0,0,2,665,842.8,421.4,350.0,161.6,15,1,78,16,107,8,54,7,,,,,,
100.0,0.0,72222,0,0,-3,3,0,3,0.0,0.0,0,Mateusz,2.4,198,False,,2021-05-17T09:30:23.772851Z,52,72222.jpg,2.8,Klich,2.3,False,,a,10,2,99,1084766,0,1107031,0,0.5,19.0,Klich,2386,4,5,8,44,0,0,0,6,0,0,3,407,464.6,661.4,333.0,145.7,151,57,34,26,114,66,73,45,5.0,,,,2.0,
