web_name,opponent_18,predicted_points_18,opponent_19,predicted_points_19,opponent_20,predicted_points_20,opponent_21,predicted_points_21,opponent_22,predicted_points_22,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Devine,AVL,2.2,CRY,2.56,MCI,5.29,FUL,2.61,MCI,2.89,3.11,0.0,0.0,452,100.0,0.0,496179,0,0,-2,2,0,3,0.5,0.5,0,Alfie,False,,0,43,496179.jpg,Devine,0.1,False,0,a,18,6,0,7239,150,11155,106,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,555,214,549,217,526,206,558,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,283,432,157,566,221,437,163,0.0,0.0,4,2,2,1,1.0,1.5,2.0,1.8,23.4,31.7,99.2,88.3,130.2,77.9,18.6,14.5,90.6,31.2,23.1,89.3,25.4,36.0,107.8,102.8,149.8,86.0,15.6,15.9,91.9,43.8,23.2,86.0,0,1,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White,AVL,2.2,CRY,2.56,MCI,5.29,FUL,2.61,MCI,2.89,3.11,0.0,0.0,449,100.0,0.0,448791,0,0,-1,1,0,3,0.5,0.5,0,Harvey,False,,0,44,448791.jpg,White,0.4,False,0,a,18,6,0,53905,105,61690,510,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,570,221,564,224,544,216,573,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,480,254,463,169,581,228,268,94,0.0,0.0,4,2,2,1,1.0,1.5,2.0,1.8,23.4,31.7,99.2,88.3,130.2,77.9,18.6,14.5,90.6,31.2,23.1,89.3,25.4,36.0,107.8,102.8,149.8,86.0,15.6,15.9,91.9,43.8,23.2,86.0,0,1,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sarr,AVL,2.2,CRY,2.56,MCI,5.29,FUL,2.61,MCI,2.89,3.11,0.0,0.0,450,100.0,0.0,482442,0,0,-2,2,0,3,0.5,0.5,0,Pape Matar,False,,0,43,482442.jpg,Sarr,0.6,False,0,a,18,6,0,85001,307,94997,1245,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,553,212,547,215,524,204,556,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541,280,429,154,564,219,232,75,0.0,0.0,4,2,2,1,1.0,1.5,2.0,1.8,23.4,31.7,99.2,88.3,130.2,77.9,18.6,14.5,90.6,31.2,23.1,89.3,25.4,36.0,107.8,102.8,149.8,86.0,15.6,15.9,91.9,43.8,23.2,86.0,0,1,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Neves,MUN,3.04,AVL,3.42,WHU,3.35,MCI,2.46,LIV,3.26,3.11,3.8,1.0,480,100.0,100.0,171317,0,0,0,0,2,3,1.0,1.0,1,Rúben,False,,2022-10-01T19:00:07.206455Z,55,171317.jpg,da Silva Neves,1.6,False,0,a,20,39,57,273464,1526,320296,5696,0.2,10.4,1350,4,0,4,22,0,0,0,7,0,0,10,255,407.8,179.7,163.0,75.0,15,2.3608,0.43341,2.7942099999999996,19.7278,15,4,86,66,117,75,58,41,4.0,0.0,1.0,0.0,2.0,0.0,0.15739,0.0,0.02889,0.18628,1.31519,1.47,114,60,266,128,83,39,130,43,1.0,0.26667,8,3,14,1,1.4,1.2,1.6,1.0,21.8,32.2,97.8,92.9,131.0,81.2,11.8,13.6,84.3,27.3,24.2,69.6,21.4,27.9,92.5,74.0,112.2,72.6,11.0,14.9,98.2,24.8,25.8,70.2,0,1,90.0,0.0,2.0,15.0,15.0,0.88,5.0,450.0,90.0,0.0,0.0,5.0,1.0,5.0,17.0,27.19,11.98,10.87,4.2,5.04,16.4,23.88,13.8,12.6
Coutinho,TOT,2.68,WOL,2.65,LEE,3.52,SOU,3.58,LEI,3.05,3.1,1.5,1.0,29,100.0,100.0,84583,0,0,-4,4,0,3,0.5,0.0,1,Philippe,False,,2022-11-06T22:00:07.260981Z,66,84583.jpg,Coutinho Correia,3.2,False,0,a,2,7,19,210339,457,1431971,1964,0.2,2.9,570,0,0,3,5,0,0,0,2,0,0,0,58,59.4,108.3,176.0,34.3,6,0.9982,0.3469,1.3451,5.1341,313,133,153,101,106,65,201,108,5.0,0.0,1.0,0.0,2.0,0.0,0.15761,0.0,0.05477,0.21238,0.81065,0.79,50,25,281,137,338,146,94,32,0.94737,0.47368,12,4,18,0,1.9,1.4,2.2,2.2,22.2,35.5,109.7,117.2,128.1,89.1,10.2,18.4,112.0,43.8,27.7,79.4,29.4,36.1,152.4,75.8,133.2,110.2,9.2,19.5,121.8,44.3,28.6,81.6,0,1,5.0,1.0,10.0,13.0,6.0,0.38,3.0,53.0,18.0,1.0,4.0,0.0,0.0,2.64,4.46,4.57,8.33,13.54,1.0,0.4,2.0,2.8,0.43,0.67
Scherpen,ARS,2.63,EVE,2.54,LIV,3.89,LEI,3.15,BOU,3.29,3.1,0.0,0.0,542,0.0,0.0,240514,0,0,0,0,0,1,0.0,0.0,0,Kjell,False,Season-long loan to Vitesse Arnhem,2022-08-17T10:33:33.723103Z,40,240514.jpg,Scherpen,0.0,False,0,u,5,36,0,1447,0,6684,27,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,511,56,499,41,455,32,512,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603,46,345,49,525,56,505,58,0.0,0.0,17,4,1,1,2.1,0.7,2.4,0.4,16.5,21.7,73.5,63.5,79.8,58.8,5.6,12.0,87.3,19.3,12.7,54.9,16.0,19.5,63.5,58.8,73.4,58.4,5.8,12.9,96.0,15.1,18.2,55.4,1,0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cannon,MCI,2.53,BHA,3.21,SOU,3.72,WHU,3.15,ARS,2.84,3.09,1.0,1.0,662,100.0,0.0,461416,0,0,0,0,0,4,0.0,1.0,1,Thomas,False,,0,45,461416.jpg,Cannon,0.0,False,0,a,8,11,2,4545,834,1471,277,0.2,0.4,23,0,0,0,1,0,0,0,0,0,0,0,7,5.0,11.6,21.0,3.8,0,0.0889,0.00412,0.09302,0.4406,421,53,353,52,320,53,392,53,0.0,0.0,0.0,0.0,0.0,0.0,0.34787,0.0,0.01612,0.36399,1.72409,3.91,390,65,214,19,424,52,536,68,0.0,0.0,20,5,13,0,2.5,0.9,2.0,1.0,16.8,19.8,71.8,55.1,71.7,61.2,7.3,11.6,88.4,15.0,12.7,61.5,19.0,25.6,81.4,73.6,100.6,68.0,10.8,14.7,113.9,13.6,20.6,73.0,0,1,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,7.0,5.0,11.6,21.0,0.0,0.0,0.0,0.0,0.0,0.0
Toti,MUN,3.22,AVL,3.1,WHU,3.63,MCI,2.26,LIV,3.18,3.08,2.0,0.0,489,100.0,100.0,510362,0,0,-1,1,0,2,0.0,0.0,0,Toti António,False,,2022-10-17T22:30:07.793857Z,39,510362.jpg,Gomes,1.6,False,0,a,20,39,8,238302,3054,181325,2762,0.0,2.1,271,0,0,1,5,0,0,0,2,0,0,1,54,62.6,12.6,4.0,7.9,3,0.0,0.019790000000000002,0.019790000000000002,6.1353,309,122,348,127,371,135,350,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00657,0.00657,2.03755,1.66,671,234,319,112,263,96,136,47,0.99631,0.3321,8,3,14,1,1.4,1.2,1.6,1.0,21.8,32.2,97.8,92.9,131.0,81.2,11.8,13.6,84.3,27.3,24.2,69.6,21.4,27.9,92.5,74.0,112.2,72.6,11.0,14.9,98.2,24.8,25.8,70.2,1,0,12.0,3.0,11.0,4.0,3.0,0.21,2.0,91.0,46.0,2.0,2.0,1.0,0.33,1.98,13.5,15.65,3.15,1.0,0.0,1.1,5.0,9.4,0.55,1.0
Hwang,MUN,2.98,AVL,2.99,WHU,3.18,MCI,2.75,LIV,3.48,3.08,1.4,1.0,481,100.0,100.0,184754,0,0,-3,3,0,3,1.0,1.0,1,Hwang,False,,2022-09-30T18:00:07.353554Z,57,184754.jpg,Hee-chan,0.2,False,0,a,20,39,17,26537,64,60239,190,0.2,3.0,376,0,1,0,7,0,0,0,0,0,0,0,45,37.4,36.0,96.0,17.0,4,0.4491,0.30709000000000003,0.7561899999999999,4.8069,343,147,278,147,177,109,303,139,0.0,0.0,0.0,0.0,3.0,0.0,0.1075,0.0,0.07351,0.181,1.15059,1.68,87,44,269,130,348,151,378,133,0.95745,0.0,8,3,14,1,1.4,1.2,1.6,1.0,21.8,32.2,97.8,92.9,131.0,81.2,11.8,13.6,84.3,27.3,24.2,69.6,21.4,27.9,92.5,74.0,112.2,72.6,11.0,14.9,98.2,24.8,25.8,70.2,0,1,59.0,1.0,12.0,12.0,4.0,0.25,3.0,136.0,45.0,0.0,3.0,2.0,0.4,1.42,3.75,3.12,3.0,8.0,1.33,0.7,3.33,0.4,1.27,5.33
Masuaku,BRE,3.79,LEE,3.52,WOL,2.57,EVE,3.01,NEW,2.45,3.07,0.0,0.0,462,0.0,0.0,105717,0,0,0,0,0,2,0.0,0.0,0,Arthur,False,Season-long loan to Beşiktaş,2022-08-04T13:23:33.173680Z,45,105717.jpg,Masuaku,0.0,False,0,u,19,21,0,0,0,2207,5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,581,228,577,228,560,226,584,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,68,481,199,592,227,630,229,0.0,0.0,1,2,4,1,1.5,1.6,1.4,2.0,23.8,39.8,117.8,122.3,159.0,88.2,16.1,18.0,99.1,49.9,30.5,87.6,26.6,45.5,135.7,129.2,191.0,97.2,15.4,21.5,107.0,61.7,46.2,87.4,1,0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Undav,ARS,2.82,EVE,4.13,LIV,3.15,LEI,2.62,BOU,2.63,3.07,1.0,0.0,123,100.0,0.0,450434,0,0,-4,4,0,4,-0.5,0.0,0,Deniz,False,,0,51,450434.jpg,Undav,0.3,False,0,a,5,36,8,29817,493,83005,683,0.0,1.6,94,0,0,0,0,0,0,0,0,0,0,0,20,11.4,38.5,92.0,14.1,0,0.5698,0.16293,0.73273,0.2999,392,47,270,42,181,43,325,47,0.0,0.0,0.0,0.0,0.0,0.0,0.54555,0.0,0.156,0.70155,0.28714,0.0,178,51,616,57,451,58,317,51,0.0,0.0,17,4,1,1,2.1,0.7,2.4,0.4,16.5,21.7,73.5,63.5,79.8,58.8,5.6,12.0,87.3,19.3,12.7,54.9,16.0,19.5,63.5,58.8,73.4,58.4,5.8,12.9,96.0,15.1,18.2,55.4,0,1,0.0,0.0,17.0,8.0,0.0,0.0,3.0,50.0,17.0,0.0,5.0,0.0,0.0,1.76,2.5,1.42,4.81,11.5,1.0,1.87,2.67,1.73,3.8,13.0
Mac Allister,ARS,2.65,EVE,3.72,LIV,2.92,LEI,3.06,BOU,3.0,3.07,4.4,0.0,116,0.0,0.0,243016,0,0,-1,1,2,3,0.0,0.0,0,Alexis,False,Personal Reasons - Expected back 03 Jan,2022-12-21T10:30:06.892232Z,54,243016.jpg,Mac Allister,3.1,False,0,i,5,36,62,1253913,3636,1028040,21018,0.0,11.5,1256,5,0,4,19,1,0,0,4,0,0,11,272,345.8,233.0,174.0,75.4,14,3.5785,1.1306399999999999,4.7091400000000005,16.0207,44,18,56,45,107,66,57,40,3.0,0.0,1.0,0.0,1.0,0.0,0.25642,0.0,0.08102,0.33744,1.14798,1.36,130,69,637,274,45,21,97,34,1.00318,0.28662,17,4,1,1,2.1,0.7,2.4,0.4,16.5,21.7,73.5,63.5,79.8,58.8,5.6,12.0,87.3,19.3,12.7,54.9,16.0,19.5,63.5,58.8,73.4,58.4,5.8,12.9,96.0,15.1,18.2,55.4,0,1,0.0,1.0,2.0,14.0,14.0,0.88,4.0,356.0,89.0,1.0,0.0,4.0,1.0,5.39,19.43,24.7,16.64,12.43,3.75,5.93,21.25,20.55,30.0,8.75
Ashby,BRE,3.79,LEE,3.52,WOL,2.57,EVE,3.01,NEW,2.45,3.07,0.0,0.0,555,100.0,0.0,441024,0,0,-1,1,0,2,0.0,-0.5,0,Harrison,False,,0,39,441024.jpg,Ashby,0.4,False,0,a,19,21,0,34214,513,33574,434,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,484,183,471,180,426,163,485,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664,228,314,108,497,183,279,98,0.0,0.0,1,2,4,1,1.5,1.6,1.4,2.0,23.8,39.8,117.8,122.3,159.0,88.2,16.1,18.0,99.1,49.9,30.5,87.6,26.6,45.5,135.7,129.2,191.0,97.2,15.4,21.5,107.0,61.7,46.2,87.4,1,0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knight,EVE,3.26,CHE,2.75,MUN,4.48,WOL,2.5,TOT,2.34,3.07,0.0,0.0,600,100.0,0.0,244932,0,0,0,0,0,3,1.0,1.0,0,Ben,False,,0,45,244932.jpg,Knight,0.0,False,0,a,13,43,0,620,9,575,11,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,593,235,589,238,575,231,596,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369,203,502,187,604,242,629,256,0.0,0.0,11,2,8,1,0.7,1.1,0.8,1.4,23.9,39.1,107.6,122.7,161.9,80.9,19.2,18.3,91.3,52.1,39.1,89.5,27.2,43.8,118.8,136.2,184.6,87.2,22.8,15.9,97.4,37.3,23.4,99.6,0,1,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Downes,BRE,2.64,LEE,3.48,WOL,2.75,EVE,4.03,NEW,2.4,3.06,1.7,0.0,509,100.0,0.0,220585,0,0,-2,2,0,3,0.0,-0.5,0,Flynn,False,,0,43,220585.jpg,Downes,0.3,False,0,a,19,21,10,47523,260,55287,801,0.0,2.3,264,0,0,1,3,0,0,0,0,0,0,0,31,8.2,16.6,36.0,6.1,3,0.2487,0.02766,0.27636,2.6834,405,177,333,164,281,142,371,164,0.0,0.0,0.0,0.0,0.0,0.0,0.08478,0.0,0.00943,0.09421,0.9148,1.02,526,271,421,148,307,131,293,104,1.02273,0.34091,1,2,4,1,1.5,1.6,1.4,2.0,23.8,39.8,117.8,122.3,159.0,88.2,16.1,18.0,99.1,49.9,30.5,87.6,26.6,45.5,135.7,129.2,191.0,97.2,15.4,21.5,107.0,61.7,46.2,87.4,0,1,0.0,0.0,14.0,6.0,3.0,0.18,3.0,189.0,63.0,0.0,3.0,2.0,0.4,1.02,5.17,1.37,2.77,6.0,2.0,1.33,6.67,2.2,5.07,6.0
Smith Rowe,BHA,3.58,NEW,2.67,TOT,2.55,MUN,2.73,EVE,3.71,3.05,1.0,0.0,12,75.0,75.0,209289,0,0,-4,4,0,3,0.4,0.4,0,Emile,False,Lack of match fitness - 75% chance of playing,2022-09-04T21:30:06.539921Z,56,209289.jpg,Smith Rowe,0.4,False,0,d,1,3,4,24174,77,145633,261,0.0,0.7,47,0,0,0,1,0,0,0,0,0,0,0,18,15.8,36.7,18.0,6.8,0,0.0931,0.19205,0.28515,0.5986,378,164,275,146,331,163,364,162,0.0,0.0,0.0,0.0,0.0,0.0,0.17828,0.0,0.36776,0.54603,1.14626,1.91,99,53,646,279,456,208,284,100,0.0,0.0,19,3,5,0,1.5,1.2,2.4,1.8,21.0,26.3,95.1,73.0,95.7,76.6,12.4,12.0,77.1,23.7,19.0,68.2,27.6,35.9,129.1,94.9,134.8,102.8,5.4,11.3,78.2,23.6,11.4,53.6,0,1,0.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.7,4.5,3.95,9.18,4.5,0.0,0.0,0.0,0.0,0.0,0.0
Cozier-Duberry,BHA,3.78,NEW,2.71,TOT,2.62,MUN,2.75,EVE,3.36,3.04,0.0,0.0,668,100.0,0.0,519324,0,0,0,0,0,3,1.8,1.8,0,Amario,False,,0,45,519324.jpg,Cozier-Duberry,0.0,False,0,a,1,3,0,9,9,4,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,629,256,623,258,611,251,630,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418,230,544,212,635,261,675,288,0.0,0.0,19,3,5,0,1.5,1.2,2.4,1.8,21.0,26.3,95.1,73.0,95.7,76.6,12.4,12.0,77.1,23.7,19.0,68.2,27.6,35.9,129.1,94.9,134.8,102.8,5.4,11.3,78.2,23.6,11.4,53.6,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zanka,WHU,2.74,LIV,3.22,BOU,2.88,LEE,3.89,SOU,2.46,3.04,1.6,1.0,595,100.0,0.0,48760,0,0,0,0,0,2,1.0,0.5,1,Mathias,False,,0,40,48760.jpg,Jorgensen,0.9,False,0,a,4,94,14,199140,2324,121327,1735,0.2,3.5,545,0,0,1,11,1,0,0,0,0,0,0,86,130.4,15.6,36.0,18.4,6,0.4754,0.10489000000000001,0.58029,10.3484,218,87,338,120,279,88,288,97,0.0,0.0,0.0,0.0,0.0,0.0,0.07851,0.0,0.01732,0.09583,1.70891,1.82,580,178,163,42,319,114,179,64,0.99083,0.16514,18,3,19,0,0.8,1.2,0.8,1.6,23.0,31.4,100.1,97.6,117.3,88.8,21.4,16.3,102.7,35.4,24.4,95.1,29.8,39.5,141.5,119.6,134.0,117.0,20.0,15.5,100.0,31.2,24.0,96.8,1,0,90.0,0.0,8.0,8.0,5.0,0.38,4.0,249.0,62.0,0.0,2.0,3.0,0.6,2.3,10.75,16.3,1.95,4.5,0.5,2.4,6.75,18.2,0.32,5.25
Ayew,BOU,2.44,TOT,2.83,CHE,2.95,NEW,3.69,MUN,3.23,3.03,2.0,2.0,159,100.0,0.0,80146,0,0,-2,2,0,3,2.0,2.0,2,Jordan,False,,0,53,80146.jpg,Ayew,0.2,False,0,a,7,31,30,35473,316,49334,481,0.4,5.7,991,0,1,2,18,0,0,0,1,0,0,0,105,155.0,193.2,113.0,46.2,12,0.7808,1.02831,1.8091099999999998,17.4805,194,80,77,59,160,103,128,81,0.0,0.0,0.0,0.0,0.0,0.0,0.07091,0.0,0.09339,0.1643,1.58753,1.63,135,73,129,69,276,111,334,119,1.08981,0.18163,9,2,3,0,1.1,2.0,1.6,2.2,26.2,40.6,121.2,132.6,152.1,98.9,23.9,19.7,100.7,48.8,47.2,108.6,27.8,42.9,129.2,149.4,150.4,104.2,24.0,25.2,121.3,58.4,71.2,114.2,0,1,90.0,0.0,5.0,15.0,12.0,0.71,5.0,339.0,68.0,0.0,1.0,4.0,0.8,3.08,7.0,10.33,12.88,7.53,1.4,2.8,7.4,9.4,12.92,5.6
Holding,BHA,3.8,NEW,3.21,TOT,2.42,MUN,3.03,EVE,2.69,3.03,1.0,0.0,5,100.0,0.0,156074,0,0,-3,3,0,2,0.5,0.5,0,Rob,False,,0,42,156074.jpg,Holding,0.1,False,0,a,1,3,4,6443,73,16653,158,0.0,1.0,12,0,0,0,0,0,0,0,0,0,0,0,14,2.4,0.1,0.0,0.2,0,0.0,0.00022,0.00022,0.1374,437,163,437,165,497,203,448,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165,0.00165,1.0305,0.0,557,164,389,154,393,149,419,156,0.0,0.0,19,3,5,0,1.5,1.2,2.4,1.8,21.0,26.3,95.1,73.0,95.7,76.6,12.4,12.0,77.1,23.7,19.0,68.2,27.6,35.9,129.1,94.9,134.8,102.8,5.4,11.3,78.2,23.6,11.4,53.6,1,0,0.0,0.0,17.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.05,3.5,0.6,0.02,0.0,1.0,0.0,3.0,0.0,0.0,0.0
Mwepu,ARS,2.92,EVE,3.82,LIV,3.32,LEI,2.78,BOU,2.28,3.02,1.8,0.0,118,0.0,0.0,423649,0,0,-2,2,0,3,0.0,0.0,0,Enock,False,Retired due to hereditary heart condition,2022-09-23T09:00:06.519657Z,53,423649.jpg,Mwepu,0.1,False,0,u,5,36,11,5979,0,16069,59,0.0,2.1,209,0,1,0,4,0,0,0,0,0,0,0,29,48.8,39.0,34.0,12.2,2,0.2213,0.24322,0.46452,2.779,324,136,268,144,287,145,332,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0953,0.0,0.10474,0.20003,1.1967,1.72,153,88,630,270,304,129,492,189,0.86124,0.0,17,4,1,1,2.1,0.7,2.4,0.4,16.5,21.7,73.5,63.5,79.8,58.8,5.6,12.0,87.3,19.3,12.7,54.9,16.0,19.5,63.5,58.8,73.4,58.4,5.8,12.9,96.0,15.1,18.2,55.4,0,1,0.0,10.0,5.0,6.0,2.0,0.29,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.03,4.83,8.13,6.5,5.67,0.0,0.0,0.0,0.0,0.0,0.0
Biancone,CHE,3.9,SOU,2.2,LEI,3.47,BOU,2.59,LEE,2.96,3.02,1.0,0.0,399,0.0,0.0,437753,0,0,-3,3,0,2,0.0,0.0,0,Giulian,False,Knee injury - Expected back 01 Jul,2022-11-03T15:00:08.168306Z,42,437753.jpg,Biancone,0.0,False,0,i,16,17,2,1471,10,6640,80,0.0,0.5,15,0,0,0,1,0,0,0,0,0,0,0,9,6.8,0.0,0.0,0.7,0,0.0,0.00022999999999999998,0.00022999999999999998,0.5486,415,154,534,214,501,207,433,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00138,0.00138,3.2916,6.0,570,174,396,160,395,150,523,192,0.0,0.0,14,3,6,1,1.1,1.0,0.8,1.4,19.4,28.0,91.2,82.8,106.5,67.2,14.8,13.9,84.7,31.0,23.4,74.2,23.0,33.8,98.4,114.9,127.0,75.8,22.0,16.0,96.1,35.1,28.4,93.8,1,0,0.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.35,4.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pearson,CRY,2.98,MUN,3.0,BRE,2.81,NFO,2.83,BHA,3.47,3.02,1.4,0.0,68,100.0,75.0,156687,0,0,-1,1,0,3,0.0,-0.4,0,Ben,False,,2022-12-21T00:30:07.818446Z,44,156687.jpg,Pearson,0.2,False,0,a,3,91,7,52659,47,68669,206,0.0,1.6,212,0,0,1,7,0,0,0,1,0,0,0,21,13.8,2.5,7.0,2.4,3,0.0267,0.00728,0.03398,3.4009,386,167,387,185,357,172,407,181,0.0,0.0,0.0,0.0,0.0,0.0,0.01133,0.0,0.00309,0.01443,1.44378,2.97,447,241,445,160,340,147,376,132,1.27358,0.42453,6,2,7,1,0.9,1.2,0.6,1.6,23.5,33.7,98.4,103.6,135.7,83.7,18.0,15.7,87.7,38.5,30.8,85.8,31.2,35.8,118.0,103.8,136.4,107.2,24.0,14.5,85.2,30.3,29.6,103.2,0,1,0.0,9.0,6.0,5.0,2.0,0.25,1.0,2.0,2.0,1.0,4.0,0.0,0.0,0.48,4.2,2.76,0.5,1.4,1.0,0.0,3.0,0.0,0.0,0.0
