web_name,opponent_11,predicted_points_11,opponent_12,predicted_points_12,opponent_13,predicted_points_13,opponent_14,predicted_points_14,opponent_15,predicted_points_15,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Austin,EVE,3.9,MUN,3.08,NEW,3.82,BOU,3.39,LIV,3.13,3.46,0.0,0.0,451,100.0,0.0,214572,0,0,0,0,0,1,0.5,0.5,0,Brandon,False,,0,40,214572.jpg,Austin,0.3,False,0,a,18,6,0,6624,307,12823,563,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,469,49,448,32,395,26,470,49,0.0,0.0,0.0,0.0,0.0,0.0,5,2,8,1,0.8,0.9,0.8,0.6,21.3,36.6,102.1,117.1,147.8,76.2,14.0,17.7,92.3,48.6,35.4,75.1,17.0,33.9,85.7,112.1,141.6,66.4,10.8,16.1,78.8,44.2,37.6,59.8,1,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forster,EVE,3.9,MUN,3.08,NEW,3.82,BOU,3.39,LIV,3.13,3.46,0.0,0.0,426,100.0,0.0,40383,0,0,-1,1,0,1,0.5,0.5,0,Fraser,False,,0,39,40383.jpg,Forster,4.3,False,0,a,18,6,0,70769,10895,192276,7758,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,427,29,405,11,349,5,428,29,0.0,0.0,0.0,0.0,0.0,0.0,5,2,8,1,0.8,0.9,0.8,0.6,21.3,36.6,102.1,117.1,147.8,76.2,14.0,17.7,92.3,48.6,35.4,75.1,17.0,33.9,85.7,112.1,141.6,66.4,10.8,16.1,78.8,44.2,37.6,59.8,1,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonny,NFO,3.57,CRY,3.0,LEI,3.72,BRE,3.46,BHA,3.57,3.46,2.8,1.0,477,100.0,0.0,114128,0,0,-1,1,0,2,1.5,0.5,1,Jonathan,False,,0,44,114128.jpg,Castro Otto,0.9,False,0,a,20,39,25,87414,14354,66639,3224,0.2,5.7,778,0,0,3,11,0,0,0,1,0,0,0,133,131.4,51.0,62.0,24.5,112,41,166,41,159,26,148,35,0.0,0.0,0.0,0.0,0.0,0.0,6,2,16,1,0.7,2.2,1.0,2.2,26.9,42.9,138.3,130.2,160.4,104.9,22.4,15.4,91.0,36.8,25.8,93.9,27.2,34.6,126.0,101.5,117.8,101.4,14.4,11.5,76.0,20.4,18.2,66.2,1,0,71.0,0.0,1.0,9.0,9.0,0.9,4.0,341.0,85.0,0.0,1.0,4.0,0.8,2.72,14.78,14.6,5.67,6.89,2.0,2.45,13.75,13.75,5.8,4.75
Olsen,CHE,3.57,FUL,3.11,BRE,3.62,NEW,3.29,MUN,3.65,3.45,0.0,0.0,35,100.0,100.0,111782,0,0,0,0,0,1,-0.5,0.5,0,Robin,False,,2022-09-15T13:30:06.128274Z,40,111782.jpg,Olsen,1.5,False,0,a,2,7,0,32923,1074,68261,2453,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,457,43,436,26,382,20,458,43,0.0,0.0,0.0,0.0,0.0,0.0,16,3,6,1,1.3,1.0,1.4,0.4,18.5,24.2,92.6,67.7,82.2,68.5,9.6,12.3,76.8,22.0,23.4,57.9,11.0,15.4,56.6,48.9,48.6,48.8,3.6,4.4,39.6,2.4,2.2,34.4,1,0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heaton,NEW,3.67,TOT,3.5,CHE,2.95,WHU,3.6,AVL,3.45,3.43,0.0,0.0,348,100.0,0.0,21205,-1,1,-1,1,0,1,0.0,0.0,0,Tom,False,,0,39,21205.jpg,Heaton,0.4,False,0,a,14,1,0,8675,1684,17537,605,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,426,28,404,10,348,4,427,28,0.0,0.0,0.0,0.0,0.0,0.0,8,3,15,1,1.7,0.9,2.0,0.6,20.0,32.5,106.0,89.6,128.2,76.4,11.3,13.4,87.7,26.8,19.6,70.1,14.2,23.5,85.3,61.9,86.6,55.2,11.0,11.5,85.6,19.0,10.6,66.4,1,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holgate,TOT,3.27,NEW,3.53,CRY,3.18,FUL,3.43,LEI,3.72,3.43,3.0,0.0,192,0.0,0.0,194164,-1,1,-2,2,0,2,0.0,0.0,0,Mason,False,Lack of match fitness - Expected back 22 Oct,2022-08-27T20:00:06.539965Z,43,194164.jpg,Holgate,0.1,False,0,i,8,11,12,5274,29,15203,196,0.0,2.8,319,0,0,1,4,0,0,0,1,0,0,2,60,72.0,36.4,48.0,15.6,234,89,207,55,179,37,235,73,0.0,0.0,0.0,0.0,0.0,0.0,14,4,18,0,2.0,1.0,2.0,1.2,18.1,34.5,89.4,130.8,125.2,78.3,9.0,17.5,106.8,42.7,25.5,73.6,18.4,36.4,98.6,130.8,134.6,83.2,7.2,13.8,94.3,34.7,9.0,69.2,1,0,0.0,6.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.9,15.0,18.0,9.1,12.0,0.0,0.0,0.0,0.0,0.0,0.0
Caleta-Car,WHU,4.34,BOU,2.79,ARS,3.81,CRY,3.0,NEW,3.23,3.43,1.0,0.3,623,100.0,100.0,173271,0,0,0,0,0,2,0.3,-0.7,0,Duje,False,,2022-09-02T14:30:07.236054Z,45,173271.jpg,Caleta-Car,0.0,False,0,a,17,20,1,963,52,588,114,0.1,0.2,90,0,0,0,2,0,0,0,0,0,0,0,11,21.0,11.0,25.0,5.7,324,123,299,103,247,72,326,115,0.0,0.0,0.0,0.0,0.0,0.0,13,2,19,1,0.8,1.0,1.2,0.8,20.7,25.5,79.2,82.4,94.3,77.6,20.2,16.0,97.8,36.5,25.8,91.2,15.8,21.3,71.3,67.0,75.8,61.0,14.4,14.3,93.8,27.6,21.2,77.4,1,0,0.0,0.0,4.0,1.0,1.0,0.2,1.0,90.0,90.0,0.0,4.0,1.0,0.2,5.7,11.0,21.0,11.0,25.0,1.0,5.7,11.0,21.0,11.0,25.0
Dubravka,NEW,3.67,TOT,3.5,CHE,2.95,WHU,3.6,AVL,3.45,3.43,0.0,0.0,355,100.0,100.0,67089,0,0,-3,3,0,1,0.0,0.0,0,Martin,False,,2022-09-22T12:00:06.627377Z,42,67089.jpg,Dubravka,0.5,False,0,a,14,1,0,11161,359,69650,1204,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,497,59,479,43,427,37,500,59,0.0,0.0,0.0,0.0,0.0,0.0,8,3,15,1,1.7,0.9,2.0,0.6,20.0,32.5,106.0,89.6,128.2,76.4,11.3,13.4,87.7,26.8,19.6,70.1,14.2,23.5,85.3,61.9,86.6,55.2,11.0,11.5,85.6,19.0,10.6,66.4,1,0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Targett,MUN,2.73,EVE,3.61,TOT,3.19,AVL,4.44,SOU,3.2,3.43,2.9,1.3,367,100.0,100.0,169359,0,0,-1,1,0,2,1.3,1.3,1,Matt,False,,2022-08-14T00:00:05.991636Z,49,169359.jpg,Targett,1.0,False,0,a,15,4,20,95646,3025,133888,8461,0.3,4.1,386,0,0,2,4,0,0,0,0,0,0,2,94,74.6,100.5,8.0,18.2,228,84,94,19,305,103,205,59,2.0,0.0,0.0,0.0,0.0,0.0,4,4,14,0,1.3,1.5,1.6,1.6,23.3,37.0,111.6,111.0,147.9,94.1,10.1,11.4,69.3,20.2,23.7,60.1,20.4,32.1,101.0,87.6,132.8,84.4,4.0,8.2,49.7,16.5,15.2,42.6,1,0,6.0,1.0,5.0,7.0,4.0,0.44,4.0,181.0,45.0,0.0,3.0,2.0,0.4,2.6,13.43,10.66,14.36,1.14,2.5,1.35,9.5,5.45,8.3,0.0
Tsimikas,MCI,2.86,WHU,4.41,NFO,3.02,LEE,3.55,TOT,3.32,3.43,1.6,0.5,292,100.0,100.0,214285,0,0,0,0,0,2,0.5,1.0,1,Konstantinos,False,,2022-08-05T11:30:05.986957Z,45,214285.jpg,Tsimikas,0.6,False,0,a,12,14,11,77327,5856,34271,4282,0.1,2.4,278,0,2,0,5,0,0,0,1,0,0,0,66,74.8,105.1,54.0,23.6,227,83,85,15,171,32,155,37,3.0,0.0,0.0,0.0,0.0,0.0,1,5,13,1,3.3,0.9,2.8,0.8,16.7,17.5,70.3,44.9,61.2,62.2,3.2,10.8,80.6,17.1,9.6,55.1,16.4,16.9,70.3,41.1,57.6,62.0,1.8,8.4,68.2,10.2,5.0,46.4,1,0,90.0,1.0,6.0,7.0,3.0,0.33,3.0,206.0,69.0,0.0,2.0,3.0,0.6,3.37,9.43,10.69,15.01,7.71,0.67,3.87,10.0,9.8,17.83,10.67
Perraud,WHU,4.42,BOU,3.14,ARS,3.23,CRY,2.83,NEW,3.52,3.43,1.9,0.7,417,100.0,100.0,244560,0,0,0,0,0,2,0.7,-0.3,0,Romain,False,,2022-08-18T13:00:06.727307Z,45,244560.jpg,Perraud,0.1,False,0,a,17,20,13,6188,116,6968,381,0.2,2.9,328,0,1,0,7,0,0,0,0,0,0,2,60,78.0,59.2,67.0,20.4,220,78,153,36,149,23,186,52,0.0,0.0,0.0,0.0,0.0,0.0,13,2,19,1,0.8,1.0,1.2,0.8,20.7,25.5,79.2,82.4,94.3,77.6,20.2,16.0,97.8,36.5,25.8,91.2,15.8,21.3,71.3,67.0,75.8,61.0,14.4,14.3,93.8,27.6,21.2,77.4,1,0,90.0,1.0,6.0,7.0,3.0,0.33,4.0,237.0,59.0,0.0,3.0,2.0,0.4,2.91,8.57,11.14,8.46,9.57,1.0,2.82,7.25,12.35,8.25,7.75
Kovár,NEW,3.67,TOT,3.5,CHE,2.95,WHU,3.6,AVL,3.45,3.43,0.0,0.0,615,0.0,0.0,446189,0,0,0,0,0,1,0.0,0.0,0,Matej,False,Season-long loan to Sparta Prague,2022-09-13T08:38:21.873120Z,40,446189.jpg,Kovár,0.0,False,0,u,14,1,0,256,0,273,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,481,55,460,38,408,32,482,55,0.0,0.0,0.0,0.0,0.0,0.0,8,3,15,1,1.7,0.9,2.0,0.6,20.0,32.5,106.0,89.6,128.2,76.4,11.3,13.4,87.7,26.8,19.6,70.1,14.2,23.5,85.3,61.9,86.6,55.2,11.0,11.5,85.6,19.0,10.6,66.4,1,0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Senesi,FUL,3.16,SOU,3.87,WHU,3.58,TOT,2.42,LEE,4.06,3.42,2.0,4.3,576,100.0,0.0,221466,0,0,0,0,1,2,3.8,3.8,2,Marcos,False,,0,45,221466.jpg,Senesi,0.1,False,0,a,3,91,12,10849,3626,3631,1075,1.0,2.7,415,0,0,1,13,0,0,0,0,0,0,3,77,90.8,16.0,2.0,10.8,195,70,276,91,336,126,284,96,0.0,0.0,0.0,0.0,0.0,0.0,10,2,9,0,1.4,1.8,1.2,2.2,26.3,40.9,127.2,105.6,176.6,94.0,14.6,15.0,79.1,35.5,35.5,76.5,27.8,42.3,142.2,102.7,178.2,102.6,12.6,15.8,67.4,44.3,46.6,70.4,1,0,90.0,0.0,5.0,6.0,4.0,0.44,3.0,270.0,90.0,0.0,2.0,3.0,0.6,1.8,12.83,15.13,2.67,0.33,4.33,2.6,20.33,20.27,5.23,0.67
Broja,AVL,3.23,BRE,3.25,MUN,3.71,BHA,3.79,ARS,3.02,3.4,1.7,3.0,150,100.0,100.0,440323,0,0,-2,2,0,4,3.5,3.5,5,Armando,False,,2022-08-19T13:30:06.120257Z,53,440323.jpg,Broja,0.5,False,0,a,6,8,10,37016,6609,122650,2249,0.6,1.9,103,1,0,0,2,0,0,0,0,0,0,0,37,50.2,1.2,76.0,12.8,260,31,360,50,132,35,266,38,0.0,0.0,0.0,0.0,0.0,0.0,20,2,2,0,0.7,1.1,0.6,0.4,20.3,27.7,90.3,74.5,112.6,69.8,17.8,14.2,86.8,28.0,27.0,83.7,15.0,19.6,62.9,59.3,75.2,49.8,13.0,10.2,72.9,16.9,12.0,62.8,0,1,18.0,1.0,9.0,6.0,0.0,0.0,3.0,63.0,21.0,0.0,5.0,0.0,0.0,2.13,6.17,8.37,0.2,12.67,2.33,2.53,10.0,12.87,0.3,12.0
Caicedo,BRE,3.78,NFO,3.2,MCI,2.43,CHE,4.1,WOL,3.47,3.4,3.0,2.0,120,100.0,75.0,486672,0,0,0,0,0,3,2.0,1.1,2,Moisés,False,,2022-10-07T08:30:06.673019Z,50,486672.jpg,Caicedo Corozo,0.4,False,0,a,5,36,24,52224,1449,34957,2690,0.4,4.8,706,1,0,3,9,0,0,0,0,0,0,0,117,140.4,131.3,66.0,33.9,101,45,58,43,151,91,89,59,0.0,0.0,0.0,0.0,0.0,0.0,18,3,4,0,1.6,1.7,1.2,2.0,23.7,34.2,113.3,98.3,131.3,86.0,15.7,16.8,97.7,45.8,23.8,86.2,24.6,30.3,109.4,85.4,109.8,83.4,19.6,14.3,83.1,36.6,23.2,88.8,0,1,88.0,0.0,2.0,8.0,8.0,0.8,3.0,268.0,89.0,0.0,2.0,3.0,0.6,4.24,14.62,17.55,16.41,8.25,3.67,5.9,19.0,25.93,19.13,13.67
Butland,LEI,2.63,WOL,3.76,EVE,3.4,SOU,3.61,WHU,3.54,3.39,0.0,0.0,162,25.0,25.0,105666,0,0,-1,1,0,1,0.0,0.0,0,Jack,False,Lack of match fitness - 25% chance of playing,2022-08-01T17:30:04.731748Z,44,105666.jpg,Butland,0.1,False,0,d,7,31,0,799,47,5940,152,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,518,64,507,48,474,42,522,64,0.0,0.0,0.0,0.0,0.0,0.0,11,2,10,0,1.5,2.4,1.8,2.6,30.5,36.9,146.8,94.8,127.5,113.8,10.9,12.6,78.5,26.2,21.4,69.4,31.0,38.3,148.1,89.7,145.0,112.8,6.4,12.7,77.6,22.0,27.0,57.2,1,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Whitworth,LEI,2.63,WOL,3.76,EVE,3.4,SOU,3.61,WHU,3.54,3.39,0.0,0.0,590,100.0,0.0,487818,0,0,0,0,0,1,0.0,0.0,0,Joseph,False,,0,40,487818.jpg,Whitworth,0.1,False,0,a,7,31,0,12493,246,6562,358,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,489,57,469,40,417,34,491,57,0.0,0.0,0.0,0.0,0.0,0.0,11,2,10,0,1.5,2.4,1.8,2.6,30.5,36.9,146.8,94.8,127.5,113.8,10.9,12.6,78.5,26.2,21.4,69.4,31.0,38.3,148.1,89.7,145.0,112.8,6.4,12.7,77.6,22.0,27.0,57.2,1,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthews,LEI,2.63,WOL,3.76,EVE,3.4,SOU,3.61,WHU,3.54,3.39,0.0,0.0,495,0.0,0.0,169593,0,0,0,0,0,1,0.0,0.0,0,Remi,False,Joined St Johnstone on loan - Expected back 01 Jul,2022-07-28T16:30:04.783610Z,40,169593.jpg,Matthews,0.0,False,0,u,7,31,0,0,0,1900,47,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,461,46,440,29,386,23,462,46,0.0,0.0,0.0,0.0,0.0,0.0,11,2,10,0,1.5,2.4,1.8,2.6,30.5,36.9,146.8,94.8,127.5,113.8,10.9,12.6,78.5,26.2,21.4,69.4,31.0,38.3,148.1,89.7,145.0,112.8,6.4,12.7,77.6,22.0,27.0,57.2,1,0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnstone,LEI,2.63,WOL,3.76,EVE,3.4,SOU,3.61,WHU,3.54,3.39,0.0,0.0,175,100.0,100.0,101982,0,0,-1,1,0,1,0.0,0.0,0,Sam,False,,2022-08-01T17:30:04.756681Z,44,101982.jpg,Johnstone,0.1,False,0,a,7,31,0,2531,158,6969,313,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,517,63,506,47,473,41,521,63,0.0,0.0,0.0,0.0,0.0,0.0,11,2,10,0,1.5,2.4,1.8,2.6,30.5,36.9,146.8,94.8,127.5,113.8,10.9,12.6,78.5,26.2,21.4,69.4,31.0,38.3,148.1,89.7,145.0,112.8,6.4,12.7,77.6,22.0,27.0,57.2,1,0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly,FUL,3.02,SOU,3.67,WHU,3.86,TOT,2.64,LEE,3.76,3.39,4.6,0.0,73,0.0,0.0,235530,0,0,-1,1,1,2,0.0,0.0,0,Lloyd,False,Ankle injury - Unknown return date,2022-09-18T23:30:06.392801Z,44,235530.jpg,Kelly,0.7,False,0,i,3,91,23,115187,65,144757,5417,0.0,5.2,450,0,2,2,9,0,0,0,0,0,0,3,109,135.6,40.3,4.0,18.1,106,36,192,51,324,116,206,60,0.0,0.0,0.0,0.0,0.0,0.0,10,2,9,0,1.4,1.8,1.2,2.2,26.3,40.9,127.2,105.6,176.6,94.0,14.6,15.0,79.1,35.5,35.5,76.5,27.8,42.3,142.2,102.7,178.2,102.6,12.6,15.8,67.4,44.3,46.6,70.4,1,0,0.0,4.0,1.0,5.0,5.0,0.83,1.0,90.0,90.0,3.0,1.0,1.0,0.5,3.62,21.8,27.12,8.06,0.8,4.0,3.7,18.0,23.8,10.9,2.0
Bazunu,WHU,3.93,BOU,3.01,ARS,3.59,CRY,3.12,NEW,3.32,3.39,2.0,1.7,422,100.0,0.0,456350,0,0,0,0,0,1,1.7,0.7,1,Gavin,False,,0,45,456350.jpg,Bazunu,0.7,False,0,a,17,20,18,38646,1132,40148,2099,0.4,4.0,810,0,0,0,17,0,0,0,0,0,24,0,134,221.2,10.0,0.0,23.1,27,8,306,4,550,53,165,7,0.0,0.0,0.0,0.0,0.0,0.0,13,2,19,1,0.8,1.0,1.2,0.8,20.7,25.5,79.2,82.4,94.3,77.6,20.2,16.0,97.8,36.5,25.8,91.2,15.8,21.3,71.3,67.0,75.8,61.0,14.4,14.3,93.8,27.6,21.2,77.4,1,0,90.0,0.0,1.0,9.0,9.0,0.9,4.0,360.0,90.0,0.0,1.0,4.0,0.8,2.57,14.89,24.58,1.11,0.0,1.75,2.53,14.25,25.2,0.0,0.0
Gazzaniga,BOU,3.68,AVL,3.68,LEE,3.33,EVE,3.79,MCI,2.47,3.39,0.0,0.0,207,0.0,0.0,102884,0,0,0,0,0,1,0.0,0.0,0,Paulo,False,Season-long loan to Girona,2022-09-02T10:43:49.391716Z,40,102884.jpg,Gazzaniga Farias,2.5,False,0,u,9,54,0,17125,0,288138,8912,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,455,41,434,24,380,18,456,41,0.0,0.0,0.0,0.0,0.0,0.0,19,2,3,1,0.8,2.0,1.2,0.8,26.2,39.9,121.9,126.0,150.6,98.3,23.3,17.1,87.7,46.5,36.5,103.7,16.8,28.1,80.2,86.4,114.6,71.8,12.4,14.5,71.8,38.2,35.4,75.2,1,0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moutinho,NFO,2.89,CRY,3.27,LEI,3.04,BRE,4.01,BHA,3.68,3.38,1.9,1.7,503,100.0,100.0,19624,0,0,-2,2,0,3,2.2,1.2,2,João Filipe Iria,False,,2022-08-07T11:30:07.306530Z,48,19624.jpg,Santos Moutinho,0.5,False,0,a,20,39,13,15673,1317,142056,1981,0.4,2.7,597,0,0,2,9,0,0,0,2,0,0,0,96,116.0,163.1,51.0,33.1,138,58,38,31,176,102,95,63,4.0,0.0,2.0,0.0,0.0,0.0,6,2,16,1,0.7,2.2,1.0,2.2,26.9,42.9,138.3,130.2,160.4,104.9,22.4,15.4,91.0,36.8,25.8,93.9,27.2,34.6,126.0,101.5,117.8,101.4,14.4,11.5,76.0,20.4,18.2,66.2,0,1,90.0,2.0,1.0,7.0,7.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,4.73,13.71,16.57,23.3,7.29,1.75,3.4,14.25,16.2,14.0,3.75
Kehrer,SOU,3.57,LIV,2.04,BOU,4.06,MUN,3.44,CRY,3.8,3.38,2.7,4.3,588,100.0,0.0,201057,0,0,0,0,1,2,4.3,4.3,1,Thilo,False,,0,45,201057.jpg,Kehrer,0.5,False,0,a,19,21,19,52960,6699,10535,3168,1.0,4.2,630,0,1,2,7,1,0,0,3,0,0,1,99,78.0,30.5,30.0,13.9,219,77,227,62,237,67,254,81,0.0,0.0,0.0,0.0,0.0,0.0,9,2,17,0,0.8,1.7,0.2,1.6,24.9,36.8,124.6,101.4,142.6,89.2,22.1,16.8,105.0,27.0,36.5,98.2,25.4,34.3,122.0,96.6,125.4,86.6,25.6,14.7,89.4,24.7,33.0,96.6,1,0,90.0,0.0,1.0,6.0,6.0,0.86,4.0,360.0,90.0,0.0,1.0,4.0,0.8,2.32,16.5,13.0,5.08,5.0,3.25,2.68,15.25,13.15,6.02,7.5
Ajer,BHA,3.55,CHE,3.19,AVL,3.96,WOL,3.45,NFO,2.75,3.38,2.3,2.3,84,100.0,100.0,191866,0,0,0,0,0,2,2.3,2.3,0,Kristoffer,False,,2022-07-09T23:30:03.939569Z,45,191866.jpg,Ajer,0.1,False,0,a,4,94,7,7294,960,3827,810,0.5,1.6,240,0,0,1,8,0,0,0,0,0,0,0,47,21.4,4.6,13.0,4.0,323,122,324,116,287,94,339,118,0.0,0.0,0.0,0.0,0.0,0.0,15,3,5,1,1.4,0.9,1.6,1.2,17.1,23.3,80.0,67.5,86.0,65.3,10.9,11.9,67.7,27.4,23.4,62.4,17.0,20.9,91.1,50.8,68.0,70.6,9.4,8.0,53.8,15.4,11.0,54.0,1,0,90.0,5.0,2.0,3.0,3.0,0.6,3.0,240.0,80.0,0.0,2.0,3.0,0.6,1.33,15.67,7.13,1.53,4.33,2.33,1.33,15.67,7.13,1.53,4.33
Faes,CRY,3.81,LEE,3.97,WOL,3.65,MCI,2.26,EVE,3.17,3.37,2.0,2.0,612,100.0,0.0,218218,0,0,0,0,0,2,2.0,2.5,1,Wout,False,,0,45,218218.jpg,Faes,0.1,False,0,a,10,13,6,6281,920,1945,775,0.4,1.3,270,0,0,1,8,0,0,0,0,0,0,0,59,74.4,23.8,12.0,11.0,229,85,251,76,290,96,281,94,0.0,0.0,0.0,0.0,0.0,0.0,3,2,7,1,1.0,1.2,0.6,0.6,20.8,32.5,91.2,100.5,133.9,76.5,14.6,16.9,87.6,47.4,33.8,74.9,13.2,23.0,48.5,65.2,116.6,39.0,12.6,14.0,71.7,39.7,28.2,56.6,1,0,90.0,0.0,2.0,3.0,3.0,0.6,3.0,270.0,90.0,0.0,2.0,3.0,0.6,3.67,19.67,24.8,7.93,4.0,2.0,3.67,19.67,24.8,7.93,4.0
Wissa,BHA,3.39,CHE,3.51,AVL,3.38,WOL,3.49,NFO,3.08,3.37,2.8,1.0,89,100.0,0.0,216646,0,0,-1,1,0,3,1.0,1.0,1,Yoane,False,,0,54,216646.jpg,Wissa,0.3,False,0,a,4,94,25,45050,332,41381,3097,0.2,4.6,339,2,1,0,7,0,0,0,1,0,0,1,61,91.8,21.7,119.0,22.7,191,84,258,140,79,49,170,93,0.0,0.0,0.0,0.0,0.0,0.0,15,3,5,1,1.4,0.9,1.6,1.2,17.1,23.3,80.0,67.5,86.0,65.3,10.9,11.9,67.7,27.4,23.4,62.4,17.0,20.9,91.1,50.8,68.0,70.6,9.4,8.0,53.8,15.4,11.0,54.0,0,1,28.0,0.0,7.0,9.0,3.0,0.3,4.0,78.0,20.0,0.0,5.0,0.0,0.0,2.52,6.78,10.2,2.41,13.22,2.25,2.2,6.25,8.5,0.6,13.25
