web_name,opponent_15,predicted_points_15,opponent_16,predicted_points_16,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Cairney,MCI,2.11,MUN,2.91,2.51,1.0,1.0,200,100.0,0.0,76357,0,0,-3,3,0,3,0.0,1.0,1,Tom,False,0,0,47,76357.jpg,Cairney,0.0,False,0.0,a,9,54,13,3019,45,7078,165,0.2,2.8,228,0,0,0,4,0,0,0,0,0,0,0,55,35.6,67.1,79.0,18.3,327,141,179,111,168,103,258,124,4.0,0.0,0.0,0.0,0.0,0.0,288,178,269,122,404,180,508,200,8,5,13,0,2.6,0.8,1.6,0.4,16.1,18.7,69.5,53.4,65.2,59.5,6.3,10.4,77.8,15.4,10.3,58.2,14.6,18.9,61.0,66.8,61.8,52.4,11.4,10.2,79.8,9.8,13.0,66.4,0,1,14.0,0.0,14.0,13.0,0.0,0.0,5.0,96.0,19.0,0.0,5.0,0.0,0.0,1.41,4.23,2.74,5.16,6.08,1.0,2.18,4.2,2.84,7.62,11.2
Devine,LIV,3.12,LEE,1.9,2.51,0.0,0.0,452,100.0,0.0,496179,-1,1,-2,2,0,3,-0.5,1.0,0,Alfie,False,0,0,43,496179.jpg,Devine,0.1,False,0.0,a,18,6,0,5932,183,9897,247,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,538,203,531,208,506,196,543,206,0.0,0.0,0.0,0.0,0.0,0.0,537,280,506,186,549,213,440,166,3,4,12,1,1.6,1.1,1.0,1.2,21.3,29.2,107.7,72.9,111.9,77.6,9.9,13.0,102.2,18.0,9.4,69.1,23.6,40.0,130.2,98.7,170.8,87.6,16.0,15.0,111.5,23.1,14.4,90.0,0,1,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matip,TOT,1.78,SOU,3.23,2.5,1.0,0.2,276,0.0,0.0,60914,0,0,-1,1,0,2,0.0,0.0,0,Joel,False,Calf injury - Expected back 06 Nov,2022-10-11T22:30:06.763579Z,59,60914.jpg,Matip,0.7,False,0.0,i,12,14,4,40353,105,218241,1766,0.0,0.7,258,0,0,0,7,0,0,0,0,0,0,0,52,61.0,4.3,2.0,6.7,288,112,359,132,369,137,347,124,0.0,0.0,0.0,0.0,0.0,0.0,68,5,382,135,435,154,213,82,11,4,18,0,1.9,1.1,1.4,1.2,20.4,34.9,99.4,124.7,125.0,84.3,10.6,18.1,110.8,43.0,27.5,78.3,24.0,38.1,116.7,128.9,134.8,95.2,13.8,17.9,109.7,40.1,29.2,85.6,1,0,0.0,7.0,4.0,4.0,3.0,0.43,1.0,68.0,68.0,4.0,0.0,1.0,1.0,1.68,13.0,15.25,1.08,0.5,1.0,1.3,16.0,11.8,0.9,0.0
Phillips,FUL,2.4,BRE,2.61,2.5,1.0,0.0,325,0.0,0.0,155405,0,0,-2,2,0,3,0.0,0.0,0,Kalvin,False,Shoulder injury - Expected back 28 Dec,2022-09-17T23:00:06.381859Z,48,155405.jpg,Phillips,0.1,False,0.0,i,13,43,1,5759,16,47201,177,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.6,0.5,0.0,0.1,434,193,397,189,607,256,440,197,0.0,0.0,0.0,0.0,0.0,0.0,264,161,606,249,412,187,406,147,10,2,9,1,1.6,1.6,1.8,1.4,25.4,39.2,124.5,103.3,164.3,91.7,14.1,15.4,84.7,34.6,34.8,76.0,26.4,38.5,130.9,99.7,154.4,97.8,12.8,16.0,91.4,37.0,32.0,75.0,0,1,0.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.1,3.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parkes,MCI,1.84,MUN,3.12,2.48,0.0,0.0,636,100.0,0.0,478227,0,0,0,0,0,2,-1.0,0.0,0,Stefan,False,0,0,40,478227.jpg,Parkes,0.0,False,0.0,a,9,54,0,1641,142,920,156,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,509,201,494,196,446,177,513,200,0.0,0.0,0.0,0.0,0.0,0.0,606,201,459,177,520,200,567,208,8,5,13,0,2.6,0.8,1.6,0.4,16.1,18.7,69.5,53.4,65.2,59.5,6.3,10.4,77.8,15.4,10.3,58.2,14.6,18.9,61.0,66.8,61.8,52.4,11.4,10.2,79.8,9.8,13.0,66.4,1,0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ndidi,EVE,2.9,WHU,2.07,2.48,1.6,0.0,265,100.0,100.0,203341,0,0,-2,2,0,3,0.0,-1.0,0,Wilfred,False,0,2022-10-04T09:00:07.013446Z,48,203341.jpg,Ndidi,0.2,False,0.0,a,10,13,13,20142,192,43139,314,0.0,2.7,580,0,0,0,19,0,0,0,1,0,0,0,96,97.6,16.9,6.0,11.8,235,101,314,159,346,168,314,142,0.0,0.0,0.0,0.0,0.0,0.0,271,166,609,252,314,136,333,120,13,2,8,0,0.8,0.9,0.8,1.0,21.6,37.8,97.9,124.2,157.0,73.8,17.7,18.2,87.2,52.9,41.4,85.8,24.4,40.9,102.6,144.9,163.4,81.2,23.8,18.2,79.6,53.3,48.6,104.4,0,1,0.0,4.0,4.0,8.0,6.0,0.6,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.48,12.0,12.2,2.11,0.75,0.0,0.0,0.0,0.0,0.0,0.0
Forshaw,BOU,2.32,TOT,2.65,2.48,1.0,0.0,224,0.0,0.0,80179,0,0,-1,1,0,3,0.0,0.0,0,Adam,False,Ankle injury - Unknown return date,2022-09-30T14:00:06.888569Z,44,80179.jpg,Forshaw,0.0,False,0.0,i,11,2,3,3906,19,7602,126,0.0,0.7,47,0,0,0,0,0,0,0,0,0,0,0,12,4.8,15.0,0.0,2.0,402,175,322,162,508,197,389,175,0.0,0.0,3.0,0.0,0.0,0.0,425,233,509,187,386,167,527,209,12,2,3,1,0.9,2.0,1.2,1.8,25.2,40.2,116.3,128.4,156.8,94.9,25.4,19.6,100.0,51.2,44.1,111.3,21.6,39.1,103.2,121.2,166.2,87.0,26.8,24.8,129.4,58.4,59.0,124.0,0,1,0.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.67,4.0,1.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romero,LIV,2.56,LEE,2.39,2.48,2.6,3.0,443,75.0,100.0,221632,0,0,-1,1,1,2,1.9,4.0,0,Cristian,False,Fatigue - 75% chance of playing,2022-11-02T00:00:07.980332Z,49,221632.jpg,Romero,1.6,False,0.0,d,18,6,21,150836,2259,262137,13907,0.6,4.3,657,0,0,2,9,0,0,0,1,0,0,2,120,141.2,45.7,52.0,23.9,170,65,218,56,211,46,227,67,0.0,0.0,0.0,0.0,0.0,0.0,238,33,111,42,189,73,133,47,3,4,12,1,1.6,1.1,1.0,1.2,21.3,29.2,107.7,72.9,111.9,77.6,9.9,13.0,102.2,18.0,9.4,69.1,23.6,40.0,130.2,98.7,170.8,87.6,16.0,15.0,111.5,23.1,14.4,90.0,1,0,0.0,4.0,3.0,8.0,7.0,0.7,3.0,266.0,89.0,1.0,1.0,3.0,0.75,2.99,15.0,17.65,5.71,6.5,5.0,3.17,22.33,17.27,13.4,1.0
Duffy,MCI,1.72,MUN,3.23,2.48,1.0,0.4,105,100.0,100.0,61933,0,0,-2,2,0,2,-0.6,0.4,0,Shane,False,0,2022-08-30T15:30:06.538527Z,43,61933.jpg,Duffy,0.1,False,0.0,a,9,54,4,3827,72,18577,301,0.1,0.9,4,0,0,0,2,0,0,0,0,0,0,0,12,0.2,0.0,0.0,0.0,439,165,517,211,476,197,533,213,0.0,0.0,0.0,0.0,0.0,0.0,487,133,325,111,366,138,387,143,8,5,13,0,2.6,0.8,1.6,0.4,16.1,18.7,69.5,53.4,65.2,59.5,6.3,10.4,77.8,15.4,10.3,58.2,14.6,18.9,61.0,66.8,61.8,52.4,11.4,10.2,79.8,9.8,13.0,66.4,1,0,0.0,0.0,14.0,4.0,0.0,0.0,2.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.05,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
James,ARS,2.78,NEW,2.17,2.47,3.7,0.2,146,0.0,0.0,225796,0,0,-1,1,0,2,0.0,0.0,0,Reece,False,Knee injury - Expected back 26 Dec,2022-10-11T22:00:06.628468Z,59,225796.jpg,James,13.3,False,0.0,i,6,8,26,2394486,533,5157935,100676,0.0,4.4,558,1,1,1,8,0,0,0,3,0,0,5,136,147.2,159.8,81.0,38.8,164,62,76,11,167,27,126,23,4.0,0.0,1.0,0.0,0.0,0.0,78,9,383,136,88,24,30,9,5,3,1,1,2.1,0.8,2.0,0.6,16.9,22.3,77.8,63.9,81.6,60.4,5.6,12.2,88.4,21.0,11.9,55.5,15.4,21.9,72.1,60.9,86.2,55.8,5.8,11.6,81.4,16.4,18.2,52.0,1,0,0.0,5.0,3.0,7.0,6.0,0.67,1.0,18.0,18.0,5.0,0.0,0.0,0.0,5.54,19.43,21.03,22.83,11.57,1.0,0.5,2.0,2.2,0.5,2.0
Lavia,NEW,2.42,LIV,2.52,2.47,2.6,0.0,321,50.0,50.0,514356,0,0,0,0,0,3,0.0,0.0,0,Roméo,False,Lack of match fitness - 50% chance of playing,2022-08-30T22:30:06.607110Z,45,514356.jpg,Lavia,0.2,False,0.0,d,17,20,13,81125,62,91913,1112,0.0,2.9,419,1,0,0,9,0,0,0,1,0,0,0,82,93.8,31.6,23.0,14.8,241,104,264,143,292,149,289,134,0.0,0.0,0.0,0.0,0.0,0.0,406,222,587,231,188,70,329,117,7,3,15,1,1.7,0.7,2.4,0.4,18.3,30.1,92.3,88.6,119.8,69.2,12.1,13.9,87.7,29.5,21.6,73.4,14.6,24.5,64.0,83.3,99.0,54.8,11.6,13.8,82.9,30.0,25.0,77.2,0,1,0.0,9.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.96,16.4,18.76,6.32,4.6,0.0,0.0,0.0,0.0,0.0,0.0
Gray,BOU,2.09,TOT,2.82,2.46,0.0,0.0,565,25.0,50.0,547701,0,0,0,0,0,3,0.1,-0.5,0,Archie,False,Toe Injury - 25% chance of playing,2022-09-30T14:00:07.177384Z,45,547701.jpg,Gray,0.0,False,0.0,d,11,2,0,7595,13,8733,142,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,612,250,606,252,592,244,614,251,0.0,0.0,0.0,0.0,0.0,0.0,412,228,593,237,618,256,515,204,12,2,3,1,0.9,2.0,1.2,1.8,25.2,40.2,116.3,128.4,156.8,94.9,25.4,19.6,100.0,51.2,44.1,111.3,21.6,39.1,103.2,121.2,166.2,87.0,26.8,24.8,129.4,58.4,59.0,124.0,0,1,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scarlett,LIV,3.1,LEE,1.83,2.46,0.0,0.0,447,0.0,0.0,490145,0,0,0,0,0,4,0.0,0.0,0,Dane,False,Joined Portsmouth on loan - Expected back 01 Jul,2022-07-28T16:30:04.667999Z,45,490145.jpg,Scarlett,0.0,False,0.0,u,18,6,0,0,0,6783,72,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,600,65,595,65,581,65,603,66,0.0,0.0,0.0,0.0,0.0,0.0,398,66,579,62,608,66,528,67,3,4,12,1,1.6,1.1,1.0,1.2,21.3,29.2,107.7,72.9,111.9,77.6,9.9,13.0,102.2,18.0,9.4,69.1,23.6,40.0,130.2,98.7,170.8,87.6,16.0,15.0,111.5,23.1,14.4,90.0,0,1,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zanka,NFO,3.31,MCI,1.62,2.46,2.0,1.2,595,100.0,0.0,48760,0,0,0,0,0,2,1.7,1.2,0,Mathias,False,0,0,40,48760.jpg,Jorgensen,1.1,False,0.0,a,4,94,12,173323,2707,79705,6161,0.3,3.0,356,0,0,1,7,0,0,0,0,0,0,0,66,58.0,14.5,19.0,9.3,292,113,323,115,302,100,328,116,0.0,0.0,0.0,0.0,0.0,0.0,566,178,249,85,260,99,169,60,20,2,16,0,0.6,2.0,0.4,1.4,28.3,45.8,137.2,144.7,176.0,104.9,23.9,15.3,86.9,38.7,27.3,98.3,28.0,49.1,119.8,166.8,205.0,94.8,25.8,15.1,81.8,39.9,28.6,102.6,1,0,0.0,0.0,7.0,5.0,3.0,0.3,2.0,150.0,75.0,0.0,3.0,2.0,0.4,1.86,13.2,11.6,2.9,3.8,3.0,0.9,14.0,4.8,0.75,3.0
Parrott,LIV,3.1,LEE,1.83,2.46,0.0,0.0,453,0.0,0.0,447235,0,0,0,0,0,4,0.0,0.0,0,Troy,False,Joined Preston North End on loan - Expected back 01 Jul,2022-07-25T23:00:04.503977Z,45,447235.jpg,Parrott,0.1,False,0.0,u,18,6,0,0,0,9626,96,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,587,60,582,60,567,60,590,61,0.0,0.0,0.0,0.0,0.0,0.0,382,61,566,57,595,61,470,62,3,4,12,1,1.6,1.1,1.0,1.2,21.3,29.2,107.7,72.9,111.9,77.6,9.9,13.0,102.2,18.0,9.4,69.1,23.6,40.0,130.2,98.7,170.8,87.6,16.0,15.0,111.5,23.1,14.4,90.0,0,1,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marquinhos,CHE,3.02,WOL,1.89,2.46,1.0,0.0,27,100.0,75.0,479683,0,0,-3,3,0,3,0.0,0.8,0,Marcus,False,0,2022-10-26T23:30:07.179977Z,47,479683.jpg,Oliveira Alencar,0.1,False,0.0,a,1,3,1,5659,49,12242,256,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,618,256,415,198,603,252,620,257,0.0,0.0,0.0,0.0,0.0,0.0,305,187,601,244,408,183,450,172,16,4,6,0,1.2,1.1,1.4,1.0,19.1,28.0,93.5,78.7,108.3,67.9,12.1,13.6,83.2,31.9,20.9,66.8,19.2,34.7,88.9,104.9,154.4,63.8,16.2,15.6,96.0,46.8,13.2,84.4,0,1,0.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Walker-Peters,NEW,2.01,LIV,2.9,2.46,2.2,1.2,409,0.0,0.0,158534,-1,1,-1,1,0,2,0.0,0.0,0,Kyle,False,Hamstring injury - Expected back 26 Dec,2022-10-19T22:30:07.293725Z,44,158534.jpg,Walker-Peters,0.8,False,0.0,i,17,20,24,118199,51,158802,9052,0.3,5.5,953,1,0,1,18,0,0,0,2,0,0,0,124,186.2,115.8,92.0,39.3,111,37,126,27,154,20,122,22,0.0,0.0,0.0,0.0,0.0,0.0,438,110,253,88,236,89,198,72,7,3,15,1,1.7,0.7,2.4,0.4,18.3,30.1,92.3,88.6,119.8,69.2,12.1,13.9,87.7,29.5,21.6,73.4,14.6,24.5,64.0,83.3,99.0,54.8,11.6,13.8,82.9,30.0,25.0,77.2,1,0,0.0,2.0,1.0,11.0,11.0,0.92,3.0,233.0,78.0,2.0,0.0,3.0,1.0,3.57,11.27,16.93,10.53,8.36,2.0,1.97,12.33,12.33,6.57,0.67
Bednarek,MUN,3.29,BHA,1.6,2.45,0.8,0.2,410,100.0,100.0,171771,-1,1,-3,3,0,2,0.2,0.2,0,Jan,False,0,2022-09-15T13:30:06.437687Z,42,171771.jpg,Bednarek,0.2,False,0.0,a,2,7,3,5088,80,31378,545,0.0,0.7,249,0,0,0,7,0,0,0,0,0,0,0,47,54.6,22.0,8.0,8.5,297,116,297,100,334,119,332,119,0.0,0.0,0.0,0.0,0.0,0.0,550,168,353,121,442,158,335,121,15,3,14,1,1.2,1.1,1.2,0.4,21.4,32.8,96.9,98.3,133.1,81.0,11.9,13.0,77.9,27.6,24.1,68.5,17.4,23.4,62.0,69.3,102.4,52.8,14.2,16.1,92.9,41.9,26.2,85.2,1,0,0.0,1.0,11.0,4.0,2.0,0.15,1.0,45.0,45.0,0.0,5.0,0.0,0.0,2.12,11.75,13.65,5.5,2.0,1.0,0.7,7.0,6.6,0.3,0.0
Bissouma,LIV,2.91,LEE,1.99,2.45,1.2,1.6,444,100.0,100.0,227127,0,0,-3,3,0,3,1.1,2.6,1,Yves,False,0,2022-08-04T15:00:05.598199Z,47,227127.jpg,Bissouma,0.3,False,0.0,a,18,6,14,27515,360,62186,1353,0.3,3.0,490,0,0,1,7,0,0,0,3,0,0,0,78,52.2,63.7,12.0,12.7,303,130,188,116,329,162,309,140,0.0,0.0,0.0,0.0,0.0,0.0,301,184,220,98,345,152,297,106,3,4,12,1,1.6,1.1,1.0,1.2,21.3,29.2,107.7,72.9,111.9,77.6,9.9,13.0,102.2,18.0,9.4,69.1,23.6,40.0,130.2,98.7,170.8,87.6,16.0,15.0,111.5,23.1,14.4,90.0,0,1,57.0,0.0,9.0,12.0,5.0,0.36,5.0,335.0,67.0,0.0,1.0,4.0,0.8,1.06,6.5,4.35,5.31,1.0,1.6,1.22,9.6,5.56,6.14,0.6
Mosquera,BHA,1.92,ARS,2.98,2.45,0.0,0.0,494,100.0,0.0,501837,0,0,-1,1,0,2,0.0,0.0,0,Yerson,False,0,0,39,501837.jpg,Mosquera Valdelamar,1.3,False,0.0,a,20,39,0,99932,2746,80541,4523,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,472,183,454,177,404,156,475,181,0.0,0.0,0.0,0.0,0.0,0.0,652,231,418,156,482,181,156,54,4,3,5,1,1.4,1.1,1.0,1.4,20.1,25.6,89.8,74.3,92.2,72.8,14.2,12.0,77.0,22.5,20.1,73.1,26.6,30.2,114.1,88.5,99.0,91.4,26.6,12.5,98.3,14.8,12.0,111.2,1,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hudson-Odoi,ARS,2.7,NEW,2.17,2.44,0.0,0.0,144,0.0,0.0,209046,0,0,-2,2,0,3,0.0,0.0,0,Callum,False,Season-long loan to Bayer Leverkusen,2022-08-31T07:22:31.364700Z,53,209046.jpg,Hudson-Odoi,0.0,False,0.0,u,6,8,0,1884,0,10144,29,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,647,279,646,279,645,279,648,279,0.0,0.0,0.0,0.0,0.0,0.0,154,88,640,275,647,279,533,211,5,3,1,1,2.1,0.8,2.0,0.6,16.9,22.3,77.8,63.9,81.6,60.4,5.6,12.2,88.4,21.0,11.9,55.5,15.4,21.9,72.1,60.9,86.2,55.8,5.8,11.6,81.4,16.4,18.2,52.0,0,1,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sinisterra,BOU,2.36,TOT,2.52,2.44,2.4,1.2,508,0.0,75.0,224995,0,0,0,0,1,3,0.0,0.1,0,Luis,False,Foot injury - Expected back 28 Dec,2022-10-27T14:00:08.009998Z,65,224995.jpg,Sinisterra Lucumí,0.4,False,0.0,i,11,2,22,155165,132,146878,6691,0.2,3.4,450,2,0,0,9,0,0,0,1,1,0,3,79,103.2,81.4,116.0,30.0,221,96,164,105,129,80,188,105,0.0,0.0,0.0,0.0,0.0,0.0,56,26,262,119,220,85,286,101,12,2,3,1,0.9,2.0,1.2,1.8,25.2,40.2,116.3,128.4,156.8,94.9,25.4,19.6,100.0,51.2,44.1,111.3,21.6,39.1,103.2,121.2,166.2,87.0,26.8,24.8,129.4,58.4,59.0,124.0,0,1,0.0,2.0,6.0,9.0,6.0,0.5,3.0,225.0,75.0,1.0,1.0,3.0,0.75,3.33,8.78,11.47,9.04,12.89,2.0,4.63,10.0,7.6,15.87,22.67
Vale,ARS,2.7,NEW,2.17,2.44,0.0,0.0,606,0.0,0.0,491785,0,0,0,0,0,3,0.0,0.0,0,Harvey,False,Season-long loan to Hull City,2022-09-02T11:12:46.298693Z,45,491785.jpg,Vale,0.0,False,0.0,u,6,8,0,241,0,259,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,601,240,596,243,582,235,604,242,0.0,0.0,0.0,0.0,0.0,0.0,400,217,581,226,609,248,645,273,5,3,1,1,2.1,0.8,2.0,0.6,16.9,22.3,77.8,63.9,81.6,60.4,5.6,12.2,88.4,21.0,11.9,55.5,15.4,21.9,72.1,60.9,86.2,55.8,5.8,11.6,81.4,16.4,18.2,52.0,0,1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zakaria,ARS,2.7,NEW,2.17,2.44,0.0,0.0,616,100.0,100.0,212701,0,0,0,0,0,3,0.0,0.5,0,Denis,False,0,2022-09-02T14:30:07.213170Z,50,212701.jpg,Zakaria,0.0,False,0.0,a,6,8,0,4114,310,2896,178,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,640,273,637,273,634,272,641,273,0.0,0.0,0.0,0.0,0.0,0.0,202,115,629,265,642,275,541,215,5,3,1,1,2.1,0.8,2.0,0.6,16.9,22.3,77.8,63.9,81.6,60.4,5.6,12.2,88.4,21.0,11.9,55.5,15.4,21.9,72.1,60.9,86.2,55.8,5.8,11.6,81.4,16.4,18.2,52.0,0,1,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hodge,BHA,1.83,ARS,3.05,2.44,0.7,0.4,566,100.0,0.0,240299,0,0,-1,1,0,3,0.4,0.4,0,Joseph,False,0,0,44,240299.jpg,Hodge,0.0,False,0.0,a,20,39,2,6985,58,6540,283,0.1,0.5,78,0,0,0,3,0,0,0,1,0,0,0,5,7.8,4.1,26.0,3.8,389,169,360,169,283,143,370,167,0.0,0.0,0.0,0.0,0.0,0.0,461,244,330,150,446,206,504,197,4,3,5,1,1.4,1.1,1.0,1.4,20.1,25.6,89.8,74.3,92.2,72.8,14.2,12.0,77.0,22.5,20.1,73.1,26.6,30.2,114.1,88.5,99.0,91.4,26.6,12.5,98.3,14.8,12.0,111.2,0,1,0.0,0.0,13.0,3.0,0.0,0.0,3.0,78.0,26.0,0.0,5.0,0.0,0.0,1.27,1.67,2.6,1.37,8.67,0.67,1.27,1.67,2.6,1.37,8.67
Barkley,ARS,2.7,NEW,2.17,2.44,0.0,0.0,131,0.0,0.0,88894,0,0,-1,1,0,3,0.0,0.0,0,Ross,False,Left by mutual consent,2022-09-02T11:08:19.103069Z,49,88894.jpg,Barkley,0.0,False,0.0,u,6,8,0,1910,0,6734,40,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,628,264,625,266,618,262,629,264,0.0,0.0,0.0,0.0,0.0,0.0,219,128,616,256,632,268,543,217,5,3,1,1,2.1,0.8,2.0,0.6,16.9,22.3,77.8,63.9,81.6,60.4,5.6,12.2,88.4,21.0,11.9,55.5,15.4,21.9,72.1,60.9,86.2,55.8,5.8,11.6,81.4,16.4,18.2,52.0,0,1,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lolley,BRE,2.38,CRY,2.48,2.43,0.0,0.0,384,0.0,0.0,168172,0,0,-1,1,0,3,0.0,0.0,0,Joe,False,Transferred to Sydney FC,2022-08-16T08:49:55.320541Z,49,168172.jpg,Lolley,0.0,False,0.0,u,16,17,0,313,0,5158,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,631,267,627,268,622,265,632,267,0.0,0.0,0.0,0.0,0.0,0.0,229,135,618,258,634,270,596,243,1,2,4,1,1.4,1.6,0.8,2.0,23.9,38.9,118.1,119.4,152.4,86.9,17.6,16.2,96.7,41.8,23.1,88.9,28.8,49.9,142.4,156.6,200.4,101.4,21.0,15.8,94.6,37.8,25.0,92.6,0,1,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
