chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
100.0,0.0,212721,0,0,0,0,0,2,1.3,0.0,0,Lyanco,0.0,413,False,0,0,45,212721.jpg,1.3,Silveira Neves Vojnovic,0.1,False,0.0,a,17,20,19,0,0,0,0,0.0,4.2,Lyanco,906,0,0,1,20,0,0,0,2,0,0,1,155,202.8,35.6,58.0,29.6,255,100,296,114,283,108,297,109,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,90.0,12.0,15.0,15.0,8.0,0.35,2.0,180.0,90.0,0.0,3.0,2.0,0.4,1.91,10.33,12.95,2.35,3.87,0.5,2.45,18.5,20.0,0.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,213482,0,0,0,0,0,2,0.5,0.0,0,Yan,0.0,414,False,0,0,40,213482.jpg,1.8,Valery,1.0,False,0.0,a,17,20,9,0,0,0,0,0.0,2.2,Valery,369,0,0,1,7,0,0,0,0,0,0,0,62,70.8,20.4,2.0,9.3,325,128,315,122,331,133,339,129,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,34.0,5.0,3.0,0.08,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.86,12.4,14.16,4.08,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,214466,0,0,0,0,0,3,0.5,0.0,0,Will,0.0,415,False,0,0,45,214466.jpg,1.2,Smallbone,0.2,False,0.0,a,17,20,5,0,0,0,0,0.0,1.1,Smallbone,132,0,0,0,5,0,0,0,0,0,0,0,25,7.2,15.7,8.0,3.1,370,160,322,155,323,156,363,160,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,9.0,28.0,4.0,1.0,0.03,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.78,6.25,1.8,3.92,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,240143,0,0,0,0,0,3,0.5,0.0,0,Ibrahima,0.0,416,False,0,0,45,240143.jpg,1.9,Diallo,1.1,False,0.0,a,17,20,44,0,0,0,0,0.0,9.8,Diallo,1016,0,3,1,21,0,0,0,1,0,0,3,187,177.6,209.6,79.0,46.6,272,113,162,100,263,135,264,119,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,29.0,23.0,9.0,0.24,2.0,133.0,66.0,0.0,3.0,2.0,0.4,2.03,8.13,7.72,9.11,3.43,1.5,2.3,7.0,8.4,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,244560,0,0,0,0,0,2,1.3,0.0,0,Romain,0.0,417,False,0,0,45,244560.jpg,1.9,Perraud,0.1,False,0.0,a,17,20,38,0,0,0,0,0.0,8.4,Perraud,1621,0,1,3,33,0,0,0,3,0,0,1,189,195.2,152.7,178.0,52.4,260,105,196,55,194,57,255,92,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,19.0,20.0,18.0,0.49,3.0,233.0,78.0,1.0,1.0,3.0,0.75,2.62,9.45,9.76,7.64,8.9,1.0,3.1,8.0,16.27,11.2,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,431131,0,0,0,0,0,3,1.0,0.0,0,Moussa,0.0,418,False,0,0,50,431131.jpg,1.1,Djenepo,0.0,False,0.0,a,17,20,13,0,0,0,0,0.0,2.6,Djenepo,452,0,0,1,10,0,0,0,3,0,0,0,21,45.2,88.2,130.0,26.1,339,146,245,134,221,117,305,140,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,18.0,2.0,31.0,12.0,5.0,0.14,1.0,18.0,18.0,0.0,5.0,0.0,0.0,2.15,1.75,3.77,7.25,10.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,441191,0,0,0,0,0,2,0.0,0.0,0,Tino,0.0,419,False,Knee injury - Expected back 01 Jan,2022-07-05T15:30:04.232654Z,45,441191.jpg,2.9,Livramento,0.0,False,0.0,i,17,20,80,0,0,0,0,0.0,17.8,Livramento,2200,1,2,7,42,0,0,0,2,0,0,7,440,437.2,327.4,221.0,98.8,137,54,112,23,164,42,143,39,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,8.0,7.0,27.0,23.0,0.77,1.0,36.0,36.0,5.0,0.0,0.0,0.0,3.66,16.3,16.19,12.13,8.19,1.0,1.4,9.0,4.6,1.1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,450527,0,0,0,0,0,2,1.3,0.0,0,Mohammed,0.0,420,False,0,0,45,450527.jpg,1.7,Salisu,0.2,False,0.0,a,17,20,58,0,0,0,0,0.0,12.9,Salisu,2971,0,0,6,58,1,0,0,8,1,0,4,478,730.2,139.6,330.0,119.7,37,9,207,59,112,17,98,21,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,90.0,1.0,4.0,34.0,33.0,0.89,5.0,450.0,90.0,0.0,0.0,5.0,1.0,3.47,14.06,21.18,3.89,9.71,0.4,2.64,14.0,18.6,2.68,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,200428,0,0,0,0,0,1,0.5,0.0,0,Mateusz,0.0,421,False,0,0,40,200428.jpg,0.0,Lis,0.6,False,0.0,a,17,20,0,0,0,0,0,0.0,0.0,Lis,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,393,40,382,28,365,16,395,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,456350,0,0,0,0,0,1,1.7,0.0,0,Gavin,0.0,422,False,0,0,45,456350.jpg,0.0,Bazunu,1.2,False,0.0,a,17,20,0,0,0,0,0,0.0,0.0,Bazunu,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,457,52,453,48,445,41,459,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,477386,0,0,0,0,0,2,1.3,0.0,0,Armel,0.0,423,False,0,0,45,477386.jpg,0.0,Bella-Kotchap,0.1,False,0.0,a,17,20,0,0,0,0,0,0.0,0.0,Bella-Kotchap,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,461,182,457,182,448,182,462,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,20310,0,0,0,0,0,1,0.5,0.0,0,Willy,0.0,424,False,0,0,40,20310.jpg,1.0,Caballero,2.1,False,0.0,a,17,20,2,0,0,0,0,0.0,0.5,Caballero,180,0,0,0,5,0,0,0,1,0,6,0,23,53.2,0.0,0.0,5.4,332,26,365,15,345,3,353,26,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,21.0,2.0,2.0,0.09,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.7,11.5,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,193204,0,0,0,0,0,3,1.5,0.0,0,Joe,0.0,512,False,0,0,55,193204.jpg,0.0,Ayodele-Aribo,0.3,False,0.0,a,17,20,0,0,0,0,0,0.0,0.0,Aribo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,505,216,506,217,505,217,506,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,37915,0,0,0,0,0,1,4.5,0.0,0,Hugo,0.0,425,False,0,0,55,37915.jpg,4.2,Lloris,4.6,False,0.0,a,18,6,158,0,0,0,0,0.0,28.7,Lloris,3420,0,0,16,40,0,0,0,2,0,97,11,703,746.2,23.0,0.0,76.9,33,10,311,5,493,50,193,9,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,90.0,0.0,2.0,25.0,22.0,0.92,6.0,540.0,90.0,0.0,0.0,5.0,1.0,3.06,28.12,29.74,0.92,0.0,4.83,1.15,18.67,11.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,40383,0,0,0,0,0,1,1.5,0.0,0,Fraser,0.0,426,False,0,0,40,40383.jpg,3.0,Forster,10.7,False,0.0,a,18,6,57,0,0,0,0,0.0,14.2,Forster,1710,0,0,3,35,0,0,0,1,0,68,6,330,559.8,0.0,0.0,56.2,96,18,368,18,348,6,241,17,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,15.0,19.0,17.0,0.53,3.0,270.0,90.0,1.0,1.0,3.0,0.75,2.96,17.37,29.46,0.0,0.0,1.67,2.97,14.33,29.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,78830,0,0,0,0,0,4,4.5,0.0,0,Harry,0.0,427,False,0,0,115,78830.jpg,5.2,Kane,19.4,False,0.0,a,18,6,192,0,0,0,0,0.0,16.7,Kane,3231,17,11,14,40,0,0,0,5,0,0,23,684,1036.4,674.0,1798.0,350.4,5,1,25,1,2,1,3,1,0.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,1.0,90.0,0.0,2.0,25.0,22.0,0.92,6.0,540.0,90.0,0.0,0.0,5.0,1.0,13.22,27.36,38.78,25.52,68.04,6.67,9.65,26.83,28.33,8.42,59.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,85971,0,0,0,0,0,3,4.2,0.0,0,Son,0.0,428,False,0,0,120,85971.jpg,7.4,Heung-min,26.7,False,0.0,a,18,6,258,0,0,0,0,0.0,21.5,Son,3009,23,10,18,30,0,0,0,2,0,0,27,819,1201.8,1051.5,1296.0,355.4,2,2,6,5,8,3,2,2,1.0,0.0,3.0,0.0,3.0,0.0,15.0,0.0,1.0,90.0,1.0,3.0,23.0,20.0,0.87,6.0,512.0,85.0,0.0,0.0,5.0,1.0,14.7,35.61,49.07,45.12,52.65,9.5,9.3,27.33,35.5,33.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,87835,0,0,0,0,0,2,2.8,0.0,0,Matt,0.0,429,False,0,0,50,87835.jpg,4.5,Doherty,1.5,False,0.0,a,18,6,67,0,0,0,0,0.0,13.4,Doherty,871,2,5,3,11,0,0,0,0,0,0,8,255,279.6,224.4,291.0,79.6,217,84,158,42,130,24,187,57,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,6.0,11.0,13.0,7.0,0.39,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.12,19.62,21.51,17.26,22.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,93264,0,0,0,0,0,2,2.8,0.0,0,Eric,0.0,430,False,0,0,50,93264.jpg,3.8,Dier,3.0,False,0.0,a,18,6,132,0,0,0,0,0.0,26.4,Dier,3071,0,1,16,30,1,0,0,1,0,0,7,680,727.4,117.1,195.0,104.0,38,10,227,71,184,50,128,32,0.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,0.0,90.0,1.0,4.0,22.0,19.0,0.83,6.0,540.0,90.0,0.0,0.0,5.0,1.0,4.65,30.91,32.3,5.29,8.86,4.83,3.22,22.67,24.53,3.1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,95715,0,0,0,0,0,3,2.6,0.0,0,Lucas,0.0,431,False,0,0,60,95715.jpg,2.6,Rodrigues Moura da Silva,0.3,False,0.0,a,18,6,87,0,0,0,0,0.0,14.5,Lucas Moura,1763,2,6,8,21,0,0,0,4,0,0,4,324,390.8,490.0,431.0,131.1,167,65,63,45,90,53,80,49,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,22.0,0.0,16.0,20.0,8.0,0.33,5.0,176.0,35.0,0.0,3.0,2.0,0.4,6.34,16.2,18.53,23.31,21.55,1.8,2.34,7.4,3.88,12.46,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,115556,0,0,0,0,0,2,2.8,0.0,0,Ben,0.0,432,False,0,0,50,115556.jpg,3.6,Davies,0.6,False,0.0,a,18,6,105,0,0,0,0,0.0,21.0,Davies,2537,1,2,12,30,0,0,0,6,0,0,3,490,501.4,203.5,254.0,96.2,110,41,166,44,151,33,148,41,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,90.0,0.0,3.0,24.0,21.0,0.88,6.0,531.0,88.0,0.0,0.0,5.0,1.0,3.87,20.42,20.09,8.32,10.12,4.17,3.07,18.67,15.33,8.5,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,132015,0,0,0,0,0,3,2.5,0.0,0,Pierre-Emile,0.0,433,False,0,0,55,132015.jpg,3.0,Højbjerg,0.8,False,0.0,a,18,6,109,0,0,0,0,0.0,19.8,Højbjerg,3196,2,3,16,34,0,0,0,3,0,0,6,616,716.0,439.2,323.0,147.9,44,17,75,53,116,67,64,43,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,90.0,0.0,4.0,23.0,20.0,0.83,6.0,540.0,90.0,0.0,0.0,5.0,1.0,6.17,26.78,30.0,17.98,13.7,2.67,3.07,17.83,16.17,11.57,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,157668,0,0,0,0,0,3,1.5,0.0,0,Harry,0.0,434,False,0,0,45,157668.jpg,1.7,Winks,2.2,False,0.0,a,18,6,33,0,0,0,0,0.0,7.3,Winks,904,0,2,1,15,0,0,0,2,0,0,1,175,168.6,198.6,20.0,38.8,277,116,168,103,309,151,275,124,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,17.0,0.0,17.0,15.0,7.0,0.29,3.0,30.0,10.0,0.0,5.0,0.0,0.0,2.58,11.67,11.19,13.23,1.33,1.0,0.37,4.33,2.13,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,173904,0,0,0,0,0,2,2.3,0.0,0,Davinson,0.0,435,False,0,0,45,173904.jpg,4.0,Sánchez,0.6,False,0.0,a,18,6,93,0,0,0,0,0.0,20.7,Sánchez,1626,2,1,10,16,0,0,0,4,0,0,8,417,421.4,94.3,186.0,70.2,148,60,243,79,188,53,212,72,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,90.0,0.0,12.0,16.0,12.0,0.5,5.0,298.0,60.0,0.0,2.0,3.0,0.6,4.3,26.06,25.51,5.82,11.62,5.2,1.78,20.8,9.48,5.94,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,184349,0,0,0,0,0,2,2.3,0.0,0,Ryan,0.0,436,False,0,0,45,184349.jpg,3.7,Sessegnon,0.5,False,0.0,a,18,6,56,0,0,0,0,0.0,12.4,R.Sessegnon,1046,0,3,6,11,0,0,0,2,0,0,3,231,171.0,204.9,137.0,51.3,276,113,165,43,214,70,258,94,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,90.0,6.0,8.0,14.0,10.0,0.56,6.0,510.0,85.0,0.0,0.0,5.0,1.0,3.33,16.5,11.37,12.72,9.21,5.5,4.77,23.33,14.9,19.02,13.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,194252,0,0,0,0,0,3,0.0,0.0,0,Steven,0.0,437,False,Transferred to Ajax,2022-07-08T11:00:04.174761Z,55,194252.jpg,2.2,Bergwijn,0.0,False,0.0,u,18,6,55,0,0,0,0,0.0,10.0,Bergwijn,548,3,2,3,6,0,0,0,1,0,0,3,138,164.8,111.6,275.0,55.1,281,117,232,130,141,81,243,109,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,17.0,2.0,21.0,17.0,1.0,0.05,3.0,44.0,15.0,0.0,5.0,0.0,0.0,3.16,8.12,9.62,5.95,16.06,1.33,0.4,2.0,0.4,0.37,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,199249,0,0,0,0,0,2,2.3,0.0,0,Sergio,0.0,438,False,0,0,45,199249.jpg,4.2,Reguilón,3.1,False,0.0,a,18,6,104,0,0,0,0,0.0,23.1,Reguilón,1914,2,4,9,25,0,0,0,4,0,0,9,438,468.8,459.9,362.0,129.3,124,47,69,12,106,14,84,17,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,7.0,9.0,13.0,8.0,0.47,0.0,0.0,0.0,3.0,2.0,0.0,0.0,9.95,33.69,36.06,35.38,27.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,199584,0,0,0,0,0,2,1.5,0.0,0,Japhet,0.0,439,False,0,0,40,199584.jpg,2.6,Tanganga,4.5,False,0.0,a,18,6,29,0,0,0,0,0.0,7.2,Tanganga,735,0,0,5,11,0,0,0,2,1,0,0,133,118.0,48.1,108.0,27.5,307,123,284,109,242,84,301,111,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,14.0,6.0,4.0,4.0,0.4,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.88,33.25,29.5,12.02,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,202993,0,0,0,0,0,3,2.5,0.0,0,Rodrigo,0.0,440,False,0,0,55,202993.jpg,3.1,Bentancur,0.4,False,0.0,a,18,6,52,0,0,0,0,0.0,9.5,Bentancur,1360,0,4,9,12,0,0,0,5,0,0,4,266,322.8,244.8,122.0,68.9,196,81,144,93,227,120,217,102,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,72.0,0.0,2.0,17.0,13.0,0.87,6.0,513.0,86.0,0.0,0.0,5.0,1.0,3.51,15.65,16.13,12.06,6.94,4.33,3.97,21.33,16.0,13.42,10.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,209042,0,0,0,0,0,3,1.5,0.0,0,Oliver,0.0,441,False,0,0,45,209042.jpg,1.9,Skipp,0.5,False,0.0,a,18,6,34,0,0,0,0,0.0,7.6,Skipp,1346,0,0,8,13,0,0,0,6,0,0,0,180,183.8,151.5,39.0,37.4,268,112,198,116,295,145,278,125,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,15.0,5.0,6.0,4.0,0.44,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.23,30.0,30.63,25.25,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
