web_name,opponent_7,predicted_points_7,opponent_8,predicted_points_8,opponent_9,predicted_points_9,opponent_10,predicted_points_10,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Tavares,0,0.0,BRE,2.89,TOT,2.17,LIV,2.55,1.9,0.0,0.0,17,0.0,0.0,437626,0,0,0,0,0,2,0.0,0.0,0,Nuno,False,Joined Marseille on loan - Expected back 01 Jul,2022-07-31T21:00:04.269675Z,45,437626.jpg,Varela Tavares,0.0,False,0.0,u,1,3,0,0,0,1772,46,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,543,211,535,210,517,206,546,211,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Ghazi,0,0.0,SOU,2.19,LEE,2.5,NFO,2.93,1.9,0.0,0.0,51,0.0,0.0,193488,0,0,-2,2,0,3,0.0,0.0,0,Anwar,False,Transferred to PSV Eindhoven,2022-09-01T08:52:22.652805Z,48,193488.jpg,El Ghazi,0.1,False,0.0,u,2,7,0,2511,0,11331,968,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,573,241,567,242,555,232,575,241,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pablo Marí,0,0.0,BRE,2.89,TOT,2.17,LIV,2.55,1.9,0.0,0.0,20,0.0,0.0,92371,0,0,0,0,0,2,0.0,0.0,0,Pablo,False,Season-long loan to Monza,2022-08-12T14:22:56.974936Z,45,92371.jpg,Marí Villar,0.0,False,0.0,u,1,3,0,162,0,3787,94,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,519,205,509,204,485,195,523,205,0.0,0.0,0.0,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philogene-Bidace,0,0.0,SOU,2.19,LEE,2.5,NFO,2.93,1.9,0.0,0.0,55,0.0,0.0,481624,0,0,0,0,0,3,0.0,0.0,0,Jaden,False,Joined Cardiff City on loan - Expected back 01 Jul,2022-07-28T16:30:04.277181Z,45,481624.jpg,Philogene-Bidace,0.0,False,0.0,u,2,7,0,0,0,301,15,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,552,224,544,226,528,214,555,225,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keita,0,0.0,CHE,2.82,BHA,2.5,ARS,2.26,1.9,0.0,0.0,287,0.0,0.0,175592,0,0,-2,2,0,3,0.0,0.0,0,Naby,False,Muscle injury - Unknown return date,2022-08-23T08:30:05.948248Z,48,175592.jpg,Keita,0.1,False,0.0,i,12,14,0,7525,33,15011,651,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,572,240,566,241,554,231,574,240,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iroegbunam,0,0.0,SOU,2.19,LEE,2.5,NFO,2.93,1.9,0.0,0.0,49,0.0,0.0,490094,0,0,0,0,0,3,0.0,0.0,0,Tim,False,Season-long loan to QPR,2022-09-02T11:07:08.174211Z,45,490094.jpg,Iroegbunam,0.0,False,0.0,u,2,7,0,1334,0,2957,442,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,555,226,547,228,531,216,558,227,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stacey,0,0.0,NEW,2.68,BRE,2.08,LEI,2.83,1.9,0.0,0.0,65,100.0,0.0,154131,0,0,-2,2,0,2,-0.5,0.0,1,Jack,False,0,0,43,154131.jpg,Stacey,0.0,False,0.0,a,3,91,0,636,142,3043,216,0.0,0.0,91,0,0,0,4,0,0,0,1,0,0,0,8,6.6,4.6,0.0,1.1,338,127,291,99,400,160,349,124,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,0.0,5.0,2.0,1.0,0.17,2.0,91.0,46.0,0.0,4.0,1.0,0.2,0.55,4.0,3.3,2.3,0.0,0.0,0.55,4.0,3.3,2.3,0.0
Nakamba,0,0.0,SOU,2.19,LEE,2.5,NFO,2.93,1.9,0.0,0.0,41,100.0,0.0,184704,0,0,-1,1,0,3,0.0,-1.0,0,Marvelous,False,0,0,44,184704.jpg,Nakamba,0.2,False,0.0,a,2,7,0,11836,685,16379,1850,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,488,186,475,187,441,170,492,187,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly,0,0.0,NEW,2.28,BRE,2.94,LEI,2.39,1.9,4.6,2.2,73,100.0,100.0,235530,0,0,0,0,1,2,1.7,2.2,4,Lloyd,False,0,2022-08-27T20:00:06.374554Z,45,235530.jpg,Kelly,1.0,False,0.0,a,3,91,23,100661,7494,99952,4594,0.5,5.1,450,0,2,2,9,0,0,0,0,0,0,3,109,135.6,40.3,4.0,18.1,43,9,157,43,292,99,137,35,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,1.0,0.0,5.0,5.0,1.0,4.0,360.0,90.0,1.0,0.0,4.0,1.0,3.62,21.8,27.12,8.06,0.8,2.75,2.88,17.25,21.5,6.55,0.5
Zemura,0,0.0,NEW,2.59,BRE,2.37,LEI,2.66,1.9,2.0,0.8,76,100.0,100.0,447932,0,0,-1,1,0,2,0.3,0.8,0,Jordan,False,0,2022-08-14T00:00:05.742682Z,44,447932.jpg,Zemura,0.1,False,0.0,a,3,91,10,8372,307,11999,1007,0.2,2.3,383,0,0,2,14,0,0,0,1,0,0,0,64,65.0,30.3,10.0,10.5,187,75,183,53,253,76,240,80,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,45.0,1.0,1.0,5.0,4.0,0.8,4.0,293.0,73.0,1.0,1.0,3.0,0.75,2.1,12.8,13.0,6.06,2.0,1.0,1.78,9.75,10.85,4.9,2.0
Traoré,0,0.0,SOU,2.19,LEE,2.5,NFO,2.93,1.9,0.0,0.0,34,0.0,0.0,110504,0,0,-1,1,0,3,0.0,0.0,0,Bertrand,False,Joined Istanbul Basaksehir FK on loan - Expected back 01 Jul,2022-08-22T19:30:06.057056Z,49,110504.jpg,Traoré,0.1,False,0.0,u,2,7,0,3136,0,17764,669,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,583,248,578,249,568,240,585,248,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanson,0,0.0,SOU,2.19,LEE,2.5,NFO,2.93,1.9,0.0,0.0,36,100.0,0.0,122775,0,0,-1,1,0,3,0.0,-1.0,0,Morgan,False,0,0,44,122775.jpg,Sanson,0.3,False,0.0,a,2,7,0,17874,2107,25411,2648,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,482,182,468,183,433,165,486,183,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chamberlain,0,0.0,CHE,2.82,BHA,2.5,ARS,2.26,1.9,0.0,0.0,278,0.0,0.0,81880,0,0,-1,1,0,3,0.0,0.0,0,Alex,False,Hamstring injury - Unknown return date,2022-07-29T22:30:04.881961Z,49,81880.jpg,Oxlade-Chamberlain,0.0,False,0.0,i,12,14,0,152,25,792,47,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,580,246,574,247,563,237,582,246,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash,0,0.0,SOU,1.95,LEE,3.47,NFO,2.14,1.89,1.0,1.0,43,75.0,100.0,199796,0,0,-3,3,0,2,0.8,0.0,0,Matty,False,Hamstring injury - 75% chance of playing,2022-09-05T02:00:06.074114Z,47,199796.jpg,Cash,5.9,False,0.0,d,2,7,6,87765,4035,1197060,72919,0.2,1.3,476,0,0,0,9,0,0,0,2,0,0,0,55,70.4,64.2,23.0,15.8,171,68,95,21,215,60,160,44,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,26.0,1.0,0.0,6.0,5.0,1.0,5.0,386.0,77.0,1.0,0.0,4.0,1.0,2.63,9.17,11.73,10.7,3.83,1.0,2.48,8.0,11.44,10.64,2.6
Ward,0,0.0,0,0.0,CHE,3.85,LEE,3.66,1.88,2.0,2.0,156,100.0,0.0,55494,0,0,0,0,0,2,2.0,2.0,5,Joel,False,0,0,45,55494.jpg,Ward,0.2,False,0.0,a,7,31,10,7508,982,11661,1170,0.4,2.2,450,0,0,1,7,0,0,0,2,0,0,0,62,74.8,25.3,6.0,10.7,161,63,202,56,274,86,237,79,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,1.0,5.0,5.0,0.83,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.14,12.4,14.96,5.06,1.2,2.0,2.14,12.4,14.96,5.06,1.2
Xande Silva,0,0.0,FUL,2.59,LEI,2.63,AVL,2.3,1.88,0.0,0.0,390,0.0,0.0,209925,0,0,0,0,0,3,0.0,0.0,0,Xande,False,Transferred to Dijon,2022-08-04T13:19:44.715432Z,50,209925.jpg,Nascimento da Costa Silva,0.0,False,0.0,u,16,17,0,0,0,1430,29,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,598,258,596,258,591,254,600,258,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robinson,0,0.0,NFO,1.45,NEW,3.17,WHU,2.92,1.88,1.7,1.8,217,75.0,0.0,169528,0,0,0,0,0,2,1.0,1.3,1,Antonee,False,Ankle injury - 75% chance of playing,2022-09-03T18:00:06.609846Z,45,169528.jpg,Robinson,0.1,False,0.0,d,9,54,10,7591,96,10456,2271,0.4,2.2,478,0,0,1,7,0,0,0,2,0,0,0,73,101.4,59.3,1.0,16.3,95,34,105,24,312,107,150,40,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,28.0,1.0,0.0,6.0,5.0,1.0,5.0,388.0,78.0,1.0,0.0,4.0,1.0,2.72,12.17,16.9,9.88,0.17,1.8,2.94,12.0,17.32,11.72,0.2
Ojeda,0,0.0,FUL,2.59,LEI,2.63,AVL,2.3,1.88,0.0,0.0,396,0.0,0.0,437476,0,0,0,0,0,3,0.0,0.0,0,Braian,False,Season-long loan to Real Salt Lake,2022-08-14T18:39:35.875952Z,45,437476.jpg,Ojeda Rodríguez,0.0,False,0.0,u,16,17,0,601,0,7583,339,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,542,219,533,221,515,209,545,220,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lolley,0,0.0,FUL,2.59,LEI,2.63,AVL,2.3,1.88,0.0,0.0,384,0.0,0.0,168172,0,0,-1,1,0,3,0.0,0.0,0,Joe,False,Transferred to Sydney FC,2022-08-16T08:49:55.320541Z,49,168172.jpg,Lolley,0.0,False,0.0,u,16,17,0,313,0,4788,125,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,585,250,580,251,570,242,587,250,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cresswell,0,0.0,EVE,2.38,WOL,2.11,FUL,2.98,1.87,2.2,2.0,457,75.0,75.0,55459,0,0,-1,1,0,2,1.5,1.1,0,Aaron,False,Muscle injury - 75% chance of playing,2022-09-02T11:00:07.034972Z,49,55459.jpg,Cresswell,1.7,False,0.0,d,19,21,11,81950,533,217217,29848,0.4,2.2,431,0,0,1,6,0,0,0,1,0,0,0,78,87.6,130.6,27.0,24.6,122,46,33,6,203,55,80,16,4.0,0.0,1.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1.0,0.0,5.0,5.0,1.0,4.0,341.0,85.0,1.0,0.0,4.0,1.0,4.92,15.6,17.52,26.12,5.4,2.5,5.12,15.5,16.4,27.98,6.75
Webster,0,0.0,0,0.0,LIV,3.14,TOT,4.33,1.87,3.5,3.8,108,100.0,0.0,110735,0,0,0,0,0,2,4.3,3.8,1,Adam,False,0,0,45,110735.jpg,Webster,0.8,False,0.0,a,5,36,21,83325,11720,29431,6626,0.8,4.7,540,0,0,3,5,0,0,0,1,0,0,0,93,81.2,19.6,39.0,14.1,140,54,224,66,162,35,192,54,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.35,15.5,13.53,3.27,6.5,3.8,2.04,16.2,12.2,3.64,4.4
Allan,0,0.0,WHU,2.18,SOU,1.91,MUN,3.34,1.86,0.0,0.0,183,100.0,100.0,119765,0,0,-2,2,0,3,-0.5,-1.0,0,Allan,False,0,2022-08-13T15:30:06.571302Z,48,119765.jpg,Marques Loureiro,0.1,False,0.0,a,8,11,0,4401,552,12147,893,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,570,238,563,238,550,227,572,238,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mills,0,0.0,WHU,2.18,SOU,1.91,MUN,3.34,1.86,0.0,0.0,560,100.0,0.0,510328,0,0,0,0,0,3,-0.5,-1.0,0,Stanley,False,0,0,45,510328.jpg,Mills,0.0,False,0.0,a,8,11,0,1886,201,1821,305,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,560,229,551,230,535,218,562,229,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brooks,0,0.0,NEW,2.88,BRE,2.43,LEI,2.14,1.86,0.0,0.0,60,25.0,25.0,111317,0,0,-2,2,0,3,-0.1,0.0,0,David,False,Lack of match fitness - 25% chance of playing,2022-08-01T17:30:04.697617Z,53,111317.jpg,Brooks,0.0,False,0.0,d,3,91,0,320,30,3260,119,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,606,263,605,263,602,261,608,263,0.0,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dunk,0,0.0,0,0.0,LIV,3.12,TOT,4.32,1.86,3.7,4.0,106,100.0,0.0,83299,0,0,1,-1,0,2,4.5,4.0,1,Lewis,False,0,0,46,83299.jpg,Dunk,5.7,False,0.0,a,5,36,22,520575,43899,172923,34439,0.9,4.8,540,0,0,3,5,1,0,0,0,0,0,2,104,82.8,13.0,32.0,12.7,133,51,253,79,194,50,207,66,0.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,90.0,0.0,0.0,6.0,6.0,1.0,5.0,450.0,90.0,0.0,0.0,5.0,1.0,2.12,17.33,13.8,2.17,5.33,4.0,2.22,19.0,14.12,2.58,5.6
Bruno Guimarães,0,0.0,BOU,2.71,FUL,1.99,BRE,2.73,1.86,2.3,0.8,374,50.0,50.0,208706,0,0,-3,3,0,3,0.4,0.4,0,Bruno,False,Hamstring injury - 50% chance of playing,2022-08-28T19:00:06.397910Z,57,208706.jpg,Guimarães Rodriguez Moura,2.6,False,0.0,d,15,4,7,109084,1322,801994,44548,0.1,1.2,270,0,0,2,3,0,0,0,1,0,0,0,36,50.2,63.7,3.0,11.8,222,91,97,67,299,151,223,106,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,3.0,0.0,3.0,3.0,1.0,2.0,180.0,90.0,3.0,0.0,2.0,1.0,3.93,12.0,16.73,21.23,1.0,2.0,2.35,9.5,14.5,8.6,0.0
Bentancur,0,0.0,LEI,2.06,ARS,2.95,BHA,2.41,1.86,2.0,1.8,440,100.0,100.0,202993,0,0,-1,1,0,3,1.3,2.3,1,Rodrigo,False,0,2022-08-31T23:00:06.932235Z,54,202993.jpg,Bentancur,0.3,False,0.0,a,18,6,10,19810,1252,37202,3028,0.3,1.9,433,0,0,2,4,0,0,0,2,0,0,0,71,88.6,33.7,3.0,12.6,121,49,171,99,298,150,210,100,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,90.0,1.0,0.0,5.0,5.0,1.0,4.0,348.0,87.0,1.0,0.0,4.0,1.0,2.52,14.2,17.72,6.74,0.6,2.25,2.65,13.0,18.05,7.43,0.75
