web_name,opponent_9,predicted_points_9,opponent_10,predicted_points_10,opponent_11,predicted_points_11,opponent_12,predicted_points_12,opponent_13,predicted_points_13,predicted_points_mean,points_per_game,form,id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,in_dreamteam,news,news_added,now_cost,photo,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5
Fábio Vieira,TOT,2.95,LIV,2.58,LEE,3.05,0,0.0,SOU,3.92,2.5,5.5,3.7,25,100.0,100.0,438098,0,0,-3,3,1,3,3.7,4.2,10,Fábio,False,,2022-08-04T15:00:05.309562Z,57,438098.jpg,Ferreira Vieira,0.2,False,0,a,1,3,11,9444,6691,13539,1055,0.6,1.9,106,1,0,1,1,0,0,0,0,0,0,2,35,42.8,16.5,17.0,7.6,248,105,247,134,245,132,276,125,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,18,1,2.2,0.9,2.2,0.8,16.0,29.0,76.4,111.1,102.6,69.0,8.2,18.4,112.6,43.6,27.5,72.9,15.0,26.3,70.1,91.2,102.4,64.2,7.0,15.9,105.6,42.4,10.8,70.0,0,1,90.0,2.0,5.0,2.0,1.0,0.17,2.0,106.0,53.0,0.0,4.0,1.0,0.2,3.8,17.5,21.4,8.25,8.5,5.5,3.8,17.5,21.4,8.25,8.5
Wan-Bissaka,MCI,2.43,EVE,2.85,NEW,2.62,TOT,1.73,CHE,2.89,2.5,1.0,0.0,341,100.0,100.0,214590,0,0,-2,2,0,2,-1.0,0.0,0,Aaron,False,,2022-09-01T23:30:07.061263Z,43,214590.jpg,Wan-Bissaka,0.2,False,0,a,14,1,1,7406,374,30999,665,0.0,0.2,4,0,0,0,0,0,0,0,0,0,0,0,4,3.0,0.0,0.0,0.3,372,140,462,191,420,173,382,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0,2.9,0.8,2.8,0.6,15.0,15.4,60.3,40.4,53.9,54.4,4.5,10.4,76.4,17.4,9.9,53.1,12.4,11.0,46.8,30.6,32.8,43.2,3.8,8.6,64.9,12.2,8.4,48.4,1,0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.3,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Digne,LEE,3.24,NFO,1.81,CHE,3.63,FUL,2.22,BRE,1.62,2.5,1.7,3.0,33,25.0,0.0,101188,0,0,-3,3,0,2,0.8,3.0,7,Lucas,False,Ankle injury - 25% chance of playing,2022-09-21T11:30:06.595115Z,47,101188.jpg,Digne,2.2,False,0,d,2,7,12,143642,12475,320611,26911,0.6,2.6,630,0,0,1,10,1,0,0,2,0,0,1,78,111.6,123.2,38.0,27.3,94,33,47,10,182,43,87,19,6.0,0.0,4.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,1,0,90.0,0.0,1.0,7.0,7.0,0.88,4.0,360.0,90.0,0.0,1.0,4.0,0.8,3.9,11.14,15.94,17.6,5.43,2.75,3.28,13.0,18.45,12.75,1.5
Ablade,NEW,2.94,WHU,3.36,BOU,1.52,AVL,1.93,LEE,2.68,2.49,0.0,0.0,591,100.0,0.0,247664,0,0,0,0,0,4,0.0,0.5,0,Terry,False,,0,45,247664.jpg,Ablade,0.1,False,0,a,9,54,0,14307,1876,8960,1011,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,546,51,538,53,520,54,551,55,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3,15,1,1.0,0.9,0.6,0.8,20.9,34.6,108.5,96.9,139.8,78.9,13.5,14.7,91.6,32.7,22.2,74.6,20.0,32.0,104.6,83.9,130.0,70.4,14.2,16.0,97.5,41.3,21.4,74.0,0,1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mangala,LEI,3.27,AVL,2.07,WOL,2.77,BHA,2.14,LIV,2.2,2.49,1.7,0.0,536,50.0,50.0,179519,0,0,-1,1,0,3,-0.2,-0.2,0,Orel,False,Hamstring injury - 50% chance of playing,2022-08-28T19:00:06.508578Z,49,179519.jpg,Mangala,0.0,False,0,d,16,17,5,1555,39,4159,98,0.0,1.0,152,0,0,1,1,0,0,0,0,0,0,0,19,15.8,16.7,15.0,4.8,314,141,244,133,250,136,310,140,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,0,1,0.0,5.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.4,9.5,7.9,8.35,7.5,0.0,0.0,0.0,0.0,0.0,0.0
Holgate,SOU,3.12,MUN,2.39,TOT,1.73,NEW,2.53,CRY,2.66,2.49,3.0,0.0,192,0.0,0.0,194164,0,0,-1,1,0,2,0.0,0.0,0,Mason,False,Knee injury - Unknown return date,2022-08-27T20:00:06.539965Z,44,194164.jpg,Holgate,0.1,False,0,i,8,11,12,5220,19,14310,498,0.0,2.7,319,0,0,1,4,0,0,0,1,0,0,2,60,72.0,36.4,48.0,15.6,188,74,178,51,157,30,186,54,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2,17,0,0.9,1.4,0.4,0.8,22.1,32.9,111.0,90.4,128.6,79.0,19.9,14.9,93.8,23.9,30.9,91.4,20.2,28.9,94.8,72.6,122.6,64.2,22.4,11.7,81.5,22.3,13.4,92.8,1,0,0.0,4.0,0.0,4.0,4.0,1.0,1.0,67.0,67.0,4.0,0.0,1.0,1.0,3.9,15.0,18.0,9.1,12.0,8.0,2.2,25.0,11.4,11.0,0.0
Stephens,BRE,2.34,LEI,3.09,FUL,2.28,SOU,2.41,WHU,2.34,2.49,0.7,0.5,404,100.0,0.0,88900,0,0,-2,2,0,2,0.0,0.0,1,Jack,False,,0,43,88900.jpg,Stephens,0.0,False,0,a,3,91,2,707,96,2973,139,0.1,0.5,47,0,0,0,2,0,0,0,0,0,0,0,13,14.2,2.5,0.0,1.7,321,121,318,113,406,161,349,122,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2,4,1,1.9,1.5,1.4,1.4,21.9,34.8,112.8,104.0,131.9,84.4,13.0,16.7,96.5,45.4,24.5,80.6,20.8,31.3,107.6,93.6,113.0,80.2,16.4,15.4,93.2,36.9,23.8,83.6,1,0,1.0,0.0,8.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.57,4.33,4.73,0.83,0.0,1.0,0.0,3.0,0.0,0.0,0.0
Lamptey,LIV,2.03,TOT,2.21,BRE,2.28,NFO,3.23,MCI,2.71,2.49,1.0,1.0,114,100.0,0.0,232792,0,0,-2,2,0,2,0.0,0.0,0,Tariq,False,,0,43,232792.jpg,Lamptey,1.4,False,0,a,5,36,5,37033,1543,145322,5071,0.2,1.2,77,0,0,0,0,0,0,0,0,0,0,0,17,15.2,16.5,4.0,3.6,317,119,246,76,295,99,320,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0,1.9,0.8,2.2,0.2,17.2,21.1,81.8,56.7,72.9,64.1,6.9,11.7,94.9,14.8,7.0,56.0,11.4,13.8,48.5,44.2,45.8,41.8,5.2,8.9,74.0,8.7,5.8,46.8,1,0,0.0,0.0,8.0,5.0,0.0,0.0,3.0,47.0,16.0,0.0,5.0,0.0,0.0,0.72,3.4,3.04,3.3,0.8,1.0,1.07,4.0,4.93,5.07,0.67
Muniz,NEW,2.94,WHU,3.36,BOU,1.52,AVL,1.93,LEE,2.68,2.49,0.0,0.0,218,0.0,0.0,244042,0,0,-1,1,0,4,0.0,0.0,0,Rodrigo,False,Joined Middlesbrough on loan - Expected back 01 Jul,2022-08-23T08:30:05.885616Z,54,244042.jpg,Muniz Carvalho,0.0,False,0,u,9,54,0,3387,0,13572,210,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,617,61,617,63,615,63,620,64,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3,15,1,1.0,0.9,0.6,0.8,20.9,34.6,108.5,96.9,139.8,78.9,13.5,14.7,91.6,32.7,22.2,74.6,20.0,32.0,104.6,83.9,130.0,70.4,14.2,16.0,97.5,41.3,21.4,74.0,0,1,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mighten,LEI,2.71,AVL,1.69,WOL,2.89,BHA,2.84,LIV,2.28,2.48,1.0,0.0,395,0.0,0.0,244930,0,0,-1,1,0,3,0.0,0.0,0,Alex,False,Joined Sheffield Wednesday on loan - Expected back 01 Jul,2022-08-29T15:30:06.614574Z,49,244930.jpg,Mighten,0.0,False,0,u,16,17,1,414,0,2408,47,0.0,0.2,7,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,0.0,0.0,596,255,364,177,585,250,599,255,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,0,1,0.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lindelöf,MCI,2.38,EVE,2.72,NEW,2.6,TOT,1.85,CHE,2.87,2.48,0.0,0.0,337,100.0,100.0,184667,0,0,-2,2,0,2,-1.0,0.0,0,Victor,False,,2022-08-12T12:30:05.641247Z,43,184667.jpg,Lindelöf,0.1,False,0,a,14,1,0,1760,212,16957,219,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,477,194,461,190,418,171,481,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0,2.9,0.8,2.8,0.6,15.0,15.4,60.3,40.4,53.9,54.4,4.5,10.4,76.4,17.4,9.9,53.1,12.4,11.0,46.8,30.6,32.8,43.2,3.8,8.6,64.9,12.2,8.4,48.4,1,0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B.Williams,MCI,2.38,EVE,2.72,NEW,2.6,TOT,1.85,CHE,2.87,2.48,0.0,0.0,343,100.0,0.0,232937,0,0,-1,1,0,2,-1.0,0.0,0,Brandon,False,,0,39,232937.jpg,Williams,2.1,False,0,a,14,1,0,99919,4201,142551,6355,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,410,157,387,148,333,121,413,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0,2.9,0.8,2.8,0.6,15.0,15.4,60.3,40.4,53.9,54.4,4.5,10.4,76.4,17.4,9.9,53.1,12.4,11.0,46.8,30.6,32.8,43.2,3.8,8.6,64.9,12.2,8.4,48.4,1,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mbe Soh,LEI,2.72,AVL,2.08,WOL,2.65,BHA,2.96,LIV,2.01,2.48,0.0,0.0,393,100.0,0.0,242885,0,0,-2,2,0,2,-0.5,-0.5,0,Loïc,False,,0,43,242885.jpg,Mbe Soh,0.0,False,0,a,16,17,0,546,20,2775,107,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,478,195,463,192,423,176,482,194,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,1,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jones,MCI,2.38,EVE,2.72,NEW,2.6,TOT,1.85,CHE,2.87,2.48,0.0,0.0,328,100.0,0.0,76359,0,0,-1,1,1,2,-1.0,0.0,0,Phil,False,,0,39,76359.jpg,Jones,0.7,False,0,a,14,1,0,56521,2979,40041,2524,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,398,148,375,139,321,112,401,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13,0,2.9,0.8,2.8,0.6,15.0,15.4,60.3,40.4,53.9,54.4,4.5,10.4,76.4,17.4,9.9,53.1,12.4,11.0,46.8,30.6,32.8,43.2,3.8,8.6,64.9,12.2,8.4,48.4,1,0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maitland-Niles,EVE,3.18,MCI,2.02,WHU,2.81,BOU,2.32,ARS,2.08,2.48,1.0,0.3,21,100.0,0.0,154043,0,0,-2,2,0,3,0.3,0.3,0,Ainsley,False,,0,48,154043.jpg,Maitland-Niles,0.1,False,0,a,17,20,1,3641,125,6197,314,0.1,0.2,17,0,0,0,0,0,0,0,0,0,0,0,4,2.6,0.5,2.0,0.5,375,167,352,170,311,154,378,168,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2,8,1,0.6,0.8,0.6,0.4,19.9,34.4,91.1,106.8,147.1,67.2,15.4,17.8,90.5,52.3,34.6,78.5,15.6,33.0,75.2,110.7,145.6,49.2,11.8,15.8,75.2,48.3,33.8,61.8,0,1,0.0,0.0,8.0,1.0,0.0,0.0,1.0,17.0,17.0,0.0,5.0,0.0,0.0,0.5,4.0,2.6,0.5,2.0,1.0,0.5,4.0,2.6,0.5,2.0
Davis,LEE,2.72,NFO,2.09,CHE,2.9,FUL,2.58,BRE,2.12,2.48,0.0,0.0,52,0.0,0.0,221239,0,0,-1,1,0,4,0.0,0.0,0,Keinan,False,Joined Watford on loan - Expected back 01 Jul,2022-08-05T11:30:05.744996Z,54,221239.jpg,Davis,0.0,False,0,u,2,7,0,586,0,13075,150,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,616,60,616,62,614,62,619,63,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2,11,0,1.2,1.2,0.6,1.4,19.5,27.3,101.3,77.0,94.5,76.1,9.0,11.6,73.7,22.7,20.0,52.9,18.2,20.5,90.2,44.4,70.4,67.4,10.2,8.5,56.8,16.7,11.4,45.8,0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Badé,LEI,2.72,AVL,2.08,WOL,2.65,BHA,2.96,LIV,2.01,2.48,0.0,0.0,621,100.0,0.0,500267,0,0,0,0,0,2,-0.5,-0.5,0,Loïc,False,,0,45,500267.jpg,Badé,0.0,False,0,a,16,17,0,657,92,330,142,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,567,216,559,215,542,211,570,216,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,1,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Moder,LIV,2.48,TOT,2.36,BRE,2.86,NFO,2.54,MCI,2.09,2.47,0.0,0.0,117,0.0,0.0,243505,0,0,-1,1,0,3,0.0,0.0,0,Jakub,False,Knee injury - Unknown return date,2022-07-05T15:30:04.143244Z,44,243505.jpg,Moder,0.0,False,0,i,5,36,0,678,29,2458,79,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,507,195,496,197,463,179,512,196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0,1.9,0.8,2.2,0.2,17.2,21.1,81.8,56.7,72.9,64.1,6.9,11.7,94.9,14.8,7.0,56.0,11.4,13.8,48.5,44.2,45.8,41.8,5.2,8.9,74.0,8.7,5.8,46.8,0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stacey,BRE,2.25,LEI,3.18,FUL,2.22,SOU,2.39,WHU,2.29,2.47,0.3,0.7,65,100.0,0.0,154131,0,0,-2,2,0,2,0.2,0.2,1,Jack,False,,0,43,154131.jpg,Stacey,0.0,False,0,a,3,91,1,805,92,3355,145,0.2,0.2,94,0,0,0,4,0,0,0,1,0,0,0,14,11.6,4.6,0.0,1.6,330,125,299,103,414,168,352,125,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2,4,1,1.9,1.5,1.4,1.4,21.9,34.8,112.8,104.0,131.9,84.4,13.0,16.7,96.5,45.4,24.5,80.6,20.8,31.3,107.6,93.6,113.0,80.2,16.4,15.4,93.2,36.9,23.8,83.6,1,0,3.0,0.0,7.0,3.0,1.0,0.12,2.0,4.0,2.0,0.0,5.0,0.0,0.0,0.53,4.67,3.87,1.53,0.0,1.0,0.25,4.5,2.5,0.0,0.0
Boly,LEI,2.71,AVL,2.36,WOL,2.5,BHA,2.98,LIV,1.8,2.47,0.0,0.0,474,100.0,100.0,90585,0,0,-2,2,0,2,-0.5,-0.5,0,Willy,False,,2022-08-24T16:30:06.275717Z,43,90585.jpg,Boly,0.2,False,0,a,16,17,0,5175,167,18580,733,0.0,0.0,63,0,0,0,3,0,0,0,1,0,0,0,5,8.8,0.0,0.0,0.9,341,127,455,184,407,162,363,132,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,10,0,1.2,2.8,1.0,2.8,32.2,38.5,162.0,97.3,125.4,122.2,12.2,12.8,74.6,28.4,25.0,69.2,31.6,36.7,157.3,84.3,124.8,110.8,14.6,14.7,83.8,30.1,32.2,76.0,1,0,63.0,1.0,6.0,1.0,1.0,0.14,1.0,63.0,63.0,0.0,4.0,1.0,0.2,0.9,5.0,8.8,0.0,0.0,0.0,0.9,5.0,8.8,0.0,0.0
Richards,LIV,2.48,TOT,2.36,BRE,2.86,NFO,2.54,MCI,2.09,2.47,0.0,0.0,121,0.0,0.0,209045,0,0,0,0,0,3,0.0,0.0,0,Taylor,False,Joined QPR on loan - Expected back 01 Jul,2022-07-22T22:30:04.788277Z,45,209045.jpg,Richards,0.0,False,0,u,5,36,0,0,0,419,16,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,537,213,529,216,508,203,542,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0,1.9,0.8,2.2,0.2,17.2,21.1,81.8,56.7,72.9,64.1,6.9,11.7,94.9,14.8,7.0,56.0,11.4,13.8,48.5,44.2,45.8,41.8,5.2,8.9,74.0,8.7,5.8,46.8,0,1,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kozłowski,LIV,2.48,TOT,2.36,BRE,2.86,NFO,2.54,MCI,2.09,2.47,0.0,0.0,126,0.0,0.0,484658,0,0,0,0,0,3,0.0,0.0,0,Kacper,False,Season-long loan to Vitesse Arnhem,2022-08-26T07:25:55.973718Z,45,484658.jpg,Kozłowski,0.0,False,0,u,5,36,0,1670,0,6571,141,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,560,227,553,230,536,218,564,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,12,0,1.9,0.8,2.2,0.2,17.2,21.1,81.8,56.7,72.9,64.1,6.9,11.7,94.9,14.8,7.0,56.0,11.4,13.8,48.5,44.2,45.8,41.8,5.2,8.9,74.0,8.7,5.8,46.8,0,1,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Forshaw,AVL,2.15,CRY,2.27,ARS,2.07,LEI,3.07,FUL,2.73,2.46,1.0,0.0,224,100.0,100.0,80179,0,0,0,0,0,3,0.0,0.0,0,Adam,False,,2022-08-01T17:30:04.808860Z,45,80179.jpg,Forshaw,0.1,False,0,a,11,2,3,3703,118,5423,263,0.0,0.7,47,0,0,0,0,0,0,0,0,0,0,0,12,4.8,15.0,0.0,2.0,361,161,257,139,490,197,344,158,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2,2,1,0.8,1.2,0.6,0.8,21.0,29.4,92.9,78.2,122.2,73.2,16.8,14.9,86.7,30.5,32.0,82.6,19.0,28.0,83.0,84.3,113.0,67.8,15.0,12.1,70.8,19.5,30.4,73.2,0,1,0.0,1.0,7.0,3.0,0.0,0.0,1.0,16.0,16.0,0.0,5.0,0.0,0.0,0.67,4.0,1.6,5.0,0.0,1.0,1.8,6.0,3.4,14.5,0.0
Stanislas,BRE,2.25,LEI,2.61,FUL,2.59,SOU,1.82,WHU,3.01,2.46,1.0,0.0,58,100.0,75.0,56872,0,0,-2,2,0,3,-0.5,-0.4,0,Junior,False,,2022-09-08T16:30:06.169229Z,48,56872.jpg,Stanislas,0.0,False,0,a,3,91,2,1222,68,9165,91,0.0,0.4,28,0,0,0,1,0,0,0,0,0,0,0,5,0.0,0.3,1.0,0.0,577,241,362,175,317,158,580,241,0.0,0.0,4.0,0.0,2.0,0.0,15.0,2,4,1,1.9,1.5,1.4,1.4,21.9,34.8,112.8,104.0,131.9,84.4,13.0,16.7,96.5,45.4,24.5,80.6,20.8,31.3,107.6,93.6,113.0,80.2,16.4,15.4,93.2,36.9,23.8,83.6,0,1,0.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,2.5,0.0,0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0
Nketiah,TOT,2.63,LIV,2.64,LEE,3.44,0,0.0,SOU,3.57,2.46,1.0,1.0,11,100.0,0.0,205533,0,0,-4,4,0,4,1.0,1.5,1,Eddie,False,,0,66,205533.jpg,Nketiah,0.4,False,0,a,1,3,7,12889,659,66237,1478,0.2,1.1,88,0,0,0,1,0,0,0,0,0,0,0,16,19.0,23.5,104.0,14.5,301,32,221,35,72,21,206,31,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,18,1,2.2,0.9,2.2,0.8,16.0,29.0,76.4,111.1,102.6,69.0,8.2,18.4,112.6,43.6,27.5,72.9,15.0,26.3,70.1,91.2,102.4,64.2,7.0,15.9,105.6,42.4,10.8,70.0,0,1,12.0,0.0,8.0,7.0,0.0,0.0,4.0,59.0,15.0,0.0,5.0,0.0,0.0,2.07,2.29,2.71,3.36,14.86,1.0,1.98,3.0,2.3,0.45,17.5
Lowe,BRE,2.26,LEI,2.57,FUL,2.59,SOU,1.8,WHU,3.01,2.45,1.0,0.0,61,100.0,100.0,128309,0,0,-2,2,0,3,-0.5,-0.5,0,Jamal,False,,2022-08-25T11:30:05.802904Z,53,128309.jpg,Lowe,0.0,False,0,a,3,91,1,672,77,3973,118,0.0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,613,266,612,266,610,265,616,266,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2,4,1,1.9,1.5,1.4,1.4,21.9,34.8,112.8,104.0,131.9,84.4,13.0,16.7,96.5,45.4,24.5,80.6,20.8,31.3,107.6,93.6,113.0,80.2,16.4,15.4,93.2,36.9,23.8,83.6,0,1,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tierney,TOT,2.06,LIV,2.53,LEE,4.31,0,0.0,SOU,3.35,2.45,2.2,2.7,8,75.0,100.0,192895,0,0,-2,2,0,2,2.0,3.2,6,Kieran,False,Head injury - 75% chance of playing,2022-09-26T13:00:06.430643Z,48,192895.jpg,Tierney,0.9,False,0,d,1,3,13,38588,2166,85852,5252,0.6,2.7,262,0,0,1,2,0,0,0,0,0,0,0,55,43.8,33.9,32.0,10.9,247,95,184,53,206,58,248,83,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3,18,1,2.2,0.9,2.2,0.8,16.0,29.0,76.4,111.1,102.6,69.0,8.2,18.4,112.6,43.6,27.5,72.9,15.0,26.3,70.1,91.2,102.4,64.2,7.0,15.9,105.6,42.4,10.8,70.0,1,0,90.0,0.0,5.0,6.0,3.0,0.38,3.0,240.0,80.0,0.0,2.0,3.0,0.6,1.82,9.17,7.3,5.65,5.33,3.33,3.37,15.33,12.07,11.0,10.67
